evidence_id,relationship_id,origin_evidence_id,source_id,source_title,locator,evidence_note,confidence,evidence_status,evidence_origin
V1-EV-0253,V1-REL-0228,CAND-B12-0228,SRC-0236,Nuestra parte de noche — Mariana Enriquez,,Anagrama book page identifies Nuestra parte de noche under Enriquez.,high,eligible_evidence,WEB-CE-B12
V1-EV-0254,V1-REL-0229,CAND-B12-0229,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana,,Anagrama notice and book page identify Los peligros de fumar en la cama under Enriquez.,high,eligible_evidence,WEB-CE-B12
V1-EV-0255,V1-REL-0230,CAND-B12-0230,SRC-0240,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra — Mapocho,impreso p. 91; PDF p. 79,Mapocho article lists Bonsái in the Zambra chronology; Anagrama supplies the author bibliography.,high,eligible_evidence,WEB-CE-B12
V1-EV-0256,V1-REL-0231,CAND-B12-0231,SRC-0240,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra — Mapocho,impreso p. 91; PDF p. 79,Mapocho article lists La vida privada de los árboles in the Zambra chronology; Anagrama supplies the author bibliography.,high,eligible_evidence,WEB-CE-B12
V1-EV-0257,V1-REL-0232,CAND-B12-0232,SRC-0240,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra — Mapocho,impreso p. 91; PDF p. 79,Mapocho article lists Formas de volver a casa in the Zambra chronology; Anagrama supplies the author bibliography.,high,eligible_evidence,WEB-CE-B12
V1-EV-0258,V1-REL-0233,CAND-B12-0233,SRC-0231,Perdiendo velocidad — Historias x leer,,Argentina Ministry biography identifies Schweblin in Argentine literary context.,high,eligible_evidence,WEB-CE-B12
V1-EV-0259,V1-REL-0234,CAND-B12-0234,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana,,Anagrama notice calls Enriquez an Argentine writer.,high,eligible_evidence,WEB-CE-B12
V1-EV-0260,V1-REL-0235,CAND-B12-0235,SRC-0239,Alejandro Zambra — Editorial Anagrama,,Anagrama author profile identifies Zambra as Santiago de Chile.,high,eligible_evidence,WEB-CE-B12
V1-EV-0261,V1-REL-0236,CAND-B13-0236,SRC-0241,Paulo Coelho | Academia Brasileira de Letras,,ABL bibliography links O Alquimista to Coelho.,high,eligible_evidence,WEB-CE-B13
V1-EV-0262,V1-REL-0237,CAND-B13-0237,SRC-0241,Paulo Coelho | Academia Brasileira de Letras,,ABL bibliography links Veronika Decide Morrer to Coelho.,high,eligible_evidence,WEB-CE-B13
V1-EV-0263,V1-REL-0238,CAND-B13-0238,SRC-0241,Paulo Coelho | Academia Brasileira de Letras,,ABL bibliography links Onze Minutos to Coelho.,high,eligible_evidence,WEB-CE-B13
V1-EV-0264,V1-REL-0239,CAND-B13-0239,SRC-0243,O ano Drummond,,ABL Poesias list links Alguma poesia to Drummond.,high,eligible_evidence,WEB-CE-B13
V1-EV-0265,V1-REL-0240,CAND-B13-0240,SRC-0243,O ano Drummond,,ABL Poesias list links A rosa do povo to Drummond.,high,eligible_evidence,WEB-CE-B13
V1-EV-0266,V1-REL-0241,CAND-B13-0241,SRC-0243,O ano Drummond,,ABL Poesias list links Claro enigma to Drummond.,high,eligible_evidence,WEB-CE-B13
V1-EV-0267,V1-REL-0242,CAND-B13-0242,SRC-0245,Bibliografía - Nicolás Guillén,,Cervantes bibliography links Motivos de son to Guillén.,high,eligible_evidence,WEB-CE-B13
V1-EV-0268,V1-REL-0243,CAND-B13-0243,SRC-0245,Bibliografía - Nicolás Guillén,,Cervantes bibliography links Sóngoro cosongo to Guillén.,high,eligible_evidence,WEB-CE-B13
V1-EV-0269,V1-REL-0244,CAND-B13-0244,SRC-0245,Bibliografía - Nicolás Guillén,,"Cervantes bibliography links West Indies, Ltd. to Guillén.",high,eligible_evidence,WEB-CE-B13
V1-EV-0270,V1-REL-0245,CAND-B13-0245,SRC-0241,Paulo Coelho | Academia Brasileira de Letras,,ABL identifies Coelho as a Brazilian author from Rio de Janeiro.,high,eligible_evidence,WEB-CE-B13
V1-EV-0271,V1-REL-0246,CAND-B13-0246,SRC-0244,Carlos Drummond de Andrade,,BNDigital establishes Drummond in the Brazilian author context.,high,eligible_evidence,WEB-CE-B13
V1-EV-0272,V1-REL-0247,CAND-B13-0247,SRC-0246,CVC. Nicolás Guillén. Biografía,,CVC establishes Guillén in the Cuban context; target node corrected to V1-ENT-0096 during WEB-CE-B14 review.,high,eligible_evidence,WEB-CE-B13
V1-EV-0273,V1-REL-0248,CAND-B14-0248,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama,,Scholarly article links Paradiso to Lezama and dates the novel to 1966.,high,eligible_evidence,WEB-CE-B14
V1-EV-0274,V1-REL-0249,CAND-B14-0249,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama,,Scholarly article links Oppiano Licario to Lezama and dates the work to 1977.,high,eligible_evidence,WEB-CE-B14
V1-EV-0275,V1-REL-0250,CAND-B14-0250,SRC-0248,About José Lezama Lima,,AAP lists La expresión americana as a 1957 Lezama work.,high,eligible_evidence,WEB-CE-B14
V1-EV-0276,V1-REL-0251,CAND-B14-0251,SRC-0249,Guillermo Cabrera Infante,,Escritores.org bibliography links Tres tristes tigres to Cabrera Infante.,high,eligible_evidence,WEB-CE-B14
V1-EV-0277,V1-REL-0252,CAND-B14-0252,SRC-0249,Guillermo Cabrera Infante,,Escritores.org bibliography links Vista del amanecer en el trópico to Cabrera Infante.,high,eligible_evidence,WEB-CE-B14
V1-EV-0278,V1-REL-0253,CAND-B14-0253,SRC-0249,Guillermo Cabrera Infante,,Escritores.org bibliography links La Habana para un infante difunto to Cabrera Infante.,high,eligible_evidence,WEB-CE-B14
V1-EV-0279,V1-REL-0254,CAND-B14-0254,SRC-0251,Primero sueño,,UNAM repository identifies Primero sueño as Sor Juana work.,high,eligible_evidence,WEB-CE-B14
V1-EV-0280,V1-REL-0255,CAND-B14-0255,SRC-0252,Carta a Sor Filotea de la Cruz,,UNAM repository identifies the Response to Sor Filotea as Sor Juana work.,high,eligible_evidence,WEB-CE-B14
V1-EV-0281,V1-REL-0256,CAND-B14-0256,SRC-0253,"Conversación sobre Sor Juana Inés de la Cruz, en Vindictas",,UNAM Global identifies Amor es más laberinto as Sor Juana comedy.,high,eligible_evidence,WEB-CE-B14
V1-EV-0282,V1-REL-0257,CAND-B14-0257,SRC-0248,About José Lezama Lima,,AAP identifies Lezama as Cuban.,high,eligible_evidence,WEB-CE-B14
V1-EV-0283,V1-REL-0258,CAND-B14-0258,SRC-0249,Guillermo Cabrera Infante,,Escritores.org identifies Cabrera Infante as born in Cuba.,high,eligible_evidence,WEB-CE-B14
V1-EV-0284,V1-REL-0259,CAND-B14-0259,SRC-0251,Primero sueño,,UNAM repository identifies Sor Juana as a Mexican writer.,high,eligible_evidence,WEB-CE-B14
V1-EV-0285,V1-REL-0260,CAND-B15-0260,SRC-0255,Soberanía y sumisión en ‘Los gallinazos sin plumas’ de Julio Ramón Ribeyro,,UNMSM peer-reviewed abstract links Los gallinazos sin plumas to Ribeyro and dates it 1955.,high,eligible_evidence,WEB-CE-B15
V1-EV-0286,V1-REL-0261,CAND-B15-0261,SRC-0254,Julio Ramón Ribeyro,,Official Peruvian cultural page links Silvio en El Rosedal to Ribeyro.,high,eligible_evidence,WEB-CE-B15
V1-EV-0287,V1-REL-0262,CAND-B15-0262,SRC-0254,Julio Ramón Ribeyro,,Official bibliography links La palabra del mudo to Ribeyro.,high,eligible_evidence,WEB-CE-B15
V1-EV-0288,V1-REL-0263,CAND-B15-0263,SRC-0256,Juan José Saer: un narrador en busca de poesía,,Argentina government cultural page links El limonero real to Saer.,high,eligible_evidence,WEB-CE-B15
V1-EV-0289,V1-REL-0264,CAND-B15-0264,SRC-0256,Juan José Saer: un narrador en busca de poesía,,Argentina government cultural page links El entenado to Saer.,high,eligible_evidence,WEB-CE-B15
V1-EV-0290,V1-REL-0265,CAND-B15-0265,SRC-0256,Juan José Saer: un narrador en busca de poesía,,Argentina government cultural page links Glosa to Saer; 1986 year conflict is tracked separately.,high,eligible_evidence,WEB-CE-B15
V1-EV-0291,V1-REL-0266,CAND-B15-0266,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas,,Cardiff scholarly article identifies Celestino antes del alba as an Arenas novel.,high,eligible_evidence,WEB-CE-B15
V1-EV-0292,V1-REL-0267,CAND-B15-0267,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas,,Cardiff scholarly article identifies El mundo alucinante as an Arenas novel.,high,eligible_evidence,WEB-CE-B15
V1-EV-0293,V1-REL-0268,CAND-B15-0268,SRC-0260,Arciniegas: revisión bibliográfica sobre Antes que anochezca de Reinaldo Arenas y sus reescrituras (1993-2022),,Universidad de Antioquia review identifies Antes que anochezca as an Arenas autobiography.,high,eligible_evidence,WEB-CE-B15
V1-EV-0294,V1-REL-0269,CAND-B15-0269,SRC-0254,Julio Ramón Ribeyro,,Official Peruvian cultural institution identifies Ribeyro as Peruvian.,high,eligible_evidence,WEB-CE-B15
V1-EV-0295,V1-REL-0270,CAND-B15-0270,SRC-0256,Juan José Saer: un narrador en busca de poesía,,Argentina government cultural profile identifies Saer as Argentine.,high,eligible_evidence,WEB-CE-B15
V1-EV-0296,V1-REL-0271,CAND-B15-0271,SRC-0258,"Arenas, Reinaldo, 1943-1990 / Reinaldo Arenas Papers",,Princeton finding-aid identifies the Cuban author context for Arenas.,high,eligible_evidence,WEB-CE-B15
V1-EV-0297,V1-REL-0272,V1-REL-0272,SRC-0261,"Sepúlveda, Luis",,"Sepúlveda, Luis directly links the author and cited work/place relation.",high,eligible_evidence,WEB-CE-B16
V1-EV-0298,V1-REL-0273,V1-REL-0273,SRC-0262,La narrativa del chileno Luis Sepúlveda,,La narrativa del chileno Luis Sepúlveda directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0299,V1-REL-0274,V1-REL-0274,SRC-0262,La narrativa del chileno Luis Sepúlveda,,La narrativa del chileno Luis Sepúlveda directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0300,V1-REL-0275,V1-REL-0275,SRC-0264,La hija única,,La hija única directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0301,V1-REL-0276,V1-REL-0276,SRC-0265,El matrimonio de los peces rojos,,El matrimonio de los peces rojos directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0302,V1-REL-0277,V1-REL-0277,SRC-0266,Petals and other awkward stories,,Petals and other awkward stories directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0303,V1-REL-0278,V1-REL-0278,SRC-0268,Cristina Peri Rossi. Cronología de obras,,Cristina Peri Rossi. Cronología de obras directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0304,V1-REL-0279,V1-REL-0279,SRC-0268,Cristina Peri Rossi. Cronología de obras,,Cristina Peri Rossi. Cronología de obras directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0305,V1-REL-0280,V1-REL-0280,SRC-0268,Cristina Peri Rossi. Cronología de obras,,Cristina Peri Rossi. Cronología de obras directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0306,V1-REL-0281,V1-REL-0281,SRC-0262,La narrativa del chileno Luis Sepúlveda,,The BND article identifies Sepúlveda as Chilean and supports the author–Chile association.,high,eligible_evidence,WEB-CE-B16
V1-EV-0307,V1-REL-0282,V1-REL-0282,SRC-0263,Guadalupe Nettel,,Guadalupe Nettel directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0308,V1-REL-0283,V1-REL-0283,SRC-0267,Cristina Peri Rossi. Biografía,,Cristina Peri Rossi. Biografía directly links the author and cited work/place relation.,high,eligible_evidence,WEB-CE-B16
V1-EV-0309,V1-REL-0284,V1-REL-0284,SRC-0271,Bibliografia | Lygia Fagundes Telles,,莉吉娅·法贡德斯·特莱斯创作《石头圆舞》（Ciranda de pedra） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0310,V1-REL-0285,V1-REL-0285,SRC-0271,Bibliografia | Lygia Fagundes Telles,,莉吉娅·法贡德斯·特莱斯创作《绿色舞会之前》（Antes do baile verde） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0311,V1-REL-0286,V1-REL-0286,SRC-0271,Bibliografia | Lygia Fagundes Telles,,莉吉娅·法贡德斯·特莱斯创作《姑娘们》（As meninas） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0312,V1-REL-0287,V1-REL-0287,SRC-0273,Jorge Icaza : frontera del relato indiginista,,豪尔赫·伊卡萨创作《瓦西蓬戈》（Huasipungo） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0313,V1-REL-0288,V1-REL-0288,SRC-0273,Jorge Icaza : frontera del relato indiginista,,豪尔赫·伊卡萨创作《在街头》（En las calles） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0314,V1-REL-0289,V1-REL-0289,SRC-0273,Jorge Icaza : frontera del relato indiginista,,豪尔赫·伊卡萨创作《乔洛·罗梅罗与弗洛雷斯》（El chulla Romero y Flores） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0315,V1-REL-0290,V1-REL-0290,SRC-0275,"Gallegos, Rómulo",,罗慕洛·加列戈斯创作《堂娜·芭芭拉》（Doña Bárbara） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0316,V1-REL-0291,V1-REL-0291,SRC-0275,"Gallegos, Rómulo",,罗慕洛·加列戈斯创作《唱歌者》（Cantaclaro） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0317,V1-REL-0292,V1-REL-0292,SRC-0275,"Gallegos, Rómulo",,罗慕洛·加列戈斯创作《卡奈玛》（Canaima） is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0318,V1-REL-0293,V1-REL-0293,SRC-0270,Lygia Fagundes Telles | Academia Brasileira de Letras,,莉吉娅·法贡德斯·特莱斯与巴西关联 is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0319,V1-REL-0294,V1-REL-0294,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza,,豪尔赫·伊卡萨与厄瓜多尔关联 is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0320,V1-REL-0295,V1-REL-0295,SRC-0275,"Gallegos, Rómulo",,罗慕洛·加列戈斯与委内瑞拉关联 is directly supported by the cited source(s); no influence claim is made.,high,eligible_evidence,WEB-CE-B17
V1-EV-0321,V1-REL-0296,V1-FCT-0371,SRC-0134,Isabel Allende – Timeline,,机构时间线直接记录伊莎贝尔·阿连德出生于利马；关系仅表达出生地关联。,high,eligible_evidence,WCD02-CS01
V1-EV-0322,V1-REL-0297,V1-FCT-0664,SRC-0209,José Emilio Pacheco — El Colegio Nacional,,El Colegio Nacional 作者页直接记录何塞·埃米利奥·帕切科出生于墨西哥城；关系仅表达出生地关联。,high,eligible_evidence,WCD02-CS01
V1-EV-0323,V1-REL-0298,V1-FCT-0678,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena,,Memoria Chilena 作者页直接记录罗贝托·波拉尼奥出生于圣地亚哥；关系仅表达出生地关联。,high,eligible_evidence,WCD02-CS01
V1-EV-0324,V1-REL-0299,V1-FCT-0482,SRC-0165,Machado de Assis – Biografia,,巴西文学院传记支持马查多·德·阿西斯出生于里约热内卢；沿用原事实的 medium 置信度。,medium,eligible_evidence,WCD02-CS01
V1-EV-0325,V1-REL-0300,V1-FCT-0440,SRC-0153,Adolfo Bioy Casares. Biografía,,Instituto Cervantes 传记直接记录比奥伊·卡萨雷斯出生于布宜诺斯艾利斯；关系仅表达出生地关联。,high,eligible_evidence,WCD02-CS01
V1-EV-0326,V1-REL-0301,V1-FCT-0752,SRC-0228,Fantástica y misteriosa Silvina — Cultura,,阿根廷文化部页面直接记录西尔维娜·奥坎波出生于布宜诺斯艾利斯；关系仅表达出生地关联。,high,eligible_evidence,WCD02-CS01
V1-EV-0327,V1-REL-0302,V1-FCT-0399,SRC-0141,Juan Carlos Onetti – Biografía,,Instituto Cervantes 传记直接记录奥内蒂出生于蒙得维的亚；关系仅表达出生地关联。,high,eligible_evidence,WCD02-CS01
V1-EV-0328,V1-REL-0303,V1-FCT-0691,SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción",,阿根廷文化部页面直接记录加莱亚诺出生于蒙得维的亚；关系仅表达出生地关联。,high,eligible_evidence,WCD02-CS01
V1-EV-0329,V1-REL-0304,V1-FCT-0534,SRC-0187,Traductores hispanoamericanos — José Martí,,Biblioteca Virtual Miguel de Cervantes 作者页直接记录何塞·马蒂的哈瓦那出生地；沿用原事实的 medium 置信度。,medium,eligible_evidence,WCD02-CS01
V1-EV-0330,V1-REL-0305,V1-FCT-0243,SRC-0076,《跳房子》书目与内容介绍,,出版社内容介绍直接支持奥利维拉返回布宜诺斯艾利斯，作品场景事实明确列出该城。,high,eligible_evidence,WCD02-CS01
V1-EV-0331,V1-REL-0306,V1-FCT-0243,SRC-0076,《跳房子》书目与内容介绍,,出版社内容介绍直接支持巴黎生活段落，作品场景事实明确列出巴黎。,high,eligible_evidence,WCD02-CS02
V1-EV-0332,V1-REL-0307,V1-FCT-0267,SRC-0089,La región más transparente - Detalle de la obra,,墨西哥文学百科作品页直接把墨西哥城作为小说空间与城市主体。,high,eligible_evidence,WCD02-CS02
V1-EV-0333,V1-REL-0307,V1-FCT-0267,SRC-0090,La región más transparente,,Fondo de Cultura Económica 作品页独立支持小说对墨西哥城的城市书写。,high,eligible_evidence,WCD02-CS02
V1-EV-0334,V1-REL-0308,V1-FCT-0259,SRC-0086,《光明世纪》英文版书目与内容介绍,,出版社内容介绍直接支持十八世纪末古巴与加勒比海故事空间；本关系只正式化到古巴国家层。,high,eligible_evidence,WCD02-CS02
V1-EV-0335,V1-REL-0309,V1-HOLD-0044/SRC-0064,SRC-0064,CVC. Gabriel García Márquez. Obra. Prosa,CVC prose page,Institutional essay links the novel specifically to Colombia and its Caribbean; used as auxiliary independent support.,medium,eligible_evidence,WCD05-CS01
V1-EV-0336,V1-REL-0309,WCD05-SRC-09,SRC-0291,Realismo decimonónico y novela sentimental como modos narrativos en El amor en los tiempos del cólera de Gabriel García Márquez,"Chapter 2 §2, printed/PDF pp. 50–51",The thesis directly identifies the unnamed composite city through cities and towns on Colombia’s Caribbean coast.,high,eligible_evidence,WCD05-CS01
V1-EV-0337,V1-REL-0310,WCD05-SRC-10,SRC-0292,La casa verde,"Institutional record, Resumen",The catalogue record directly states that the novel occurs in Piura and Santa María de Nieva in the Amazon.,high,eligible_evidence,WCD05-CS01
V1-EV-0338,V1-REL-0311,V1-HEV-0008,SRC-0002,拉丁美洲文学教程（阅读篇）,原书161小传、原书168,The textbook explicitly records Schopenhauer as an intellectual influence and contextual reference.,medium,eligible_evidence,WCD05-CS02
V1-EV-0339,V1-REL-0311,WCD05-SRC-02,SRC-0293,De Borges a Schopenhauer,"Variaciones Borges 17, pp. 103–141",A specialist article systematically studies Borges’s long engagement with Schopenhauer.,high,eligible_evidence,WCD05-CS02
V1-EV-0340,V1-REL-0312,V1-HEV-0009,SRC-0002,拉丁美洲文学教程（阅读篇）,原书161小传,The textbook explicitly identifies Kafka as an influence on Borges’s thought and literary career.,medium,eligible_evidence,WCD05-CS02
V1-EV-0341,V1-REL-0312,WCD05-SRC-03,SRC-0294,Borges y Kafka,"Fragmentos 28/29, pp. 49–59","The article documents roughly seven decades of reading, selection, commentary, and translation; it does not repeat the false title-story translation claim.",high,eligible_evidence,WCD05-CS02
V1-EV-0342,V1-REL-0313,V1-HEV-0010,SRC-0002,拉丁美洲文学教程（阅读篇）,原书161小传,The textbook explicitly identifies Chesterton as an influence on Borges’s thought and literary career.,medium,eligible_evidence,WCD05-CS02
V1-EV-0343,V1-REL-0313,WCD05-SRC-04,SRC-0295,Jorge Luis Borges y G. K. Chesterton,AIH proceedings article,The specialist study concludes that Chesterton’s influence on Borges’s fiction was notable and includes Borges’s own acknowledgement.,high,eligible_evidence,WCD05-CS02
V1-EV-0344,V1-REL-0314,V1-HEV-0001,SRC-0002,拉丁美洲文学教程（阅读篇）,原书161小传,"The textbook records the 1919 encounter and 1921 dissemination, while also delimiting later abandonment.",medium,eligible_evidence,WCD05-CS03
V1-EV-0345,V1-REL-0314,WCD05-SRC-01,SRC-0296,CVC. Borges 100 años. Obras. 1921,CVC 1921 works page,"The page documents manifesto, Ultra magazine, and Prisma proclamation participation in 1921.",high,eligible_evidence,WCD05-CS03
V1-EV-0346,V1-REL-0315,V1-HEV-0019,SRC-0035,CVC. Actos culturales. Gabriel García Márquez,CVC institutional exhibition,CVC explicitly identifies García Márquez as one of magical realism’s greatest representatives.,high,eligible_evidence,WCD05-CS03
V1-EV-0347,V1-REL-0315,WCD05-DUP-RS06,SRC-0056,Gabriel García Márquez – Facts,Nobel Facts page,Nobel independently identifies García Márquez as a foremost interpreter of magical realism.,high,eligible_evidence,WCD05-CS03
V1-EV-0348,V1-REL-0316,V1-HEV-0020,SRC-0041,"Alejo Carpentier, autor transcultural. El caso de ""El reino de este mundo""",article abstract,The independently authored article identifies lo real maravilloso as Carpentier’s instrument for Latin American expression.,high,eligible_evidence,WCD05-CS03
V1-EV-0349,V1-REL-0316,WCD05-SRC-05,SRC-0297,Alejo Carpentier: teoría y práctica de lo real maravilloso,journal record and abstract,Paz Soldán directly describes lo real maravilloso as Carpentier’s central innovation and American expression.,high,eligible_evidence,WCD05-CS03
V1-EV-0350,V1-REL-0317,V1-HEV-0025,SRC-0038,Cortázar: los relatos fragmentados y la importancia de un lector activo,article abstract,The article discusses fragmented narration and the importance of an active reader.,high,eligible_evidence,WCD05-CS03
V1-EV-0351,V1-REL-0317,WCD05-SRC-06,SRC-0298,La semana de Rayuela (Julio Cortázar),institutional critical page,The page directly links the combinable 155-chapter structure to the active lector cómplice.,high,eligible_evidence,WCD05-CS03
V1-EV-0352,V1-REL-0318,V1-HEV-0029,SRC-0041,"Alejo Carpentier, autor transcultural. El caso de ""El reino de este mundo""",article abstract,The work-specific article reads Latin America in the novel as transcultural and represented through its characters.,high,eligible_evidence,WCD05-CS03
V1-EV-0353,V1-REL-0318,WCD05-SRC-05,SRC-0297,Alejo Carpentier: teoría y práctica de lo real maravilloso,journal record and abstract,The independent article ties this work’s lo real maravilloso to rejecting European aesthetics in search of an American expression.,high,eligible_evidence,WCD05-CS03
V1-EV-0354,V1-REL-0319,V1-HEV-0035,SRC-0055,CVC. Pablo Neruda.（数字展：主展页 + Biografía 页）,CVC biography page,CVC limits the modernist influence to Neruda’s early works.,medium,eligible_evidence,WCD05-CS03
V1-EV-0355,V1-REL-0319,WCD05-SRC-08,SRC-0299,Introducción a la poesía de Pablo Neruda,university critical archive,Monguió independently describes the early works as strongly modernist before Neruda moved away from that inheritance.,high,eligible_evidence,WCD05-CS03
V1-EV-0356,V1-REL-0320,V1-HEV-0042,SRC-0100,About Octavio Paz,Poets.org biography,The existing source places Paz’s early magazine work in an avant-garde context.,medium,eligible_evidence,WCD05-CS03
V1-EV-0357,V1-REL-0320,WCD05-SRC-09A,SRC-0300,Octavio Paz – Biographical,Nobel biographical page,Nobel records direct activity and publication with surrealists André Breton and Benjamin Péret.,high,eligible_evidence,WCD05-CS03
V1-EV-0358,V1-REL-0321,WCD05-CS04-01,SRC-0020,Los recuerdos del porvenir - Detalle de la obra,"ELEM obra 3408, character discussion naming Francisco Rosas",The institutional work page directly identifies Francisco Rosas as a character in Los recuerdos del porvenir.,high,eligible_evidence,WCD05-CS04
V1-EV-0359,V1-REL-0322,WCD05-CS04-02,SRC-0020,Los recuerdos del porvenir - Detalle de la obra,"ELEM obra 3408, character discussion naming Julia Andrade",The institutional work page directly identifies Julia Andrade as a character in Los recuerdos del porvenir.,high,eligible_evidence,WCD05-CS04
V1-EV-0360,V1-REL-0323,WCD05-CS04-03,SRC-0029,Pedro Páramo - Detalle de la obra,"ELEM obra 2838, character and narrator discussion naming Juan Preciado",The institutional work page directly identifies Juan Preciado as a character and narrator in Pedro Páramo.,high,eligible_evidence,WCD05-CS04
V1-EV-0361,V1-REL-0324,WCD05-CS04-04,SRC-0029,Pedro Páramo - Detalle de la obra,"ELEM obra 2838, title-character discussion naming Pedro Páramo",The institutional work page directly identifies the character Pedro Páramo; the character and same-name work remain distinct entities.,high,eligible_evidence,WCD05-CS04
V1-EV-0362,V1-REL-0325,WCD05-CS04-05,SRC-0033,Miseria y violencia en El Coronel no tiene quien le escriba,"article abstract, the colonel awaiting the letter",The work-specific scholarly abstract directly discusses the colonel as the central character.,high,eligible_evidence,WCD05-CS04
V1-EV-0363,V1-REL-0326,WCD05-CS04-06,SRC-0033,Miseria y violencia en El Coronel no tiene quien le escriba,"article abstract, identifies Agustín as the colonel's dead son",The work-specific scholarly abstract directly identifies Agustín in El coronel no tiene quien le escriba.,high,eligible_evidence,WCD05-CS04
V1-EV-0364,V1-REL-0327,WCD05-CS04-07,SRC-0034,Un relato sospechoso: Crónica de una muerte anunciada,"work-specific article, analysis naming Santiago Nasar",The work-specific scholarly source directly identifies Santiago Nasar in Crónica de una muerte anunciada.,high,eligible_evidence,WCD05-CS04
V1-EV-0365,V1-REL-0328,WCD05-CS04-08,SRC-0041,"Alejo Carpentier, autor transcultural. El caso de ""El reino de este mundo""","article full text, character discussion naming Mackandal",The work-specific scholarly article directly discusses Mackandal as a character in El reino de este mundo.,high,eligible_evidence,WCD05-CS04
V1-EV-0366,V1-REL-0329,WCD05-CS04-09,SRC-0041,"Alejo Carpentier, autor transcultural. El caso de ""El reino de este mundo""","article full text, character discussion naming Henri Christophe",The work-specific scholarly article directly discusses Henri Christophe as a character in El reino de este mundo.,high,eligible_evidence,WCD05-CS04
V1-EV-0367,V1-REL-0330,WCD05-CS04-10,SRC-0046,"Canudos o la redención de los malditos: La guerra del fin del mundo, de Mario Vargas Llosa","work-specific article, analysis naming el Consejero",The work-specific scholarly article directly discusses el Consejero as a character in La guerra del fin del mundo.,high,eligible_evidence,WCD05-CS04
V1-EV-0368,V1-REL-0331,WCD07A-S01,SRC-0301,Terra Nostra — Detalle de la obra,work record: author/title/1975/novel,ELEM directly attributes the 1975 novel to Carlos Fuentes.,high,eligible_evidence,WCD-07A
V1-EV-0369,V1-REL-0331,WCD07A-S02,SRC-0302,La Cátedra Carlos Fuentes celebrará el 50 aniversario de Terra Nostra,50th-anniversary article,UNAM independently identifies Fuentes as author of Terra Nostra.,high,eligible_evidence,WCD-07A
V1-EV-0370,V1-REL-0332,WCD07A-S04,SRC-0201,CVC. Sergio Pitol. Bibliografía,author bibliography,Instituto Cervantes lists El arte de la fuga in Sergio Pitol's bibliography.,high,eligible_evidence,WCD-07A
V1-EV-0371,V1-REL-0332,WCD07A-S05,SRC-0304,Sergio Pitol. El arte de la fuga,book review bibliographic header,The independent UNAM review identifies Pitol and the 1996 Era book.,high,eligible_evidence,WCD-07A
V1-EV-0372,V1-REL-0333,WCD07A-S07,SRC-0306,Tradición y modernidad en los Versos libres,opening bibliographic discussion,Morales studies Versos libres as Marti's posthumously published collection.,high,eligible_evidence,WCD-07A
