fact_id,source_id,source_title
V1-FCT-0688,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0689,SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción"
V1-FCT-0690,SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción"
V1-FCT-0691,SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción"
V1-FCT-0692,SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción"
V1-FCT-0693,SRC-0214,Nace Eduardo Galeano — Uruguay Educa
V1-FCT-0694,SRC-0214,Nace Eduardo Galeano — Uruguay Educa
V1-FCT-0695,SRC-0214,Nace Eduardo Galeano — Uruguay Educa
V1-FCT-0696,SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción"
V1-FCT-0697,SRC-0216,Catálogo en línea — Biblioteca del Poder Legislativo del Uruguay
V1-FCT-0698,SRC-0214,Nace Eduardo Galeano — Uruguay Educa
V1-FCT-0699,SRC-0216,Catálogo en línea — Biblioteca del Poder Legislativo del Uruguay
V1-FCT-0700,SRC-0216,Catálogo en línea — Biblioteca del Poder Legislativo del Uruguay
V1-FCT-0701,SRC-0214,Nace Eduardo Galeano — Uruguay Educa
V1-FCT-0702,SRC-0216,Catálogo en línea — Biblioteca del Poder Legislativo del Uruguay
V1-FCT-0703,SRC-0217,Ricardo Piglia — obra y biografía
V1-FCT-0704,SRC-0219,La Plata: Una geografía literaria
V1-FCT-0705,SRC-0217,Ricardo Piglia — obra y biografía
V1-FCT-0706,SRC-0218,Now open for research: the papers of Ricardo Piglia
V1-FCT-0707,SRC-0218,Now open for research: the papers of Ricardo Piglia
V1-FCT-0708,SRC-0219,La Plata: Una geografía literaria
V1-FCT-0709,SRC-0219,La Plata: Una geografía literaria
V1-FCT-0710,SRC-0217,Ricardo Piglia — obra y biografía
V1-FCT-0711,SRC-0219,La Plata: Una geografía literaria
V1-FCT-0712,SRC-0219,La Plata: Una geografía literaria
V1-FCT-0713,SRC-0218,Now open for research: the papers of Ricardo Piglia
V1-FCT-0714,SRC-0219,La Plata: Una geografía literaria
V1-FCT-0715,SRC-0219,La Plata: Una geografía literaria
V1-FCT-0716,SRC-0217,Ricardo Piglia — obra y biografía
V1-FCT-0717,SRC-0220,23 de febrero de 1949: nace César Aira — Biblioteca Nacional
V1-FCT-0718,SRC-0220,23 de febrero de 1949: nace César Aira — Biblioteca Nacional
V1-FCT-0719,SRC-0220,23 de febrero de 1949: nace César Aira — Biblioteca Nacional
V1-FCT-0720,SRC-0221,César Aira — Fundación Konex
V1-FCT-0721,SRC-0221,César Aira — Fundación Konex
V1-FCT-0722,SRC-0223,La trayectoria temprana de César Aira en textos de publicaciones periódicas
V1-FCT-0723,SRC-0223,La trayectoria temprana de César Aira en textos de publicaciones periódicas
V1-FCT-0724,SRC-0223,La trayectoria temprana de César Aira en textos de publicaciones periódicas
V1-FCT-0725,SRC-0222,"Orientalismo, globalización e imaginarios transpacíficos en la novela latinoamericana actual"
V1-FCT-0726,SRC-0222,"Orientalismo, globalización e imaginarios transpacíficos en la novela latinoamericana actual"
V1-FCT-0727,SRC-0222,"Orientalismo, globalización e imaginarios transpacíficos en la novela latinoamericana actual"
V1-FCT-0728,SRC-0224,La figura del gran autor o Carlos Fuentes devenido monstruosidad genética en El congreso de literatura de César Aira
V1-FCT-0729,SRC-0224,La figura del gran autor o Carlos Fuentes devenido monstruosidad genética en El congreso de literatura de César Aira
V1-FCT-0730,SRC-0224,La figura del gran autor o Carlos Fuentes devenido monstruosidad genética en El congreso de literatura de César Aira
V1-FCT-0731,SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción"
V1-FCT-0732,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0733,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0734,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0735,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0736,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0737,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0738,SRC-0226,"Documentos con el autor Puig, Manuel — Catálogo Bibliográfico"
V1-FCT-0739,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0740,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0741,SRC-0226,"Documentos con el autor Puig, Manuel — Catálogo Bibliográfico"
V1-FCT-0742,SRC-0226,"Documentos con el autor Puig, Manuel — Catálogo Bibliográfico"
V1-FCT-0743,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0744,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0745,SRC-0226,"Documentos con el autor Puig, Manuel — Catálogo Bibliográfico"
V1-FCT-0746,SRC-0226,"Documentos con el autor Puig, Manuel — Catálogo Bibliográfico"
V1-FCT-0747,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0748,SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional
V1-FCT-0749,SRC-0226,"Documentos con el autor Puig, Manuel — Catálogo Bibliográfico"
V1-FCT-0750,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0751,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0752,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0753,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0754,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0755,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0756,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0757,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0758,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0759,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0760,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0761,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0762,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0763,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0764,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0765,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0766,SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar
V1-FCT-0767,SRC-0228,Fantástica y misteriosa Silvina — Cultura
V1-FCT-0768,SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional
V1-FCT-0769,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0771,SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional
V1-FCT-0772,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0773,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0774,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0775,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0776,SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional
V1-FCT-0777,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0778,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0779,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0780,SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional
V1-FCT-0781,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0782,SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional
V1-FCT-0783,SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional
V1-FCT-0784,SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional
V1-FCT-0785,SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación
V1-FCT-0786,SRC-0231,Perdiendo velocidad — Historias x leer
V1-FCT-0787,SRC-0231,Perdiendo velocidad — Historias x leer
V1-FCT-0788,SRC-0231,Perdiendo velocidad — Historias x leer
V1-FCT-0789,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana
V1-FCT-0790,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana
V1-FCT-0791,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana
V1-FCT-0792,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0793,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0794,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0795,SRC-0234,Distancia de rescate / Fever Dream
V1-FCT-0796,SRC-0231,Perdiendo velocidad — Historias x leer
V1-FCT-0797,SRC-0234,Distancia de rescate / Fever Dream
V1-FCT-0798,SRC-0233,Pájaros en la boca / Mouthful of Birds: Stories
V1-FCT-0799,SRC-0233,Pájaros en la boca / Mouthful of Birds: Stories
V1-FCT-0800,SRC-0231,Perdiendo velocidad — Historias x leer
V1-FCT-0801,SRC-0232,Samanta Schweblin — Penguin Random House author profile
V1-FCT-0802,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana
V1-FCT-0803,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana
V1-FCT-0804,SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana
V1-FCT-0805,SRC-0236,Nuestra parte de noche — Mariana Enriquez
V1-FCT-0806,SRC-0236,Nuestra parte de noche — Mariana Enriquez
V1-FCT-0807,SRC-0236,Nuestra parte de noche — Mariana Enriquez
V1-FCT-0808,SRC-0237,Los peligros de fumar en la cama — Mariana Enriquez
V1-FCT-0809,SRC-0237,Los peligros de fumar en la cama — Mariana Enriquez
V1-FCT-0810,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0811,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0812,SRC-0240,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra — Mapocho
V1-FCT-0813,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0814,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0815,SRC-0240,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra — Mapocho
V1-FCT-0816,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0817,SRC-0239,Alejandro Zambra — Editorial Anagrama
V1-FCT-0818,SRC-0240,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra — Mapocho
V1-FCT-0819,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0820,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0821,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0822,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0823,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0824,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0825,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0826,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0828,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0829,SRC-0241,Paulo Coelho | Academia Brasileira de Letras
V1-FCT-0831,SRC-0244,Carlos Drummond de Andrade
V1-FCT-0832,SRC-0244,Carlos Drummond de Andrade
V1-FCT-0833,SRC-0244,Carlos Drummond de Andrade
V1-FCT-0834,SRC-0243,O ano Drummond
V1-FCT-0835,SRC-0243,O ano Drummond
V1-FCT-0836,SRC-0243,O ano Drummond
V1-FCT-0837,SRC-0243,O ano Drummond
V1-FCT-0838,SRC-0243,O ano Drummond
V1-FCT-0839,SRC-0243,O ano Drummond
V1-FCT-0840,SRC-0243,O ano Drummond
V1-FCT-0841,SRC-0243,O ano Drummond
V1-FCT-0842,SRC-0243,O ano Drummond
V1-FCT-0843,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0844,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0845,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0846,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0847,SRC-0245,Bibliografía - Nicolás Guillén
V1-FCT-0848,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0849,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0850,SRC-0245,Bibliografía - Nicolás Guillén
V1-FCT-0851,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0852,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0853,SRC-0245,Bibliografía - Nicolás Guillén
V1-FCT-0854,SRC-0246,CVC. Nicolás Guillén. Biografía
V1-FCT-0855,SRC-0248,About José Lezama Lima
V1-FCT-0856,SRC-0248,About José Lezama Lima
V1-FCT-0857,SRC-0248,About José Lezama Lima
V1-FCT-0858,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama
V1-FCT-0859,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama
V1-FCT-0860,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama
V1-FCT-0861,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama
V1-FCT-0862,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama
V1-FCT-0863,SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama
V1-FCT-0864,SRC-0248,About José Lezama Lima
V1-FCT-0865,SRC-0248,About José Lezama Lima
V1-FCT-0866,SRC-0248,About José Lezama Lima
V1-FCT-0867,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0868,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0869,SRC-0250,"Guillermo Cabrera Infante: Two Islands, Many Worlds"
V1-FCT-0870,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0871,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0872,SRC-0250,"Guillermo Cabrera Infante: Two Islands, Many Worlds"
V1-FCT-0873,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0874,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0875,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0876,SRC-0249,Guillermo Cabrera Infante
V1-FCT-0878,SRC-0251,Primero sueño
V1-FCT-0879,SRC-0251,Primero sueño
V1-FCT-0880,SRC-0251,Primero sueño
V1-FCT-0881,SRC-0251,Primero sueño
V1-FCT-0882,SRC-0251,Primero sueño
V1-FCT-0883,SRC-0251,Primero sueño
V1-FCT-0884,SRC-0252,Carta a Sor Filotea de la Cruz
V1-FCT-0885,SRC-0252,Carta a Sor Filotea de la Cruz
V1-FCT-0886,SRC-0252,Carta a Sor Filotea de la Cruz
V1-FCT-0887,SRC-0253,"Conversación sobre Sor Juana Inés de la Cruz, en Vindictas"
V1-FCT-0888,SRC-0253,"Conversación sobre Sor Juana Inés de la Cruz, en Vindictas"
V1-FCT-0889,SRC-0253,"Conversación sobre Sor Juana Inés de la Cruz, en Vindictas"
V1-FCT-0890,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0891,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0892,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0893,SRC-0255,Soberanía y sumisión en ‘Los gallinazos sin plumas’ de Julio Ramón Ribeyro
V1-FCT-0894,SRC-0255,Soberanía y sumisión en ‘Los gallinazos sin plumas’ de Julio Ramón Ribeyro
V1-FCT-0895,SRC-0255,Soberanía y sumisión en ‘Los gallinazos sin plumas’ de Julio Ramón Ribeyro
V1-FCT-0896,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0897,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0898,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0899,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0900,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0901,SRC-0254,Julio Ramón Ribeyro
V1-FCT-0902,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0903,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0904,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0905,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0906,SRC-0257,The effect of exile in works of Juan José Saer and Daniel Moyano. Methodological proposal to analyze writing and archival processes
V1-FCT-0907,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0908,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0909,SRC-0257,The effect of exile in works of Juan José Saer and Daniel Moyano. Methodological proposal to analyze writing and archival processes
V1-FCT-0910,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0911,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0912,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0912,SRC-0257,The effect of exile in works of Juan José Saer and Daniel Moyano. Methodological proposal to analyze writing and archival processes
V1-FCT-0913,SRC-0256,Juan José Saer: un narrador en busca de poesía
V1-FCT-0914,SRC-0258,"Arenas, Reinaldo, 1943-1990 / Reinaldo Arenas Papers"
V1-FCT-0915,SRC-0258,"Arenas, Reinaldo, 1943-1990 / Reinaldo Arenas Papers"
V1-FCT-0916,SRC-0258,"Arenas, Reinaldo, 1943-1990 / Reinaldo Arenas Papers"
V1-FCT-0917,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas
V1-FCT-0918,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas
V1-FCT-0919,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas
V1-FCT-0920,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas
V1-FCT-0921,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas
V1-FCT-0922,SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas
V1-FCT-0923,SRC-0260,Arciniegas: revisión bibliográfica sobre Antes que anochezca de Reinaldo Arenas y sus reescrituras (1993-2022)
V1-FCT-0924,SRC-0260,Arciniegas: revisión bibliográfica sobre Antes que anochezca de Reinaldo Arenas y sus reescrituras (1993-2022)
V1-FCT-0925,SRC-0260,Arciniegas: revisión bibliográfica sobre Antes que anochezca de Reinaldo Arenas y sus reescrituras (1993-2022)
V1-FCT-0926,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0927,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0928,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0929,SRC-0261,"Sepúlveda, Luis"
V1-FCT-0930,SRC-0261,"Sepúlveda, Luis"
V1-FCT-0931,SRC-0261,"Sepúlveda, Luis"
V1-FCT-0932,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0933,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0934,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0935,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0936,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0937,SRC-0262,La narrativa del chileno Luis Sepúlveda
V1-FCT-0938,SRC-0263,Guadalupe Nettel
V1-FCT-0939,SRC-0263,Guadalupe Nettel
V1-FCT-0940,SRC-0263,Guadalupe Nettel
V1-FCT-0941,SRC-0264,La hija única
V1-FCT-0942,SRC-0264,La hija única
V1-FCT-0943,SRC-0264,La hija única
V1-FCT-0944,SRC-0265,El matrimonio de los peces rojos
V1-FCT-0945,SRC-0265,El matrimonio de los peces rojos
V1-FCT-0946,SRC-0265,El matrimonio de los peces rojos
V1-FCT-0947,SRC-0266,Petals and other awkward stories
V1-FCT-0948,SRC-0266,Petals and other awkward stories
V1-FCT-0949,SRC-0266,Petals and other awkward stories
V1-FCT-0950,SRC-0267,Cristina Peri Rossi. Biografía
V1-FCT-0951,SRC-0267,Cristina Peri Rossi. Biografía
V1-FCT-0952,SRC-0267,Cristina Peri Rossi. Biografía
V1-FCT-0953,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0954,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0955,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0956,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0957,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0958,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0959,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0960,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0961,SRC-0268,Cristina Peri Rossi. Cronología de obras
V1-FCT-0962,SRC-0270,Lygia Fagundes Telles | Academia Brasileira de Letras
V1-FCT-0962,SRC-0272,Os contos
V1-FCT-0962,SRC-0277,O registro civil de Lygia Fagundes Telles
V1-FCT-0963,SRC-0270,Lygia Fagundes Telles | Academia Brasileira de Letras
V1-FCT-0964,SRC-0270,Lygia Fagundes Telles | Academia Brasileira de Letras
V1-FCT-0965,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0966,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0967,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0968,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0969,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0970,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0971,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0972,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0973,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0974,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0975,SRC-0271,Bibliografia | Lygia Fagundes Telles
V1-FCT-0976,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0977,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0978,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0979,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0980,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0981,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0981,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0982,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0982,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0983,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0983,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0984,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0984,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0985,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0985,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0986,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0986,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0987,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0987,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0988,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0988,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0989,SRC-0273,Jorge Icaza : frontera del relato indiginista
V1-FCT-0989,SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza
V1-FCT-0990,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0991,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0992,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0993,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0994,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0995,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0996,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0997,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0998,SRC-0275,"Gallegos, Rómulo"
V1-FCT-0999,SRC-0275,"Gallegos, Rómulo"
V1-FCT-1000,SRC-0275,"Gallegos, Rómulo"
V1-FCT-1001,SRC-0275,"Gallegos, Rómulo"
V1-FCT-1002,SRC-0275,"Gallegos, Rómulo"
V1-FCT-1003,SRC-0275,"Gallegos, Rómulo"
V1-FCT-1004,SRC-0278,智利作家路易斯·塞普尔维达因新冠肺炎去世
V1-FCT-1005,SRC-0301,Terra Nostra — Detalle de la obra
V1-FCT-1005,SRC-0302,La Cátedra Carlos Fuentes celebrará el 50 aniversario de Terra Nostra
V1-FCT-1006,SRC-0301,Terra Nostra — Detalle de la obra
V1-FCT-1006,SRC-0302,La Cátedra Carlos Fuentes celebrará el 50 aniversario de Terra Nostra
V1-FCT-1007,SRC-0301,Terra Nostra — Detalle de la obra
V1-FCT-1008,SRC-0301,Terra Nostra — Detalle de la obra
V1-FCT-1009,SRC-0302,La Cátedra Carlos Fuentes celebrará el 50 aniversario de Terra Nostra
V1-FCT-1010,SRC-0201,CVC. Sergio Pitol. Bibliografía
V1-FCT-1010,SRC-0304,Sergio Pitol. El arte de la fuga
V1-FCT-1011,SRC-0201,CVC. Sergio Pitol. Bibliografía
V1-FCT-1011,SRC-0304,Sergio Pitol. El arte de la fuga
V1-FCT-1012,SRC-0304,Sergio Pitol. El arte de la fuga
V1-FCT-1013,SRC-0201,CVC. Sergio Pitol. Bibliografía
V1-FCT-1014,SRC-0304,Sergio Pitol. El arte de la fuga
V1-FCT-1015,SRC-0306,Tradición y modernidad en los Versos libres
V1-FCT-1015,SRC-0307,Introducción a la literatura cubana
V1-FCT-1016,SRC-0306,Tradición y modernidad en los Versos libres
V1-FCT-1016,SRC-0307,Introducción a la literatura cubana
