fact_id,origin_material_id,card_id,subject_id,fact_field,value_text,material_class,origin_id,confidence,admission_status,usage_note
V1-FCT-0271,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,original_name,Lucila Godoy Alcayaga,fact,SRC-0089,high,batch_retained_candidate,本名；笔名见 personal_note
V1-FCT-0272,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,personal_note,本名 Lucila Godoy Alcayaga；笔名 Gabriela Mistral 取自她喜爱的两位诗人 Gabriele D'Annunzio 与 Frédéric Mistral,fact,SRC-0089,high,batch_retained_candidate,身份/笔名来源说明
V1-FCT-0273,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,one_sentence_summary,智利诗人，1945 年诺贝尔文学奖得主，南美洲（拉丁美洲）首位诺贝尔文学奖得主；出身教师，曾任智利驻多国领事,fact,SRC-0089,high,batch_retained_candidate,"南美洲首位为 Nobel 原文表述（South America's first ever Nobel Laureate in Literature）；packet 所称""拉丁美洲首位""与此一致（1945 年前无任何拉美国家作家获奖）"
V1-FCT-0274,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,career_note,15 岁起在故乡任教；后在拉丁美洲多国教育系统任职、参与多个委员会，并担任智利驻多个国家的领事,fact,SRC-0089,high,batch_retained_candidate,参照 V1-FCT-0182（聂鲁达 career_note）写法
V1-FCT-0275,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,award,诺贝尔文学奖（1945）,fact,SRC-0089,high,batch_retained_candidate,参照 V1-FCT-0122（马尔克斯 award=诺贝尔文学奖（1982））写法
V1-FCT-0276,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,research_note,获奖理由：因其抒情诗以强烈情感为灵感，使她的名字成为整个拉丁美洲世界理想主义渴望的象征,research_note,SRC-0090,high,batch_retained_candidate,参照 V1-FCT-0121（获奖理由 research_note）写法
V1-FCT-0277,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,entity_layer,author,fact,SRC-0089,high,batch_retained_candidate,参照 V1-FCT-0178（聂鲁达 entity_layer=author）写法
V1-FCT-0278,WEB-CE-B01,V1-CARD-0044,V1-ENT-0148,birth_place,比库尼亚（Vicuña）,fact,SRC-0089,high,candidate_for_staging_review,智利科金博大区 Elqui 河谷城镇（河谷/大区细节按 D1 移入 note）；既有 fact_field 词表无 birth_place，按操作手册 SOP-B §8 以事实记录；同一信息另以 ASSOCIATED_WITH_PLACE→比库尼亚承载；禁止 BORN_IN 关系
V1-FCT-0279,WEB-CE-B01,V1-CARD-0045,V1-ENT-0149,first_publication_year,1922,fact,SRC-0091,high,batch_retained_candidate,首版书目直接来源；出版信息用字段，不用 PUBLISHED_IN 关系
V1-FCT-0280,WEB-CE-B01,V1-CARD-0045,V1-ENT-0149,genre_or_form,诗集（poesía）,fact,SRC-0091,high,batch_retained_candidate,诗集层级=collection
V1-FCT-0281,WEB-CE-B01,V1-CARD-0045,V1-ENT-0149,bibliographic_note,"首版：New York : Instituto de las Españas, 1922（诺贝尔官网书目）；中文合集/诗选收录范围待核验",fact,SRC-0091,high,batch_retained_candidate,参照既有 bibliographic_note 用法
V1-FCT-0282,WEB-CE-B01,V1-CARD-0046,V1-ENT-0150,first_publication_year,1924,fact,SRC-0091,high,batch_retained_candidate,首版书目直接来源
V1-FCT-0283,WEB-CE-B01,V1-CARD-0046,V1-ENT-0150,genre_or_form,诗集（儿童摇篮曲与歌谣）,fact,SRC-0089,high,batch_retained_candidate,体裁描述出自 Nobel Facts 页
V1-FCT-0284,WEB-CE-B01,V1-CARD-0046,V1-ENT-0150,bibliographic_note,"首版：Madrid : Saturnino Calleja, 1924（Ternura: canciones de niños）；中文《柔情》/诗选收录范围待核验",fact,SRC-0091,high,batch_retained_candidate,
V1-FCT-0285,WEB-CE-B01,V1-CARD-0046,V1-ENT-0150,one_sentence_summary,"以摇篮曲和儿童歌谣为主体的诗集（Nobel Facts 页：""contains lullabies and rhymes for children""）",fact,SRC-0089,high,batch_retained_candidate,Nobel 官方表述直引
V1-FCT-0286,WEB-CE-B01,V1-CARD-0047,V1-ENT-0151,first_publication_year,1938,fact,SRC-0091,high,batch_retained_candidate,首版书目直接来源
V1-FCT-0287,WEB-CE-B01,V1-CARD-0047,V1-ENT-0151,genre_or_form,诗集（poesía）,fact,SRC-0091,high,batch_retained_candidate,
V1-FCT-0288,WEB-CE-B01,V1-CARD-0047,V1-ENT-0151,bibliographic_note,"首版：Buenos Aires : Sur, 1938（诺贝尔官网书目）；中文收录待核验",fact,SRC-0091,high,batch_retained_candidate,
V1-FCT-0289,WEB-CE-B01,V1-CARD-0047,V1-ENT-0151,one_sentence_summary,"采用不寻常意象与自由诗的诗集（Nobel Facts 页：""employs unusual imagery and free verse""）",fact,SRC-0089,high,batch_retained_candidate,Nobel 官方表述直引
V1-FCT-0290,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,birth_year,1914,fact,SRC-0092,high,candidate_for_staging_review,"Nobel Facts 页 ""Born: 31 March 1914, Mexico City, Mexico"""
V1-FCT-0291,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,death_year,1998,fact,SRC-0092,high,candidate_for_staging_review,"Nobel Facts 页 ""Died: 19 April 1998, Mexico City, Mexico""；poets.org 亦标 1914-1998"
V1-FCT-0292,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,country_or_region,墨西哥,fact,SRC-0092,high,candidate_for_staging_review,"Nobel Facts 页 ""Residence at the time of the award: Mexico""；与 poets.org 国籍信息一致"
V1-FCT-0293,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,language,es,fact,SRC-0092,high,candidate_for_staging_review,"Nobel Facts 页 ""Language: Spanish"""
V1-FCT-0294,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,birth_place,墨西哥城（Ciudad de México）,fact,SRC-0092,high,candidate_for_staging_review,既有 fact_field 词表无 birth_place 字段；按 packet 要求出生地以 fact 记录（禁止 BORN_IN 关系）；建议 Reviewer 评估新增字段或并入既有字段
V1-FCT-0295,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,award,诺贝尔文学奖（1990）,fact,SRC-0092,high,candidate_for_staging_review,参照库内 V1-FCT-0122「诺贝尔文学奖（1982）」格式；Nobel Facts 与 1990 主页面双重确认
V1-FCT-0296,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,one_sentence_summary,墨西哥诗人、散文家与外交官，1990 年诺贝尔文学奖得主，生于墨西哥城，以《孤独的迷宫》等分析墨西哥历史与文化的随笔闻名,fact,SRC-0092,high,candidate_for_staging_review,综合 Nobel Facts 与 poets.org 传记表述
V1-FCT-0297,WEB-CE-B01,V1-CARD-0048,V1-ENT-0059,career_note,诗人、散文家、记者与翻译；1946 年起任外交官约 20 年，1962 年任墨西哥驻印度大使，1968 年为抗议墨西哥城政府镇压学生示威而辞职；创办《El hijo pródigo》《Vuelta》等文学杂志；受马克思主义、超现实主义、存在主义、佛教与印度教思想影响,fact,SRC-0092,high,candidate_for_staging_review,Nobel Facts 生涯段 + poets.org 传记载
V1-FCT-0298,WEB-CE-B01,V1-CARD-0049,V1-ENT-0154,entity_layer,work,fact,SRC-0092,high,candidate_for_staging_review,参照库内 work 实体 entity_layer fact（如 V1-FCT-0013）惯例
V1-FCT-0299,WEB-CE-B01,V1-CARD-0049,V1-ENT-0154,first_publication_year,1950,fact,SRC-0092,high,candidate_for_staging_review,"Nobel Facts ""El laberinto de la soledad (1950)""；poets.org 标 FCE 1950"
V1-FCT-0300,WEB-CE-B01,V1-CARD-0049,V1-ENT-0154,genre_or_form,散文/随笔集（essays）,fact,SRC-0092,high,candidate_for_staging_review,"Nobel Facts 称 ""a collection of essays""；中译馆藏 MARC 亦标散文集/杂文集（墨西哥·现代）"
V1-FCT-0301,WEB-CE-B01,V1-CARD-0049,V1-ENT-0154,one_sentence_summary,帕斯分析墨西哥历史与文化的随笔集（据 Nobel Facts 与 poets.org 释义）,fact,SRC-0092,medium,candidate_for_staging_review,仅据来源转述，不作解释性发挥
V1-FCT-0302,WEB-CE-B01,V1-CARD-0049,V1-ENT-0154,bibliographic_note,诺贝尔书目页未列西语原版；英译 The Labyrinth of Solitude（tr. Lysander Kemp）Penguin 1985；poets.org 标初版 FCE 1950,fact,SRC-0094,medium,candidate_for_staging_review,原版出版社待 FCE 产品页补充（FCE 站内检索 404，未取得）
V1-FCT-0303,WEB-CE-B01,V1-CARD-0050,V1-ENT-0155,entity_layer,work,fact,SRC-0095,high,candidate_for_staging_review,参照库内 work 实体 entity_layer fact 惯例
V1-FCT-0304,WEB-CE-B01,V1-CARD-0050,V1-ENT-0155,first_publication_year,1956,fact,SRC-0095,high,candidate_for_staging_review,"poets.org 散文书目 ""El arco y la lira (1956)"""
V1-FCT-0305,WEB-CE-B01,V1-CARD-0050,V1-ENT-0155,genre_or_form,诗论/散文集（essays）,fact,SRC-0095,high,candidate_for_staging_review,poets.org 将其列入 Essays 类目
V1-FCT-0306,WEB-CE-B01,V1-CARD-0050,V1-ENT-0155,one_sentence_summary,"帕斯诗论代表作，论诗、诗性启示与诗和历史（据诺贝尔书目页英译本副题 ""the Poem, the Poetic Revelation, Poetry and History"" 释义）",fact,SRC-0094,medium,candidate_for_staging_review,仅据来源转述
V1-FCT-0307,WEB-CE-B01,V1-CARD-0050,V1-ENT-0155,bibliographic_note,英译本 The Bow and the Lyre（tr. Ruth L.C. Simms）Univ. of Texas Press 1973（诺贝尔书目页）,fact,SRC-0094,medium,candidate_for_staging_review,原版出版社（FCE 1956）待 FCE 产品页补充
V1-FCT-0308,WEB-CE-B01,V1-CARD-0051,V1-ENT-0156,entity_layer,work,fact,SRC-0094,high,candidate_for_staging_review,参照库内 work 实体 entity_layer fact 惯例
V1-FCT-0309,WEB-CE-B01,V1-CARD-0051,V1-ENT-0156,first_publication_year,1957,fact,SRC-0094,high,candidate_for_staging_review,"Nobel 书目页 ""Piedra de sol. México: Tezontle, 1957""；poets.org 标 FCE 1957（Tezontle 系 FCE 诗丛印行，两说相容）"
V1-FCT-0310,WEB-CE-B01,V1-CARD-0051,V1-ENT-0156,genre_or_form,长诗（long poem）,fact,SRC-0095,high,candidate_for_staging_review,"poets.org 称 ""This long poem""；Nobel 书目页列于 Poetry 部"
V1-FCT-0311,WEB-CE-B01,V1-CARD-0051,V1-ENT-0156,one_sentence_summary,帕斯 1957 年长诗，结构借自阿兹特克历法（据 poets.org 释义）,fact,SRC-0095,medium,candidate_for_staging_review,仅据来源转述
V1-FCT-0312,WEB-CE-B01,V1-CARD-0051,V1-ENT-0156,bibliographic_note,初版墨西哥 Tezontle 1957；后收入 La estación violenta（FCE 1958）；英译见 The Collected Poems 1957-1987（1987）,fact,SRC-0094,medium,candidate_for_staging_review,均据诺贝尔书目页（A 级）
V1-FCT-0313,WEB-CE-B01,V1-CARD-0052,V1-ENT-0158,first_publication_year,1985,fact,SRC-0100,high,candidate_for_staging_review,BnF 目录 1985 西语版记录（El Amor en los tiempos del cólera，ISBN 8402106408）
V1-FCT-0314,WEB-CE-B01,V1-CARD-0052,V1-ENT-0158,genre_or_form,长篇小说,fact,SRC-0100,medium,candidate_for_staging_review,BnF 法译各版题名标 ': roman'（L'Amour aux temps du choléra : roman）
V1-FCT-0315,WEB-CE-B01,V1-CARD-0052,V1-ENT-0158,bibliographic_note,"BnF 目录收录 El Amor en los tiempos del cólera 1985 年西语版（ark:/12148/cb34923644w，ISBN 8402106408），作者归名 García Márquez, Gabriel (1927-2014)",bibliographic_note,SRC-0100,medium,candidate_for_staging_review,仅证目录存在与归名及出版年
V1-FCT-0316,WEB-CE-B01,V1-CARD-0053,V1-ENT-0159,first_publication_year,1975,fact,SRC-0101,high,candidate_for_staging_review,BnF 目录 1975 年西语版记录（El Otoño del patriarca，ISBN 8401301556）
V1-FCT-0317,WEB-CE-B01,V1-CARD-0053,V1-ENT-0159,genre_or_form,长篇小说,fact,SRC-0101,medium,candidate_for_staging_review,BnF 法译各版题名标 ': roman'（L'automne du patriarche : roman）
V1-FCT-0318,WEB-CE-B01,V1-CARD-0053,V1-ENT-0159,bibliographic_note,"BnF 目录收录 El Otoño del patriarca 1975 年西语版（ark:/12148/cb352227127，ISBN 8401301556），作者归名 García Márquez, Gabriel (1927-2014)",bibliographic_note,SRC-0101,medium,candidate_for_staging_review,仅证目录存在与归名及出版年
V1-FCT-0319,WEB-CE-B01,V1-CARD-0054,V1-ENT-0160,bibliographic_note,"BnF 目录收录 La casa verde 西语多版（4e éd.1967 / 6a ed.1968 / 15a ed.1976 / 2023；ISBN 8432218728），作者归名 Vargas Llosa, Mario",bibliographic_note,SRC-0103,medium,candidate_for_staging_review,仅证目录存在与归名及版本史
V1-FCT-0320,WEB-CE-B01,V1-CARD-0055,V1-ENT-0161,first_publication_year,1973,fact,SRC-0104,high,candidate_for_staging_review,BnF 目录记录原文：'Publication : Barcelona : Seix Barral，1973'
V1-FCT-0321,WEB-CE-B01,V1-CARD-0055,V1-ENT-0161,bibliographic_note,"BnF 目录记录：Pantaleón y las visitadoras / Mario Vargas Llosa，Barcelona : Seix Barral, 1973，309 p.，Biblioteca breve ; 352，ISBN 84-322-0252-5（ark:/12148/cb35234561k）",bibliographic_note,SRC-0104,high,candidate_for_staging_review,直接书目记录（出版社/年份/页数/丛书/ISBN）
V1-FCT-0322,WEB-CE-B01,V1-CARD-0056,V1-ENT-0162,first_publication_year,1975,fact,SRC-0098,high,candidate_for_staging_review,BnF 目录 1975 年西语版记录（El Libro de arena；另 1997 版 ISBN 8478883223）
V1-FCT-0323,WEB-CE-B01,V1-CARD-0056,V1-ENT-0162,genre_or_form,短篇集,fact,SRC-0098,medium,candidate_for_staging_review,BnF 法译版题名标 '[nouvelles]'（Le Livre de sable : [nouvelles]）
V1-FCT-0324,WEB-CE-B01,V1-CARD-0056,V1-ENT-0162,bibliographic_note,"BnF 目录收录 El Libro de arena 1975 年西语版（ark:/12148/cb352339603），作者归名 Borges, Jorge Luis (1899-1986)",bibliographic_note,SRC-0098,medium,candidate_for_staging_review,仅证目录存在与归名及出版年
V1-FCT-0325,WEB-CE-B01,V1-CARD-0057,V1-ENT-0163,genre_or_form,短篇集,fact,SRC-0099,medium,candidate_for_staging_review,BnF 法译版题名标 '[nouvelles]'（Le Rapport de Brodie : [nouvelles]）
V1-FCT-0326,WEB-CE-B01,V1-CARD-0057,V1-ENT-0163,bibliographic_note,"BnF 目录收录 El informe de Brodie 相关记录（含西语合订本 Ficciones ; El Aleph ; El informe de Brodie，委内瑞拉 1986，ark:/12148/cb354902694），作者归名 Borges, Jorge Luis (1899-1986)",bibliographic_note,SRC-0099,medium,candidate_for_staging_review,仅证目录存在与归名；初版年未直接标注
V1-FCT-0327,WEB-CE-B01,V1-CARD-0058,V1-ENT-0164,first_publication_year,1959,fact,SRC-0066,high,candidate_for_staging_review,复用 SRC-0066：BnF 记录标题即含 'Las armas secretas，1959'
V1-FCT-0328,WEB-CE-B01,V1-CARD-0058,V1-ENT-0164,genre_or_form,短篇集,fact,SRC-0102,medium,candidate_for_staging_review,BnF 法译版题名标 '[nouvelles]'（Les armes secrètes : [nouvelles]）
V1-FCT-0329,WEB-CE-B01,V1-CARD-0058,V1-ENT-0164,bibliographic_note,"主源复用 SRC-0066（BnF 记录 Relatos : Bestiario, 1951, Las armas secretas, 1959, ...，ark:/12148/cb352151483）；补充：本轮 BnF SRU 快照另见西语版 1970/1978/1988（ISBN 8420421324、8437601193），作者归名 Cortázar, Julio (1914-1984)",bibliographic_note,SRC-0102,high,candidate_for_staging_review,直接书目记录（reuse:SRC-0066 + 补充快照）
V1-FCT-0330,WEB-CE-B01,V1-CARD-0059,V1-ENT-0165,genre_or_form,十四行诗集,fact,SRC-0105,medium,candidate_for_staging_review,BnF 记录题名即含 'sonetos'（Cien sonetos de amor），体裁由题名直接标示
V1-FCT-0331,WEB-CE-B01,V1-CARD-0059,V1-ENT-0165,bibliographic_note,"BnF 目录收录 Cien sonetos de amor 多版（含 8a ed. 1992，ISBN 8440047037，ark:/12148/cb37376218c），作者归名 Neruda, Pablo",bibliographic_note,SRC-0105,medium,candidate_for_staging_review,仅证目录存在与归名
V1-FCT-0332,WEB-CE-B01,V1-CARD-0060,V1-ENT-0166,first_publication_year,1971,fact,SRC-0106,high,candidate_for_staging_review,BnF 目录记录原文：'Publication : Rio de Janeiro : Sabiá，1971'
V1-FCT-0333,WEB-CE-B01,V1-CARD-0060,V1-ENT-0166,genre_or_form,短篇集,fact,SRC-0106,high,candidate_for_staging_review,BnF 记录题名标 'contos'（Felicidade clandestina，contos）
V1-FCT-0334,WEB-CE-B01,V1-CARD-0060,V1-ENT-0166,bibliographic_note,"BnF 目录记录：Felicidade clandestina, contos / Lispector, Clarice (1920-1977)，Rio de Janeiro : Sabiá, 1971（ark:/12148/cb35424958x）",bibliographic_note,SRC-0106,high,candidate_for_staging_review,直接书目记录（出版社/年份/体裁）
V1-FCT-0335,WEB-CE-B01,V1-CARD-0061,V1-ENT-0167,entity_layer,collection,fact,SRC-0122,high,candidate_for_staging_review,作品实体层级（REVISE-D2:短篇集改 collection）
V1-FCT-0336,WEB-CE-B01,V1-CARD-0061,V1-ENT-0167,bibliographic_note,"BnF 目录收录 Guerra del tiempo y otros relatos（1982 版 ark:/12148/cb347971092、1998 版 ark:/12148/cb37550508c）,作者归名 Carpentier, Alejo (1904-1980)",bibliographic_note,SRC-0122,medium,candidate_for_staging_review,仅证目录存在与归名;初版年 1958 无直接来源
V1-FCT-0337,WEB-CE-B01,V1-CARD-0061,V1-ENT-0167,genre_or_form,短篇小说集,fact,SRC-0122,medium,candidate_for_staging_review,BnF 题名 'y otros relatos' 表明短篇集性质;中译简介亦作短篇集(线索级
V1-FCT-0338,WEB-CE-B01,V1-CARD-0062,V1-ENT-0168,entity_layer,work,fact,SRC-0121,high,candidate_for_staging_review,作品实体层级
V1-FCT-0339,WEB-CE-B01,V1-CARD-0062,V1-ENT-0168,first_publication_year,1956,fact,SRC-0121,high,candidate_for_staging_review,BnF 目录 1956 年版记录（El Acoso
