entity_id,entity_type,name_zh,original_name,canonical_status,origin_count,origin_refs,normalization_basis,issue_codes
V1-ENT-0345,author,瓜达卢佩·内特尔,Guadalupe Nettel,candidate,1,CAND-B16-NETTEL-AUTHOR,Editorial Anagrama author page identifies the Mexican author and her novel/story bibliography; Chinese labels remain provisional,NONE
V1-ENT-0346,author,克里斯蒂娜·佩里·罗西,Cristina Peri Rossi,candidate,1,CAND-B16-PERI-ROSSI-AUTHOR,"Instituto Cervantes biography, chronology and bibliography; Chinese labels remain provisional",NONE
V1-ENT-0347,work,《读爱情故事的老人》,Un viejo que leía novelas de amor,candidate,1,CAND-B16-SEPULVEDA-W01,Published Chinese title supported by China Writers Net; original title and 1989 edition evidence retained.,NONE
V1-ENT-0348,work,《教海鸥飞翔的猫》,Historia de una gaviota y del gato que le enseñó a volar,candidate,1,CAND-B16-SEPULVEDA-W02,Published Chinese title supported by China Writers Net; original title retained.,NONE
V1-ENT-0349,work,《世界尽头的世界》,Mundo del fin del mundo,candidate,1,CAND-B16-SEPULVEDA-W03,Published Chinese title supported by a university library catalogue; original title retained.,NONE
V1-ENT-0350,work,《独生女儿》,La hija única,candidate,1,CAND-B16-NETTEL-W01,Anagrama catalogue identifies the title as a novel and dates its publication to 16 September 2020,NONE
V1-ENT-0351,collection,《红鱼之姻》,El matrimonio de los peces rojos,candidate,1,CAND-B16-NETTEL-W02,Páginas de Espuma catalogue dates the book to May 2013 and describes five narrations,NONE
V1-ENT-0352,collection,《真正的孤独》,Pétalos y otras historias incómodas,candidate,1,CAND-B16-NETTEL-W03,Published Chinese title in the 2025 Guangxi Normal University Press three-volume set; original title and 2008 source record retained.,NONE
V1-ENT-0353,collection,《错爱》,Los amores equivocados,candidate,1,CAND-B16-PERI-ROSSI-W01,Cervantes chronology lists the 2015 relatos title; Chinese label is provisional,NONE
V1-ENT-0354,collection,《恐龙的下午》,La tarde del dinosaurio,candidate,1,CAND-B16-PERI-ROSSI-W02,Cervantes chronology lists the 1976 relatos title and bibliography gives the 1976 Planeta story edition,NONE
V1-ENT-0355,collection,《沉船记》,Descripción de un naufragio,candidate,1,CAND-B16-PERI-ROSSI-W03,Cervantes chronology classifies the 1975 title under poetry and the bibliography records its Lumen poetry edition,NONE
V1-ENT-0356,place,厄瓜多尔,Ecuador,candidate,1,CAND-B17-ECUADOR-PLACE,B17 country coverage node for Jorge Icaza; country polygon only; no center coordinate,NONE
V1-ENT-0357,place,委内瑞拉,Venezuela,candidate,1,CAND-B17-VENEZUELA-PLACE,B17 country coverage node for Rómulo Gallegos; country polygon only; no center coordinate,NONE
V1-ENT-0358,author,莉吉娅·法贡德斯·特莱斯,Lygia Fagundes Telles,candidate,1,CAND-B17-LYGIA-AUTHOR,ABL bibliography establishes the author and selected works; civil-registry evidence and Biblioteca Nacional authority data resolve the birth year as 1918.,NONE
V1-ENT-0359,author,豪尔赫·伊卡萨,Jorge Icaza,candidate,1,CAND-B17-ICAZA-AUTHOR,"Ecuadorian library catalogue and Universidad Central del Ecuador thesis establish the author, country and conservative bibliography.",NONE
V1-ENT-0360,author,罗慕洛·加列戈斯,Rómulo Gallegos,candidate,1,CAND-B17-GALLEGOS-AUTHOR,"Fundación Empresas Polar and Universidad de Carabobo profiles establish the Venezuelan author, life dates and selected novels.",NONE
V1-ENT-0361,work,《石头圆舞》,Ciranda de pedra,candidate,1,CAND-B17-LYGIA-FAGUNDES-TELLES-61,ABL bibliography lists Ciranda de pedra as a romance in 1954; Chinese label is provisional.,NONE
V1-ENT-0362,collection,《绿色舞会之前》,Antes do baile verde,candidate,1,CAND-B17-LYGIA-FAGUNDES-TELLES-62,ABL bibliography lists Antes do baile verde as contos in 1970; Chinese label is provisional.,NONE
V1-ENT-0363,work,《姑娘们》,As meninas,candidate,1,CAND-B17-LYGIA-FAGUNDES-TELLES-63,ABL bibliography lists As meninas as a romance in 1973; Chinese label is provisional.,NONE
V1-ENT-0364,work,《瓦西蓬戈》,Huasipungo,candidate,1,CAND-B17-JORGE-ICAZA-64,CCE catalogue lists Huasipungo and the UCE thesis dates the novel to 1934; Chinese label is provisional.,NONE
V1-ENT-0365,work,《在街头》,En las calles,candidate,1,CAND-B17-JORGE-ICAZA-65,CCE catalogue lists En las calles and the UCE thesis dates the novel to 1935; Chinese label is provisional.,NONE
V1-ENT-0366,work,《乔洛·罗梅罗与弗洛雷斯》,El chulla Romero y Flores,candidate,1,CAND-B17-JORGE-ICAZA-66,CCE catalogue lists El Chulla Romero y Flores and the UCE thesis dates the novel to 1958; Chinese label is provisional.,NONE
V1-ENT-0367,work,《堂娜·芭芭拉》,Doña Bárbara,candidate,1,CAND-B17-RÓMULO-GALLEGOS-67,Polar and Universidad de Carabobo profiles date Doña Bárbara to 1929; Chinese label is provisional.,NONE
V1-ENT-0368,work,《唱歌者》,Cantaclaro,candidate,1,CAND-B17-RÓMULO-GALLEGOS-68,Polar profile dates Cantaclaro to 1934; Chinese label is provisional.,NONE
V1-ENT-0369,work,《卡奈玛》,Canaima,candidate,1,CAND-B17-RÓMULO-GALLEGOS-69,Polar and Universidad de Carabobo profiles date Canaima to 1935; Chinese label is provisional.,NONE
