entity_id,entity_type,original_name,current_name_zh,proposed_name_zh,display_name_status,current_evidence,issue_type,recommended_action,audit_decision,confidence,requires_research,priority,core_scope,origin_batch,notes
V1-ENT-0273,author,Ricardo Piglia,里卡多·皮格利亚,里卡多·皮格利亚,common_title,CAND-B10-PIGLIA-AUTHOR,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0274,author,César Aira,塞萨尔·艾拉,塞萨尔·艾拉,common_title,CAND-B10-AIRA-AUTHOR,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0275,work,Las venas abiertas de América Latina,《拉丁美洲被切开的血管》,《拉丁美洲被切开的血管》,common_title,CAND-B10-GALEANO-W01,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0276,collection,Memoria del fuego I. Los nacimientos,《火的记忆Ⅰ：创世纪》,《火的记忆Ⅰ：创世纪》,common_title,CAND-B10-GALEANO-W02,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0277,collection,El libro de los abrazos,《拥抱之书》,《拥抱之书》,common_title,CAND-B10-GALEANO-W03,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0278,work,Respiración artificial,《人工呼吸》,《人工呼吸》,common_title,CAND-B10-PIGLIA-W01,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0279,work,Plata quemada,《燃烧的钱》,《燃烧的钱》,common_title,CAND-B10-PIGLIA-W02,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0280,work,Blanco nocturno,《夜间目标》,《夜间目标》,common_title,CAND-B10-PIGLIA-W03,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0281,work,Ema la cautiva,《女俘爱玛》,《女俘爱玛》,common_title,CAND-B10-AIRA-W01,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0282,work,Una novela china,《中国小说》,《中国小说》,common_title,CAND-B10-AIRA-W02,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0283,work,El congreso de literatura,《文学大会》,《文学大会》,common_title,CAND-B10-AIRA-W03,none,retain,PASS,high,no,P1,curation_review,WEB-CE-B10,
V1-ENT-0284,author,Manuel Puig,曼努埃尔·普伊格,曼努埃尔·普伊格,provisional_title,CAND-B11-PUIG-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0285,author,Silvina Ocampo,西尔维娜·奥坎波,西尔维娜·奥坎波,provisional_title,CAND-B11-OCAMPO-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0286,author,Roberto Arlt,罗贝托·阿尔特,罗贝托·阿尔特,provisional_title,CAND-B11-ARLT-AUTHOR,translation/spelling variant,retain current label; record governance disposition,HOLD,low,yes,P1,curation_review,WEB-CE-B11,available variants are not supported consistently enough for replacement; retain current name pending user decision
V1-ENT-0287,work,El beso de la mujer araña,《蜘蛛女之吻》,《蜘蛛女之吻》,provisional_title,CAND-B11-PUIG-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0288,work,La traición de Rita Hayworth,《丽塔·海华丝的背叛》,《丽塔·海华丝的背叛》,provisional_title,CAND-B11-PUIG-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0289,work,Boquitas pintadas,《红唇》,《红唇》,provisional_title,CAND-B11-PUIG-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0290,collection,Viaje olvidado,《被遗忘的旅程》,《被遗忘的旅程》,provisional_title,CAND-B11-OCAMPO-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0291,collection,La furia,《愤怒》,《愤怒》,provisional_title,CAND-B11-OCAMPO-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0292,collection,Las invitadas,《邀请》,《邀请》,provisional_title,CAND-B11-OCAMPO-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0293,work,Los siete locos,《七个疯子》,《七个疯子》,provisional_title,CAND-B11-ARLT-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0294,work,Los lanzallamas,《火焰喷射器》,《火焰喷射器》,provisional_title,CAND-B11-ARLT-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0295,work,El juguete rabioso,《疯玩具》,《疯玩具》,provisional_title,CAND-B11-ARLT-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B11,
V1-ENT-0296,author,Samanta Schweblin,萨曼塔·施维伯林,萨曼塔·施维伯林,published_name,WCD03-SRC-05;WCD03-SRC-06,documented Chinese publication usage differs from current label,replace with published Chinese author spelling,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 萨曼塔·施维伯林
V1-ENT-0297,author,Mariana Enriquez,玛丽安娜·恩里克斯,玛丽安娜·恩里克斯,provisional_title,CAND-B12-ENRIQUEZ-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B12,
V1-ENT-0298,author,Alejandro Zambra,亚历杭德罗·桑布拉,亚历杭德罗·桑布拉,provisional_title,CAND-B12-ZAMBRA-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B12,
V1-ENT-0299,work,Distancia de rescate,《营救距离》,《营救距离》,published_title,WCD03-SRC-05,documented Chinese publication usage differs from current label,replace with published Chinese title,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 《营救距离》
V1-ENT-0300,collection,Pájaros en la boca,《吃鸟的女孩》,《吃鸟的女孩》,published_title,WCD03-SRC-06,documented Chinese publication usage differs from current label,replace with published Chinese title,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 《吃鸟的女孩》
V1-ENT-0301,collection,Siete casas vacías,《七座空屋》,《七座空屋》,provisional_title,CAND-B12-SCHWEBLIN-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B12,
V1-ENT-0302,collection,Las cosas que perdimos en el fuego,《火中遗物》,《火中遗物》,published_title,WCD03-SRC-07,documented Chinese publication usage differs from current label,replace with published Chinese title,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 《火中遗物》
V1-ENT-0303,work,Nuestra parte de noche,《属于我们的夜晚》,《属于我们的夜晚》,published_title,WCD03-SRC-08,documented Chinese publication usage differs from current label,replace with published Chinese title,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 《属于我们的夜晚》
V1-ENT-0304,collection,Los peligros de fumar en la cama,《床上抽烟危险》,《床上抽烟危险》,published_title,WCD03-SRC-09,documented Chinese publication usage differs from current label,replace with published Chinese title,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 《床上抽烟危险》
V1-ENT-0305,work,Bonsái,《盆栽》,《盆栽》,provisional_title,CAND-B12-ZAMBRA-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B12,
V1-ENT-0306,work,La vida privada de los árboles,《树的隐秘生活》,《树的隐秘生活》,published_title,WCD03-SRC-10,documented Chinese publication usage differs from current label,replace with published Chinese title,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 《树的隐秘生活》
V1-ENT-0307,work,Formas de volver a casa,《回家的路》,《回家的路》,published_title,WCD03-SRC-10,documented Chinese publication usage differs from current label,replace with published Chinese title,REPLACE,high,no,P1,curation_review,WEB-CE-B12,previous label should become an alias candidate when an alias schema exists: 《回家的路》
V1-ENT-0308,author,Paulo Coelho,保罗·柯艾略,保罗·柯艾略,provisional_title,CAND-B13-COELHO-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0309,author,Carlos Drummond de Andrade,卡洛斯·德鲁蒙德·德·安德拉德,卡洛斯·德鲁蒙德·德·安德拉德,provisional_title,CAND-B13-DRUMMOND-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0310,author,Nicolás Guillén,尼古拉斯·纪廉,尼古拉斯·纪廉,provisional_title,CAND-B13-GUILLEN-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0311,work,O Alquimista,《牧羊少年奇幻之旅》,《牧羊少年奇幻之旅》,provisional_title,CAND-B13-COELHO-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0312,work,Veronika Decide Morrer,《维罗妮卡决定去死》,《维罗妮卡决定去死》,provisional_title,CAND-B13-COELHO-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0313,work,Onze Minutos,《十一分钟》,《十一分钟》,provisional_title,CAND-B13-COELHO-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0314,collection,Alguma poesia,《某种诗》,《某种诗》,provisional_title,CAND-B13-DRUMMOND-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0315,collection,A rosa do povo,《人民的玫瑰》,《人民的玫瑰》,provisional_title,CAND-B13-DRUMMOND-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0316,collection,Claro enigma,《明晰之谜》,《明晰之谜》,provisional_title,CAND-B13-DRUMMOND-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0317,collection,Motivos de son,《松调》,《松调》,provisional_title,CAND-B13-GUILLEN-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0318,collection,Sóngoro cosongo,《桑戈罗·科松戈》,《桑戈罗·科松戈》,provisional_title,CAND-B13-GUILLEN-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0319,collection,"West Indies, Ltd.",《西印度公司》,《西印度公司》,provisional_title,CAND-B13-GUILLEN-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B13,
V1-ENT-0320,author,José Lezama Lima,何塞·莱萨马·利马,何塞·莱萨马·利马,provisional_title,CAND-B14-LEZAMA-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0321,author,Guillermo Cabrera Infante,吉列尔莫·卡夫雷拉·因凡特,吉列尔莫·卡夫雷拉·因凡特,provisional_title,CAND-B14-CABRERA-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0322,author,Sor Juana Inés de la Cruz,索尔·胡安娜·伊内斯·德·拉·克鲁斯,索尔·胡安娜·伊内斯·德·拉·克鲁斯,provisional_title,CAND-B14-SORJUANA-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0323,work,Paradiso,《天堂》,《天堂》,provisional_title,CAND-B14-LEZAMA-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0324,work,Oppiano Licario,《奥皮亚诺·利卡里奥》,《奥皮亚诺·利卡里奥》,provisional_title,CAND-B14-LEZAMA-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0325,work,La expresión americana,《美洲的表达》,《美洲的表达》,provisional_title,CAND-B14-LEZAMA-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0326,work,Tres tristes tigres,《三只忧伤的老虎》,《三只忧伤的老虎》,provisional_title,CAND-B14-CABRERA-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0327,work,Vista del amanecer en el trópico,《热带黎明景观》,《热带黎明景观》,provisional_title,CAND-B14-CABRERA-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0328,work,La Habana para un infante difunto,《哈瓦那，一个早夭婴儿的回忆》,《哈瓦那，一个早夭婴儿的回忆》,provisional_title,CAND-B14-CABRERA-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0329,work,Primero sueño,《第一梦》,《第一梦》,provisional_title,CAND-B14-SORJUANA-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0330,work,Respuesta a Sor Filotea de la Cruz,《答索尔·菲洛特娅》,《答索尔·菲洛特娅》,provisional_title,CAND-B14-SORJUANA-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0331,work,Amor es más laberinto,《爱情是更大的迷宫》,《爱情是更大的迷宫》,provisional_title,CAND-B14-SORJUANA-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B14,
V1-ENT-0332,author,Julio Ramón Ribeyro,胡利奥·拉蒙·里贝罗,胡利奥·拉蒙·里贝罗,provisional_title,CAND-B15-RIBEYRO-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0333,author,Juan José Saer,胡安·何塞·萨埃尔,胡安·何塞·萨埃尔,provisional_title,CAND-B15-SAER-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0334,author,Reinaldo Arenas,雷纳尔多·阿雷纳斯,雷纳尔多·阿雷纳斯,provisional_title,CAND-B15-ARENAS-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0335,collection,Los gallinazos sin plumas,《没有羽毛的秃鹫》,《没有羽毛的秃鹫》,provisional_title,CAND-B15-RIBEYRO-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0336,collection,Silvio en El Rosedal,《西尔维奥在玫瑰园》,《西尔维奥在玫瑰园》,provisional_title,CAND-B15-RIBEYRO-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0337,collection,La palabra del mudo,《无言之词》,《无言之词》,provisional_title,CAND-B15-RIBEYRO-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0338,work,El limonero real,《皇家柠檬树》,《皇家柠檬树》,provisional_title,CAND-B15-SAER-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0339,work,El entenado,《继子》,《继子》,provisional_title,CAND-B15-SAER-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0340,work,Glosa,《格洛萨》,《格洛萨》,provisional_title,CAND-B15-SAER-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0341,work,Celestino antes del alba,《黎明前的塞莱斯蒂诺》,《黎明前的塞莱斯蒂诺》,provisional_title,CAND-B15-ARENAS-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0342,work,El mundo alucinante,《幻梦世界》,《幻梦世界》,provisional_title,CAND-B15-ARENAS-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0343,work,Antes que anochezca,《夜幕降临前》,《夜幕降临前》,provisional_title,CAND-B15-ARENAS-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B15,
V1-ENT-0344,author,Luis Sepúlveda,路易斯·塞普尔维达,路易斯·塞普尔维达,provisional_title,CAND-B16-SEPULVEDA-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0345,author,Guadalupe Nettel,瓜达卢佩·内特尔,瓜达卢佩·内特尔,provisional_title,CAND-B16-NETTEL-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0346,author,Cristina Peri Rossi,克里斯蒂娜·佩里·罗西,克里斯蒂娜·佩里·罗西,provisional_title,CAND-B16-PERI-ROSSI-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0347,work,Un viejo que leía novelas de amor,《读爱情故事的老人》,《读爱情故事的老人》,provisional_title,CAND-B16-SEPULVEDA-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0348,work,Historia de una gaviota y del gato que le enseñó a volar,《教海鸥飞翔的猫》,《教海鸥飞翔的猫》,provisional_title,CAND-B16-SEPULVEDA-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0349,work,Mundo del fin del mundo,《世界尽头的世界》,《世界尽头的世界》,provisional_title,CAND-B16-SEPULVEDA-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0350,work,La hija única,《独生女儿》,《独生女儿》,provisional_title,CAND-B16-NETTEL-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0351,collection,El matrimonio de los peces rojos,《红鱼之姻》,《红鱼之姻》,provisional_title,CAND-B16-NETTEL-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0352,collection,Pétalos y otras historias incómodas,《真正的孤独》,《真正的孤独》,provisional_title,CAND-B16-NETTEL-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0353,collection,Los amores equivocados,《错爱》,《错爱》,provisional_title,CAND-B16-PERI-ROSSI-W01,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0354,collection,La tarde del dinosaurio,《恐龙的下午》,《恐龙的下午》,provisional_title,CAND-B16-PERI-ROSSI-W02,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0355,collection,Descripción de un naufragio,《沉船记》,《沉船记》,provisional_title,CAND-B16-PERI-ROSSI-W03,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B16,
V1-ENT-0356,place,Ecuador,厄瓜多尔,厄瓜多尔,provisional_title,CAND-B17-ECUADOR-PLACE,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P0,formal_public,WEB-CE-B17,
V1-ENT-0357,place,Venezuela,委内瑞拉,委内瑞拉,provisional_title,CAND-B17-VENEZUELA-PLACE,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P0,formal_public,WEB-CE-B17,
V1-ENT-0358,author,Lygia Fagundes Telles,莉吉娅·法贡德斯·特莱斯,莉吉娅·法贡德斯·特莱斯,provisional_title,CAND-B17-LYGIA-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0359,author,Jorge Icaza,豪尔赫·伊卡萨,豪尔赫·伊卡萨,provisional_title,CAND-B17-ICAZA-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0360,author,Rómulo Gallegos,罗慕洛·加列戈斯,罗慕洛·加列戈斯,provisional_title,CAND-B17-GALLEGOS-AUTHOR,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0361,work,Ciranda de pedra,《石头圆舞》,《石头圆舞》,provisional_title,CAND-B17-LYGIA-FAGUNDES-TELLES-61,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0362,collection,Antes do baile verde,《绿色舞会之前》,《绿色舞会之前》,provisional_title,CAND-B17-LYGIA-FAGUNDES-TELLES-62,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0363,work,As meninas,《姑娘们》,《姑娘们》,provisional_title,CAND-B17-LYGIA-FAGUNDES-TELLES-63,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0364,work,Huasipungo,《瓦西蓬戈》,《瓦西蓬戈》,provisional_title,CAND-B17-JORGE-ICAZA-64,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0365,work,En las calles,《在街头》,《在街头》,provisional_title,CAND-B17-JORGE-ICAZA-65,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0366,work,El chulla Romero y Flores,《乔洛·罗梅罗与弗洛雷斯》,《乔洛·罗梅罗与弗洛雷斯》,provisional_title,CAND-B17-JORGE-ICAZA-66,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0367,work,Doña Bárbara,《堂娜·芭芭拉》,《堂娜·芭芭拉》,provisional_title,CAND-B17-RÓMULO-GALLEGOS-67,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0368,work,Cantaclaro,《唱歌者》,《唱歌者》,provisional_title,CAND-B17-RÓMULO-GALLEGOS-68,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0369,work,Canaima,《卡奈玛》,《卡奈玛》,provisional_title,CAND-B17-RÓMULO-GALLEGOS-69,working Chinese display label; no Chinese-edition claim,retain provisional label and original-name anchor,PROVISIONAL,medium,no,P1,curation_review,WEB-CE-B17,
V1-ENT-0370,place,Buenos Aires,布宜诺斯艾利斯,布宜诺斯艾利斯,canonical_candidate,V1-FCT-0440;V1-FCT-0752;V1-FCT-0243,none,retain,PASS,high,no,P0,formal_public,legacy/master governance,
V1-ENT-0371,place,Montevideo,蒙得维的亚,蒙得维的亚,canonical_candidate,V1-FCT-0399;V1-FCT-0691,none,retain,PASS,high,no,P0,formal_public,legacy/master governance,
V1-ENT-0372,place,La Habana,哈瓦那,哈瓦那,canonical_candidate,V1-FCT-0534,none,retain,PASS,high,no,P0,formal_public,legacy/master governance,
V1-ENT-0373,place,Paris,巴黎,巴黎,canonical_candidate,V1-FCT-0241;V1-FCT-0243,none,retain,PASS,high,no,P0,formal_public,legacy/master governance,
