author_id,author_name,candidate_work,original_title,old_priority,current_priority,already_in_db,possible_overlap,coverage_reason,source_status,route,notes
V1-ENT-0346,克里斯蒂娜·佩里·罗西,Chinese display name requires verification(暂作《无用努力的博物馆》),El museo de los esfuerzos inútiles,P1,P1,no_exact_current_master_match,none,"流亡期写就的三十篇集子,评论界公认其最高峰(USAL、Project MUSE 均有专论),2024 年乌拉圭 HUM 社重版;塞万提斯奖得主的代表作不应缺席。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0346,克里斯蒂娜·佩里·罗西,Chinese display name requires verification,Viviendo,P3,P3,no_exact_current_master_match,none,"处女集,第一篇即成名。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0346,克里斯蒂娜·佩里·罗西,Chinese display name requires verification,Solitario de amor,P3,P3,no_exact_current_master_match,none,"情欲诗歌名卷,补齐其诗人线。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0272,爱德华多·加莱亚诺,《火的记忆II:面孔与面具》,Memoria del fuego II: Caras y máscaras,P1,P1,no_exact_current_master_match,none,"三部曲中卷(十八九世纪),理想国 2018 年已出中文,豆瓣 8.6;DB 既收第Ⅰ卷,断收中卷即破坏书目完整性。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0272,爱德华多·加莱亚诺,《火的记忆III:风的世纪》,Memoria del fuego III: El siglo del viento,P1,P1,no_exact_current_master_match,CHECK_COLLECTION_WORK_HIERARCHY: 卷级结构,"三部曲下卷(二十世纪),中文版 2019 年已出,豆瓣 8.8。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0272,爱德华多·加莱亚诺,《镜子:照出你看不见的世界史》,Espejos,P2,P2,no_exact_current_master_match,none,"广西师大出版社 2012(张伟劼译)已在售十余年,是其中文世界认知度第二高的书。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0272,爱德华多·加莱亚诺,《足球往事:那些阳光与阴影下的美丽和忧伤》,El fútbol a sol y sombra,P2,P2,no_exact_current_master_match,none,"理想国出品(广西师大社发行),足球+拉美文化的交叉流量入口。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0272,爱德华多·加莱亚诺,Chinese display name requires verification,Días y noches de amor y de guerra,P3,P3,no_exact_current_master_match,none,"记忆三部曲之前的碎片化写作起点,《拥抱之书》的直接前身。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0199,奥古斯托·罗亚·巴斯托斯,《叶丛雷声》,El trueno entre las hojas,P1,P1,no_exact_current_master_match,none,"17 篇、瓜拉尼神话+查科战争的魔幻现实主义先声,直接孕育《人子》;1980 年《当代外国文学》已刊中文节译(《绿叶丛中惊雷鸣》),是地图补足""巴拉圭=三部曲+短篇""双支柱的关键。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0199,奥古斯托·罗亚·巴斯托斯,"晚期作品评论反响有限,对本地图属 completionist padding。",El rapto (1993) / Vigilia del almirante (1992) / Madama Sui (1996),DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0114,马里奥·巴尔加斯·略萨,《公羊的节日》,La fiesta del Chivo,P0,P0,no_exact_current_master_match,none,"公认与《城市与狗》《酒吧长谈》《世界末日之战》并列的略萨四大长篇之一,反独裁题材巅峰;中文版2009年上海译文出版(赵德明译),豆瓣8.7,中国作家网列为代表作之一,中国读者辨识度高。",SOURCE_REVERIFY_IN_WCD07,WCD-07A,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0114,马里奥·巴尔加斯·略萨,《胡利娅姨妈和作家》,La tía Julia y el escribidor,P1,P1,no_exact_current_master_match,none,"自传性喜剧长篇,国际畅销并两度改编影视,是略萨""通俗/严肃双轨""写法的标志,与已有5部正剧风格作品互补;有通行中文译本。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0114,马里奥·巴尔加斯·略萨,Chinese display name requires verification(常见译法《讲述人/讲故事的人》),El hablador,P2,P2,no_exact_current_master_match,none,"亚马逊部落与佛罗伦萨双线叙事,是学院阅读量很高的中篇,补足略萨题材光谱。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0114,马里奥·巴尔加斯·略萨,《坏女孩的恶作剧》,Travesuras de la niña mala,P2,P2,no_exact_current_master_match,none,"诺奖前夕的国际畅销书,中文版流通广,适合地图的中国读者面向。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0114,马里奥·巴尔加斯·略萨,Chinese display name requires verification(常见译法《水中鱼》),El pez en el agua,P2,P2,no_exact_current_master_match,none,"诺奖作家回忆录(文学+从政),对其生平页面价值大。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0114,马里奥·巴尔加斯·略萨,《凯尔特之梦》,El sueño del celta,P3,P3,no_exact_current_master_match,none,"诺奖年出版的历史小说(卡萨门托),有中文版。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0114,马里奥·巴尔加斯·略萨,Chinese display name requires verification(常见译法《永恒的狂欢》),La orgía perpetua,P3,P3,no_exact_current_master_match,none,"其最负盛名的文学批评集,体现诺奖得主文论一面。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0114,马里奥·巴尔加斯·略萨,"补完性质,非地图必需。","El paraíso en la otra esquina (2003), Lituma en los Andes (1993), 剧作与更多文论集",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0223,塞萨尔·巴列霍,"Chinese display name requires verification(常见译法《西班牙,请拿开这只圣杯》)","España, aparta de mí este cáliz",P1,P1,no_exact_current_master_match,none,"含《 mass/群众》《西班牙,请拿开这只圣杯》等巴列霍最被传诵的晚期诗篇,是许多批评体系里与《人类的诗篇》并列的独立诗集。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0223,塞萨尔·巴列霍,Chinese display name requires verification(常见译法《钨砂》),El tungsteno,P2,P2,no_exact_current_master_match,none,"巴列霍唯一出版的常规长篇,以秘鲁钨矿写劳工剥削,是无产阶级小说 landmark;Britannica 明确列为代表作之一。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0223,塞萨尔·巴列霍,"巴列霍以诗立身,以上为补完项。","Teatro completo (posthumous plays), Escalas melografiadas, Fabla salvaje, El forastero",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0248,何塞·玛丽亚·阿格达斯,Chinese display name requires verification(常见译法《山上的狐狸与山下的狐狸》),El zorro de arriba y el zorro de abajo,P0,P0,no_exact_current_master_match,none,"阿格达斯遗作、第六部也是最后一部长篇,日记章节与绝笔信交织小说,是安第斯文学被引用最多的文本之一,与《深沉的河流》构成其双峰;缺它则作者谱系不完整。",SOURCE_REVERIFY_IN_WCD07,WCD-07A,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0248,何塞·玛丽亚·阿格达斯,Chinese display name requires verification(常见译法《第六监狱》),El sexto,P2,P2,no_exact_current_master_match,none,"以本人入狱经历写监狱世界的长篇,是其社会批判脉络的关键一环。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0248,何塞·玛丽亚·阿格达斯,Chinese display name requires verification(《水》),Agua,P3,P3,no_exact_current_master_match,none,"处女短篇集,土著主义突破口。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0248,何塞·玛丽亚·阿格达斯,补完项。,"Diamantes y pedernales, Amor mundo, Canto Kechwa, 文论集 Formación de una cultura nacional indoamericana",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0332,胡利奥·拉蒙·里贝罗,Chinese display name requires verification(常见译法《圣加夫列尔纪事》),Crónica de San Gabriel,P1,P1,no_exact_current_master_match,none,"处女长篇、1960年秘鲁国家小说奖得主,里贝罗""城市叙事""之外的庄园没落题材代表作;DB作者页现无任何长篇。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0332,胡利奥·拉蒙·里贝罗,Chinese display name requires verification(常见译法《无国籍散文》),Prosas apátridas,P2,P2,no_exact_current_master_match,none,"其最具原创性的格言体散文,后收入《全集》并多次再版;卡萨·德·拉·利特拉图拉·秘鲁专文考据其版本。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0332,胡利奥·拉蒙·里贝罗,Chinese display name requires verification(《礼拜日的精灵》),Los geniecillos dominicales,P3,P3,no_exact_current_master_match,none,"第二部长篇,利马市井群像。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0332,胡利奥·拉蒙·里贝罗,补完项。,"Cambio de guardia (1976), Cuentos de circunstancias (已含于《无言之词》), 剧作 Atusparia",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0148,加夫列拉·米斯特拉尔,Chinese display name requires verification(常见译法《压榨机/拉加尔》),Lagar,P1,P1,no_exact_current_master_match,none,"米斯特拉尔生前倒数第二本、与《塔拉集》并称的晚期正典,转向死亡、土地与平民主题;补齐后""四大诗集""完整。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0148,加夫列拉·米斯特拉尔,Chinese display name requires verification(常见译法《智利诗篇》),Poema de Chile,P2,P2,no_exact_current_master_match,none,"身后出版、由Doris Dana整理的回归故土长诗,晚年重要遗产。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0148,加夫列拉·米斯特拉尔,补完项。,"Recados(书信体专栏散文), Lecturas para mujeres, Lagar II (1991)",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0115,巴勃罗·聂鲁达,Chinese display name requires verification(常见译法《元素颂/元素的颂歌》),Odas elementales,P1,P1,no_exact_current_master_match,none,"转向日常物件的颂歌诗学,影响整个西语诗坛;诺贝尔官网传记与智利大学聂鲁达档案均列为主要作品。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0115,巴勃罗·聂鲁达,Chinese display name requires verification(常见译法《黑岛回忆录》),Memorial de Isla Negra,P1,P1,no_exact_current_master_match,none,"六十岁生日出版的五卷自传性诗歌总集,聂鲁达晚期最重要作品之一。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0115,巴勃罗·聂鲁达,"《我坦言,曾历尽沧桑》",Confieso que he vivido,P2,P2,no_exact_current_master_match,none,"诺贝尔官网""Further works""列出的回忆录,中文译本流通广,是中文读者了解聂鲁达的第一入口。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0115,巴勃罗·聂鲁达,Chinese display name requires verification(常见译法《西班牙在我心中》),España en el corazón,P2,P2,no_exact_current_master_match,none,"西班牙内战名篇组诗,政治诗代表作。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0115,巴勃罗·聂鲁达,《疑问集》,El libro de las preguntas,P3,P3,no_exact_current_master_match,none,"陈黎、张芬龄译本在中国流传,中文读者辨识度高。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0115,巴勃罗·聂鲁达,Chinese display name requires verification,Estravagario,P3,P3,no_exact_current_master_match,none,中期反讽转变之作。,SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0115,巴勃罗·聂鲁达,补完项。,"Crepusculario, Las uvas y el viento, Cantos ceremoniales, Arte de pájaros, Fulgor y muerte de Joaquín Murieta, La espada encendida, 《总得有人…》等",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0236,尼卡诺尔·帕拉,Chinese display name requires verification(常见译法《装置/手工艺品》),Artefactos,P2,P2,no_exact_current_master_match,none,"与诗人、艺术家合作的图文""反诗歌""装置集,是反诗歌运动的标志性成果,科普价值高。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0236,尼卡诺尔·帕拉,Chinese display name requires verification(《长克乌卡》),La cueca larga,P3,P3,no_exact_current_master_match,none,承接《诗歌与反诗歌》走向民间歌舞体的过渡书。,SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0236,尼卡诺尔·帕拉,Chinese display name requires verification(《埃尔基基督的布道》),Sermones y prédicas del Cristo de Elqui,P3,P3,no_exact_current_master_match,none,"民间先知声音戏仿,反诗歌成熟期代表作。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0236,尼卡诺尔·帕拉,"重要选集,但其内容主要是已收录三部作品之汇编,作为独立条目会重复计数,不建议单列;Hojas de Parra (1985)、Canciones rusas (1967) 同为补完项。",Obra gruesa (1969),DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0262,罗贝托·波拉尼奥,《智利之夜》,Nocturno de Chile,P1,P1,no_exact_current_master_match,none,"神甫-批评家乌鲁蒂亚的临终独白,与《荒野侦探》《2666》并提的声誉之作(中华读书报语);中译本2018年世纪文景/上海人民出版社出版(徐泉译),中文读者基础好。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0262,罗贝托·波拉尼奥,Chinese display name requires verification,Llamadas telefónicas,P2,P2,no_exact_current_master_match,CHECK_EDITION_BOUNDARY: 中文选编与西语原集边界,"短篇集获市政小说奖(与《护身符》同年双奖),是其短篇技艺代表;中译市场通行的《地球上最后的夜晚》即以本书+《杀人狂》按英译本选编而成,录入时建议标注该关系。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0262,罗贝托·波拉尼奥,《护身符》,Amuleto,P2,P2,no_exact_current_master_match,none,"以《荒野侦探》配角Auxilio Lacouture为主角的独白体中篇,与《荒野侦探》《遥远的星辰》互文;有中译本。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0262,罗贝托·波拉尼奥,《美洲纳粹文学》,La literatura nazi en América,P2,P2,no_exact_current_master_match,none,"伪百科式仿作,波拉尼奥世界观最早成型的作品、后来《荒野侦探》的叙事前身;有中译本(世纪文景)。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0262,罗贝托·波拉尼奥,Chinese display name requires verification(《真警察的烦恼》),Los sinsabores del verdadero policía,P3,P3,no_exact_current_master_match,none,"遗作中与""侦探""宇宙衔接最强的一本。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0262,罗贝托·波拉尼奥,补完项。,"Putas asesinas , La pista de hielo (1993), El Tercer Reich (2010), El secreto del mal (2007), 诗集 Los perros románticos / Tres / La universidad desconocida",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0298,亚历杭德罗·桑布拉,Chinese display name requires verification(常见译法《智利诗人》),Poeta chileno,P1,P1,no_exact_current_master_match,none,"时隔九年的长篇,公认其最丰满作品,英译(Chilean Poet, Megan McDowell, 2022)获英语世界广泛书评;补齐后小说时间线完整。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0298,亚历杭德罗·桑布拉,Chinese display name requires verification(英译 Multiple Choice),Facsímil,P2,P2,no_exact_current_master_match,none,"以选择题试卷为形式的中篇,是拉美近年""形式小说""名作。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0298,亚历杭德罗·桑布拉,Chinese display name requires verification(《我的文档》),Mis documentos,P2,P2,no_exact_current_master_match,none,"短篇自选集,英语版入围弗兰克·奥康纳国际短篇奖,补足其短篇/散文面。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0298,亚历杭德罗·桑布拉,Chinese display name requires verification(《不读》),No leer,P3,P3,no_exact_current_master_match,none,其散文名集。,SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0298,亚历杭德罗·桑布拉,补完项。,"Bahía inútil (1998诗集), Tema libre (2019), Múltiples deberes (2022回忆录), Mi cuerpo (2011)",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0344,路易斯·塞普尔维达,Chinese display name requires verification(常见译法《我们曾经的影子》),La sombra de lo que fuimos,P2,P2,no_exact_current_master_match,none,"获""春季小说奖""(Premio Primavera de Novela)的成人向长篇,西语维基视为其最雄心勃勃的作品之一,可平衡其""童书作家""印象。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0344,路易斯·塞普尔维达,Chinese display name requires verification(常见译法《巴塔哥尼亚快车》),Patagonia Express,P3,P3,no_exact_current_master_match,none,"自传性游记,中文市场曾有引进,利于读者理解其流亡轨迹。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0344,路易斯·塞普尔维达,补完项。,"Historias marginales, Nombre de torero, La frontera extraviada, Más allá del invierno (2016)",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0171,伊莎贝尔·阿连德,Chinese display name requires verification(常见译法《宝拉》),Paula,P1,P1,no_exact_current_master_match,none,"写给垂危女儿的悼念之书,阿连德首部非虚构、多评论认为其最佳;Britannica单列词条;有中文译本。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0171,伊莎贝尔·阿连德,Chinese display name requires verification(常见译法《命运的女儿》),Hija de la fortuna,P2,P2,no_exact_current_master_match,none,"国际畅销(英语版入选奥普拉读书俱乐部),接续其家族三部曲。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0171,伊莎贝尔·阿连德,Chinese display name requires verification,Retrato en sepia,P3,P3,no_exact_current_master_match,none,与《命运的女儿》构成连续谱系。,SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0171,伊莎贝尔·阿连德,补完项。,"El plan infinito (1991), La isla bajo el mar (2009), El cuaderno de Maya, La suma de los días, Mi país inventado",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0359,豪尔赫·伊卡萨,Chinese display name requires verification(常见译法《乔洛人》),Cholos,P2,P2,no_exact_current_master_match,none,"社会小说周期中段,以""乔洛""阶层为核心,EBSCO研究指南列为代表作序列。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0359,豪尔赫·伊卡萨,Chinese display name requires verification(《风之子》),Huairapamushcas,P3,P3,no_exact_current_master_match,none,"""hijos del viento"",土著题材延续之作,厄瓜多尔国内正典。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
