row_type,record_id,entity_type,display_name,degree,out_degree,in_degree,relationship_type_diversity,relationship_types,hold_count,current_state,priority,recommended_action,route,notes
ENTITY_NETWORK,V1-ENT-0224,author,鲁文·达里奥,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0225,author,何塞·马蒂,5,5,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0226,collection,《黑色使者》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0227,collection,《特里尔塞》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0228,collection,《人类的诗篇》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0229,collection,《蓝……》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0230,collection,《世俗的颂歌》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0231,collection,《生命与希望之歌》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0232,collection,《伊斯梅利约》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0233,collection,《纯朴的诗》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0234,work,《我们的美洲》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0235,place,尼加拉瓜,1,0,1,1,ASSOCIATED_WITH_PLACE,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0236,author,尼卡诺尔·帕拉,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0237,author,阿莱杭德拉·皮扎尼克,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0238,author,马里奥·贝内德蒂,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0239,collection,《诗歌与反诗歌》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0240,collection,《沙龙篇》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0241,collection,《饭后演讲》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0242,collection,《狄安娜之树》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0243,collection,《作品与夜晚》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0244,collection,《取出疯石》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0245,work,《休战》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0246,work,《谢谢你的火》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0247,collection,《蒙得维的亚人》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0248,author,何塞·玛丽亚·阿格达斯,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0249,author,塞尔希奥·皮托尔,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0250,author,胡安·何塞·阿雷奥拉,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0251,work,《血的节日》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0252,work,《深沉的河流》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0253,work,《所有的血》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0254,work,《爱情游行》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0255,work,《驯服神圣苍鹭》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0256,work,《婚姻生活》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0257,collection,《孔法布拉里奥》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0258,collection,《动物集》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0259,work,《集市》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0260,author,埃莱娜·波尼亚托夫斯卡,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0261,author,何塞·埃米利奥·帕切科,5,5,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0262,author,罗贝托·波拉尼奥,5,5,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0263,work,《特拉特洛尔科之夜》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0264,work,《直到见到你，我的赫苏斯》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0265,work,《蒂娜》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0266,work,《沙漠中的战斗》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0267,collection,《快乐原则》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0268,collection,《不要问我时间如何流逝》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0269,work,《荒野侦探》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0270,work,《2666》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0271,work,《遥远的星辰》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0272,author,爱德华多·加莱亚诺,5,5,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0273,author,里卡多·皮格利亚,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0274,author,塞萨尔·艾拉,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0275,work,《拉丁美洲被切开的血管》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0276,collection,《火的记忆Ⅰ：创世纪》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0277,collection,《拥抱之书》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0278,work,《人工呼吸》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0279,work,《燃烧的钱》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0280,work,《夜间目标》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0281,work,《女俘爱玛》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0282,work,《中国小说》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0283,work,《文学大会》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0284,author,曼努埃尔·普伊格,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0285,author,西尔维娜·奥坎波,5,5,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0286,author,罗贝托·阿尔特,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0287,work,《蜘蛛女之吻》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0288,work,《丽塔·海华丝的背叛》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0289,work,《红唇》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0290,collection,《被遗忘的旅程》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0291,collection,《愤怒》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0292,collection,《邀请》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0293,work,《七个疯子》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0294,work,《火焰喷射器》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0295,work,《疯玩具》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0296,author,萨曼塔·施维伯林,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0297,author,玛丽安娜·恩里克斯,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0298,author,亚历杭德罗·桑布拉,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0299,work,《营救距离》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0300,collection,《吃鸟的女孩》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0301,collection,《七座空屋》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0302,collection,《火中遗物》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0303,work,《属于我们的夜晚》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0304,collection,《床上抽烟危险》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0305,work,《盆栽》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0306,work,《树的隐秘生活》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0307,work,《回家的路》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0308,author,保罗·柯艾略,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0309,author,卡洛斯·德鲁蒙德·德·安德拉德,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0310,author,尼古拉斯·纪廉,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0311,work,《牧羊少年奇幻之旅》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0312,work,《维罗妮卡决定去死》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0313,work,《十一分钟》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0314,collection,《某种诗》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0315,collection,《人民的玫瑰》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0316,collection,《明晰之谜》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0317,collection,《松调》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0318,collection,《桑戈罗·科松戈》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0319,collection,《西印度公司》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0320,author,何塞·莱萨马·利马,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0321,author,吉列尔莫·卡夫雷拉·因凡特,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0322,author,索尔·胡安娜·伊内斯·德·拉·克鲁斯,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0323,work,《天堂》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0324,work,《奥皮亚诺·利卡里奥》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0325,work,《美洲的表达》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0326,work,《三只忧伤的老虎》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0327,work,《热带黎明景观》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0328,work,《哈瓦那，一个早夭婴儿的回忆》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0329,work,《第一梦》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0330,work,《答索尔·菲洛特娅》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0331,work,《爱情是更大的迷宫》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0332,author,胡利奥·拉蒙·里贝罗,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0333,author,胡安·何塞·萨埃尔,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
