relationship_id,origin_layer,origin_relation_group_id,subject_id,relation_type,object_id,description_zh,confidence,review_status,upstream_review_status,evidence_count,issue_code
V1-REL-0256,WEB-CE-B14,CAND-B14-0256,V1-ENT-0322,CREATED,V1-ENT-0331,索尔·胡安娜·伊内斯·德·拉·克鲁斯创作《爱情是更大的迷宫》（Amor es más laberinto）,high,accepted,WEB-CE-B14,1,NONE
V1-REL-0257,WEB-CE-B14,CAND-B14-0257,V1-ENT-0320,ASSOCIATED_WITH_PLACE,V1-ENT-0096,何塞·莱萨马·利马与古巴关联,high,accepted,WEB-CE-B14,1,NONE
V1-REL-0258,WEB-CE-B14,CAND-B14-0258,V1-ENT-0321,ASSOCIATED_WITH_PLACE,V1-ENT-0096,吉列尔莫·卡夫雷拉·因凡特与古巴关联,high,accepted,WEB-CE-B14,1,NONE
V1-REL-0259,WEB-CE-B14,CAND-B14-0259,V1-ENT-0322,ASSOCIATED_WITH_PLACE,V1-ENT-0051,索尔·胡安娜·伊内斯·德·拉·克鲁斯与墨西哥关联,high,accepted,WEB-CE-B14,1,NONE
V1-REL-0260,WEB-CE-B15,CAND-B15-0260,V1-ENT-0332,CREATED,V1-ENT-0335,胡利奥·拉蒙·里贝罗创作《没有羽毛的秃鹫》（Los gallinazos sin plumas）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0261,WEB-CE-B15,CAND-B15-0261,V1-ENT-0332,CREATED,V1-ENT-0336,胡利奥·拉蒙·里贝罗创作《西尔维奥在玫瑰园》（Silvio en El Rosedal）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0262,WEB-CE-B15,CAND-B15-0262,V1-ENT-0332,CREATED,V1-ENT-0337,胡利奥·拉蒙·里贝罗编写《无言之词》（La palabra del mudo）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0263,WEB-CE-B15,CAND-B15-0263,V1-ENT-0333,CREATED,V1-ENT-0338,胡安·何塞·萨埃尔创作《皇家柠檬树》（El limonero real）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0264,WEB-CE-B15,CAND-B15-0264,V1-ENT-0333,CREATED,V1-ENT-0339,胡安·何塞·萨埃尔创作《继子》（El entenado）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0265,WEB-CE-B15,CAND-B15-0265,V1-ENT-0333,CREATED,V1-ENT-0340,胡安·何塞·萨埃尔创作《格洛萨》（Glosa）,high,accepted,WEB-CE-B15,1,DISPUTED-YEAR
V1-REL-0266,WEB-CE-B15,CAND-B15-0266,V1-ENT-0334,CREATED,V1-ENT-0341,雷纳尔多·阿雷纳斯创作《黎明前的塞莱斯蒂诺》（Celestino antes del alba）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0267,WEB-CE-B15,CAND-B15-0267,V1-ENT-0334,CREATED,V1-ENT-0342,雷纳尔多·阿雷纳斯创作《幻梦世界》（El mundo alucinante）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0268,WEB-CE-B15,CAND-B15-0268,V1-ENT-0334,CREATED,V1-ENT-0343,雷纳尔多·阿雷纳斯创作《夜幕降临前》（Antes que anochezca）,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0269,WEB-CE-B15,CAND-B15-0269,V1-ENT-0332,ASSOCIATED_WITH_PLACE,V1-ENT-0124,胡利奥·拉蒙·里贝罗与秘鲁关联,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0270,WEB-CE-B15,CAND-B15-0270,V1-ENT-0333,ASSOCIATED_WITH_PLACE,V1-ENT-0001,胡安·何塞·萨埃尔与阿根廷关联,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0271,WEB-CE-B15,CAND-B15-0271,V1-ENT-0334,ASSOCIATED_WITH_PLACE,V1-ENT-0096,雷纳尔多·阿雷纳斯与古巴关联,high,accepted,WEB-CE-B15,1,NONE
V1-REL-0272,WEB-CE-B16,V1-REL-0272,V1-ENT-0344,CREATED,V1-ENT-0347,路易斯·塞普尔维达创作《读爱情故事的老人》（Un viejo que leía novelas de amor）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0273,WEB-CE-B16,V1-REL-0273,V1-ENT-0344,CREATED,V1-ENT-0348,路易斯·塞普尔维达创作《教海鸥飞翔的猫》（Historia de una gaviota y del gato que le enseñó a volar）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0274,WEB-CE-B16,V1-REL-0274,V1-ENT-0344,CREATED,V1-ENT-0349,路易斯·塞普尔维达创作《世界尽头的世界》（Mundo del fin del mundo）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0275,WEB-CE-B16,V1-REL-0275,V1-ENT-0345,CREATED,V1-ENT-0350,瓜达卢佩·内特尔创作《独生女儿》（La hija única）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0276,WEB-CE-B16,V1-REL-0276,V1-ENT-0345,CREATED,V1-ENT-0351,瓜达卢佩·内特尔创作《红鱼之姻》（El matrimonio de los peces rojos）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0277,WEB-CE-B16,V1-REL-0277,V1-ENT-0345,CREATED,V1-ENT-0352,瓜达卢佩·内特尔创作《真正的孤独》（Pétalos y otras historias incómodas）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0278,WEB-CE-B16,V1-REL-0278,V1-ENT-0346,CREATED,V1-ENT-0353,克里斯蒂娜·佩里·罗西创作《错爱》（Los amores equivocados）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0279,WEB-CE-B16,V1-REL-0279,V1-ENT-0346,CREATED,V1-ENT-0354,克里斯蒂娜·佩里·罗西创作《恐龙的下午》（La tarde del dinosaurio）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0280,WEB-CE-B16,V1-REL-0280,V1-ENT-0346,CREATED,V1-ENT-0355,克里斯蒂娜·佩里·罗西创作《沉船记》（Descripción de un naufragio）,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0281,WEB-CE-B16,V1-REL-0281,V1-ENT-0344,ASSOCIATED_WITH_PLACE,V1-ENT-0123,路易斯·塞普尔维达与智利关联,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0282,WEB-CE-B16,V1-REL-0282,V1-ENT-0345,ASSOCIATED_WITH_PLACE,V1-ENT-0051,瓜达卢佩·内特尔与墨西哥关联,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0283,WEB-CE-B16,V1-REL-0283,V1-ENT-0346,ASSOCIATED_WITH_PLACE,V1-ENT-0196,克里斯蒂娜·佩里·罗西与乌拉圭关联,high,accepted,WEB-CE-B16,1,NONE
V1-REL-0284,WEB-CE-B17,V1-REL-0284,V1-ENT-0358,CREATED,V1-ENT-0361,莉吉娅·法贡德斯·特莱斯创作《石头圆舞》（Ciranda de pedra）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0285,WEB-CE-B17,V1-REL-0285,V1-ENT-0358,CREATED,V1-ENT-0362,莉吉娅·法贡德斯·特莱斯创作《绿色舞会之前》（Antes do baile verde）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0286,WEB-CE-B17,V1-REL-0286,V1-ENT-0358,CREATED,V1-ENT-0363,莉吉娅·法贡德斯·特莱斯创作《姑娘们》（As meninas）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0287,WEB-CE-B17,V1-REL-0287,V1-ENT-0359,CREATED,V1-ENT-0364,豪尔赫·伊卡萨创作《瓦西蓬戈》（Huasipungo）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0288,WEB-CE-B17,V1-REL-0288,V1-ENT-0359,CREATED,V1-ENT-0365,豪尔赫·伊卡萨创作《在街头》（En las calles）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0289,WEB-CE-B17,V1-REL-0289,V1-ENT-0359,CREATED,V1-ENT-0366,豪尔赫·伊卡萨创作《乔洛·罗梅罗与弗洛雷斯》（El chulla Romero y Flores）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0290,WEB-CE-B17,V1-REL-0290,V1-ENT-0360,CREATED,V1-ENT-0367,罗慕洛·加列戈斯创作《堂娜·芭芭拉》（Doña Bárbara）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0291,WEB-CE-B17,V1-REL-0291,V1-ENT-0360,CREATED,V1-ENT-0368,罗慕洛·加列戈斯创作《唱歌者》（Cantaclaro）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0292,WEB-CE-B17,V1-REL-0292,V1-ENT-0360,CREATED,V1-ENT-0369,罗慕洛·加列戈斯创作《卡奈玛》（Canaima）,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0293,WEB-CE-B17,V1-REL-0293,V1-ENT-0358,ASSOCIATED_WITH_PLACE,V1-ENT-0183,莉吉娅·法贡德斯·特莱斯与巴西关联,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0294,WEB-CE-B17,V1-REL-0294,V1-ENT-0359,ASSOCIATED_WITH_PLACE,V1-ENT-0356,豪尔赫·伊卡萨与厄瓜多尔关联,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0295,WEB-CE-B17,V1-REL-0295,V1-ENT-0360,ASSOCIATED_WITH_PLACE,V1-ENT-0357,罗慕洛·加列戈斯与委内瑞拉关联,high,accepted,WEB-CE-B17,1,NONE
V1-REL-0296,WCD02-CS01,WCD02-CS01-REL-01,V1-ENT-0171,ASSOCIATED_WITH_PLACE,V1-ENT-0125,伊莎贝尔·阿连德与出生地利马关联,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0297,WCD02-CS01,WCD02-CS01-REL-02,V1-ENT-0261,ASSOCIATED_WITH_PLACE,V1-ENT-0056,何塞·埃米利奥·帕切科与出生地墨西哥城关联,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0298,WCD02-CS01,WCD02-CS01-REL-03,V1-ENT-0262,ASSOCIATED_WITH_PLACE,V1-ENT-0128,罗贝托·波拉尼奥与出生地圣地亚哥关联,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0299,WCD02-CS01,WCD02-CS01-REL-04,V1-ENT-0211,ASSOCIATED_WITH_PLACE,V1-ENT-0022,马查多·德·阿西斯与出生地里约热内卢关联,medium,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0300,WCD02-CS01,WCD02-CS01-REL-05,V1-ENT-0198,ASSOCIATED_WITH_PLACE,V1-ENT-0370,阿道夫·比奥伊·卡萨雷斯与出生地布宜诺斯艾利斯关联,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0301,WCD02-CS01,WCD02-CS01-REL-06,V1-ENT-0285,ASSOCIATED_WITH_PLACE,V1-ENT-0370,西尔维娜·奥坎波与出生地布宜诺斯艾利斯关联,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0302,WCD02-CS01,WCD02-CS01-REL-07,V1-ENT-0184,ASSOCIATED_WITH_PLACE,V1-ENT-0371,胡安·卡洛斯·奥内蒂与出生地蒙得维的亚关联,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0303,WCD02-CS01,WCD02-CS01-REL-08,V1-ENT-0272,ASSOCIATED_WITH_PLACE,V1-ENT-0371,爱德华多·加莱亚诺与出生地蒙得维的亚关联,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0304,WCD02-CS01,WCD02-CS01-REL-09,V1-ENT-0225,ASSOCIATED_WITH_PLACE,V1-ENT-0372,何塞·马蒂与出生地哈瓦那关联,medium,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0305,WCD02-CS01,WCD02-CS01-REL-10,V1-ENT-0078,SET_IN,V1-ENT-0370,《跳房子》的故事空间包含布宜诺斯艾利斯,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0306,WCD02-CS02,WCD02-CS02-REL-01,V1-ENT-0078,SET_IN,V1-ENT-0373,《跳房子》的故事空间包含巴黎,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0307,WCD02-CS02,WCD02-CS02-REL-02,V1-ENT-0146,SET_IN,V1-ENT-0056,《最明净的地区》的故事空间为墨西哥城,high,accepted,WCD02-REVIEW-PASS,2,NONE
V1-REL-0308,WCD02-CS02,WCD02-CS02-REL-03,V1-ENT-0081,SET_IN,V1-ENT-0096,《光明世纪》的故事空间包含十八世纪末的古巴,high,accepted,WCD02-REVIEW-PASS,1,NONE
V1-REL-0309,WCD-05,WCD05-CS01-01,V1-ENT-0158,SET_IN,V1-ENT-0095,《霍乱时期的爱情》的主要故事空间位于哥伦比亚加勒比地区,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0310,WCD-05,WCD05-CS01-02,V1-ENT-0160,SET_IN,V1-ENT-0124,《绿房子》的两组主要场景位于秘鲁的皮乌拉与亚马孙地区,high,accepted,CODEX-REVIEW-WCD05-PASS,1,NONE
V1-REL-0311,WCD-05,WCD05-CS02-01,V1-ENT-0002,INFLUENCED_BY,V1-ENT-0005,叔本华的哲学构成博尔赫斯长期阅读与思想参照之一,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0312,WCD-05,WCD05-CS02-02,V1-ENT-0002,INFLUENCED_BY,V1-ENT-0006,卡夫卡的作品持续影响博尔赫斯的阅读、翻译与创作思考,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0313,WCD-05,WCD05-CS02-03,V1-ENT-0002,INFLUENCED_BY,V1-ENT-0007,切斯特顿对博尔赫斯的侦探叙事与小说观形成显著影响,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0314,WCD-05,WCD05-CS03-01,V1-ENT-0002,ASSOCIATED_WITH_MOVEMENT,V1-ENT-0010,博尔赫斯在1919至1921年间参与并传播西语极端主义（ultraísmo）运动,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0315,WCD-05,WCD05-CS03-02,V1-ENT-0072,ASSOCIATED_WITH_MOVEMENT,V1-ENT-0099,加西亚·马尔克斯是魔幻现实主义最具代表性的作家之一,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0316,WCD-05,WCD05-CS03-03,V1-ENT-0074,ASSOCIATED_WITH_MOVEMENT,V1-ENT-0100,卡彭铁尔提出并发展“神奇现实”（lo real maravilloso）的美洲文学表达,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0317,WCD-05,WCD05-CS03-04,V1-ENT-0078,EXPLORES_THEME,V1-ENT-0105,《跳房子》的可组合结构要求读者主动参与并挑战传统线性叙事,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0318,WCD-05,WCD05-CS03-05,V1-ENT-0079,EXPLORES_THEME,V1-ENT-0108,《人间王国》通过跨文化人物与“神奇现实”表达复合的美洲身份,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0319,WCD-05,WCD05-CS03-06,V1-ENT-0115,ASSOCIATED_WITH_MOVEMENT,V1-ENT-0131,聂鲁达的早期诗歌创作与西语现代主义传统存在明确关联,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0320,WCD-05,WCD05-CS03-07,V1-ENT-0059,ASSOCIATED_WITH_MOVEMENT,V1-ENT-0132,帕斯曾直接参与以超现实主义为代表的先锋派文学活动,high,accepted,CODEX-REVIEW-WCD05-PASS,2,NONE
V1-REL-0321,WCD-05,WCD05-CS04-01,V1-ENT-0047,APPEARS_IN,V1-ENT-0032,弗朗西斯科·罗萨斯是《未来的回忆》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0322,WCD-05,WCD05-CS04-02,V1-ENT-0048,APPEARS_IN,V1-ENT-0032,胡利娅·安德拉德是《未来的回忆》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0323,WCD-05,WCD05-CS04-03,V1-ENT-0049,APPEARS_IN,V1-ENT-0038,胡安·普雷西亚多是《佩德罗·巴拉莫》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0324,WCD-05,WCD05-CS04-04,V1-ENT-0050,APPEARS_IN,V1-ENT-0038,佩德罗·巴拉莫（人物）是《佩德罗·巴拉莫》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0325,WCD-05,WCD05-CS04-05,V1-ENT-0091,APPEARS_IN,V1-ENT-0076,上校是《没有人给他写信的上校》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0326,WCD-05,WCD05-CS04-06,V1-ENT-0092,APPEARS_IN,V1-ENT-0076,奥古斯丁是《没有人给他写信的上校》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0327,WCD-05,WCD05-CS04-07,V1-ENT-0090,APPEARS_IN,V1-ENT-0077,圣地亚哥·纳萨尔是《一桩事先张扬的凶杀案》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0328,WCD-05,WCD05-CS04-08,V1-ENT-0093,APPEARS_IN,V1-ENT-0079,马康达尔是《人间王国》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0329,WCD-05,WCD05-CS04-09,V1-ENT-0094,APPEARS_IN,V1-ENT-0079,亨利·克里斯托夫是《人间王国》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
V1-REL-0330,WCD-05,WCD05-CS04-10,V1-ENT-0141,APPEARS_IN,V1-ENT-0118,劝世者是《世界末日之战》中的人物,high,accepted,CODEX-REVIEW-WCD05-CS04-PASS,1,NONE
