source_id,temporary_id,title,original_title,author_or_editor,translator,publisher,publication_year,isbn,format,page_count,language,source_level,processing_status,source_task,public_content_scope,local_asset_status,persistent_id,canonical_url
SRC-0159,B04-SRC-0159,CVC. Augusto Roa Bastos. Cronología 1947-1988,Cronología 1947-1988,Centro Virtual Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,Hijo de hombre与Yo el Supremo年代线索,remote_only,,https://cvc.cervantes.es/actcult/roa/cronologia/cronologia02.htm
SRC-0160,B04-SRC-0160,Biografía – Fundación Augusto Roa Bastos,Augusto Roa Bastos,Fundación Augusto Roa Bastos,,Fundación Augusto Roa Bastos,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,作者生平与三部作品书目关联,remote_only,,https://fundacionroabastos.org/augusto-roa-bastos/
SRC-0161,B04-SRC-0161,Yo el Supremo – Edición conmemorativa,Yo el Supremo,Asociación de Academias de la Lengua Española,,ASALE,2017,,web_page,,es,B,access_pass,WEB-CE-B04,Yo el Supremo 1974、作者身份与作品书目,remote_only,,https://www.asale.org/obras-academicas/ediciones-conmemorativas/yo-el-supremo
SRC-0162,B04-SRC-0162,Horacio Quiroga – Academia Nacional de Letras,Horacio Quiroga,Ministerio de Educación y Cultura / Academia Nacional de Letras,,Ministerio de Educación y Cultura de Uruguay,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,作者生卒、萨尔托出生、作家身份及三部作品年份/形态,remote_only,,https://www.gub.uy/ministerio-educacion-cultura/academia-nacional-letras/sillones-academicos/horacio-quiroga
SRC-0163,B04-SRC-0163,31 de diciembre de 1878: nace Horacio Quiroga,Horacio Quiroga,Biblioteca Nacional Mariano Moreno,,Biblioteca Nacional Mariano Moreno,2025,,web_page,,es,B,access_pass,WEB-CE-B04,作者身份与米西奥内斯文学经验补充,remote_only,,https://www.bn.gov.ar/noticias/31-de-diciembre-de-1878-nace-horacio-quiroga
SRC-0164,B04-SRC-0164,Republic of Paraguay,Paraguay,GeoNames,,,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B04,巴拉圭国家节点分类与边界来源；不作为文学事实来源,remote_only,,https://www.geonames.org/3437598/republic-of-paraguay.html
SRC-0165,B05-SRC-0165,Machado de Assis – Biografia,Machado de Assis. Biografia,Academia Brasileira de Letras,,Academia Brasileira de Letras,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,作者生卒、里约热内卢出生地、巴西身份及职业描述,remote_only,,https://www.academia.org.br/academicos/machado-de-assis/biografia
SRC-0166,B05-SRC-0166,Machado de Assis – Bibliografia,Machado de Assis. Bibliografia,Academia Brasileira de Letras,,Academia Brasileira de Letras,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,三部作品的原文题名与首版年份,remote_only,,https://www.academia.org.br/academicos/machado-de-assis/bibliografia
SRC-0167,B05-SRC-0167,Machado de Assis – Textos escolhidos,Machado de Assis,Academia Brasileira de Letras,,Academia Brasileira de Letras,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,Memórias Póstumas de Brás Cubas 原文选段与 1881 书目标注,remote_only,,https://www.academia.org.br/academicos/machado-de-assis/textos-escolhidos
SRC-0168,B05-SRC-0168,João Guimarães Rosa – Perfil acadêmico,João Guimarães Rosa,Academia Brasileira de Letras,,Academia Brasileira de Letras,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,作者生卒、科尔迪斯堡出生地和巴西身份,remote_only,,https://www.academia.org.br/academicos/joao-guimaraes-rosa
SRC-0169,B05-SRC-0169,João Guimarães Rosa – Bibliografia,João Guimarães Rosa. Bibliografia,Academia Brasileira de Letras,,Academia Brasileira de Letras,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,三部作品的原文题名、形态与首版年份,remote_only,,https://www.academia.org.br/academicos/joao-guimaraes-rosa/bibliografia
SRC-0170,B05-SRC-0170,Grande Sertão: Veredas faz 70 anos e permanece instigante,Grande Sertão: Veredas,Academia Brasileira de Letras,,Academia Brasileira de Letras,2026,,web_page,,pt,B,access_pass,WEB-CE-B05,Grande Sertão: Veredas 的 1956 出版年份与作品书目核对；不采用评价性语句,remote_only,,https://www.academia.org.br/noticias/abl-na-midia-esquerda-grande-sertao-veredas-faz-70-anos-e-permanece-instigante
SRC-0171,B05-SRC-0171,Graciliano Ramos – BNDigital,Graciliano Ramos,Fundação Biblioteca Nacional,,Fundação Biblioteca Nacional,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,作者生卒、出生地及 São Bernardo、Angústia、Vidas Secas 书目,remote_only,,https://bndigital.bn.gov.br/graciliano-ramos/
SRC-0172,B05-SRC-0172,Making of Vidas Secas,Vidas Secas,Biblioteca Pública do Paraná,,Biblioteca Pública do Paraná,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,Vidas Secas 1938 及 São Bernardo、Angústia 先行书目和作品背景,remote_only,,https://www.bpp.pr.gov.br/Candido/Pagina/Making-Vidas-Secas
SRC-0173,B05-SRC-0173,133 anos de Graciliano Ramos – Prefeitura de São Paulo,Graciliano Ramos,Secretaria Municipal de Cultura de São Paulo,,Prefeitura de São Paulo,2025,,web_page,,pt,B,access_pass,WEB-CE-B05,São Bernardo 1934、Angústia 1936、Vidas Secas 1938 的公共文化页面书目,remote_only,,https://prefeitura.sp.gov.br/web/cultura/w/133-anos-de-graciliano-ramos-5-obras-para-voc%C3%AA-conhecer-a-ess%C3%AAncia-liter%C3%A1ria-do-escritor-que-faz-anivers%C3%A1rio-nesta-segunda-27-smc
SRC-0174,B05-SRC-0174,Os 70 anos da morte de Graciliano Ramos,Graciliano Ramos,Itaú Cultural,,Itaú Cultural,2023/2025,,web_page,,pt,B,access_pass,WEB-CE-B05,作者生卒、Quebrangulo 出生地、职业和三部作品书目补充,remote_only,,https://www.itaucultural.org.br/secoes/series/os-70-anos-da-morte-de-graciliano-ramos
SRC-0175,B05-SRC-0175,Federative Republic of Brazil,Brazil,GeoNames,,GeoNames,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B05,既有巴西国家节点的地理身份与国家边界；不作为文学事实来源,remote_only,,https://www.geonames.org/3469034/federative-republic-of-brazil.html
SRC-0176,B05-SRC-0176,Machado de Assis - Romance,Machado de Assis - Romance,Ministério da Educação / Machado de Assis,,Ministério da Educação,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B05,官方 Romance 目录直接列出三部作品题名、小说体裁与首版年份；不替代完整原文版本学,remote_only,,https://machado.mec.gov.br/obra-completa-lista/itemlist/category/23-romance
SRC-0177,B06-SRC-0177,Santiago de Chuco y César Vallejo: 130 años de su nacimiento,Santiago de Chuco y César Vallejo: 130 años de su nacimiento,Casa de la Literatura Peruana,,Casa de la Literatura Peruana,2022,,web_page,,es,B,access_pass,WEB-CE-B06,Vallejo 生卒、出生地与秘鲁身份,remote_only,,https://www.casadelaliteratura.gob.pe/santiago-chuco-cesar-vallejo-130-anos-nacimiento/
SRC-0178,B06-SRC-0178,Historia de las literaturas en el Perú. Volumen 4,Historia de las literaturas en el Perú. Volumen 4,Casa de la Literatura Peruana,,Casa de la Literatura Peruana,2019,,pdf,,es,B,access_pass,WEB-CE-B06,Los heraldos negros、Trilce、Poemas humanos 原文题名、年份与 1918/1919 说明,remote_only,,https://www.casadelaliteratura.gob.pe/wp-content/uploads/2019/04/Historia-de-la-literatura-Vol-4.pdf
SRC-0179,B06-SRC-0179,Bitácora Ya viene el día: César Vallejo,Ya viene el día: César Vallejo,Casa de la Literatura Peruana,,Casa de la Literatura Peruana,2023,,pdf,,es,B,access_limited,WEB-CE-B06,本轮 PDF 超出独立复核读取上限；不作为正式事实唯一证据,remote_only,,https://www.casadelaliteratura.gob.pe/wp-content/uploads/2023/08/Bitacora_Ya-viene-el-dia_Cesar-Vallejo.pdf
SRC-0180,B06-SRC-0180,"Darío, Rubén, 1867-1916","Darío, Rubén, 1867-1916",Biblioteca Nacional de Chile / Memoria Chilena,,Biblioteca Nacional de Chile,,,web_page,,es,B,access_pass,WEB-CE-B06,Darío 生卒与作者档案；国家和出生地改由 SRC-0181 支撑,remote_only,,https://www.memoriachilena.gob.cl/602/w3-propertyvalue-166318.html
SRC-0181,B06-SRC-0181,Azul de Rubén Darío,Azul...,Biblioteca Nacional de Chile / Memoria Chilena,,Biblioteca Nacional de Chile,,,web_page,,es,B,access_pass,WEB-CE-B06,Darío 出生地、尼加拉瓜身份与 Azul... 1888 书目,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-3699.html
SRC-0182,B06-SRC-0182,El modernismo y Rubén Darío,El modernismo y Rubén Darío,Biblioteca Nacional de Chile / Memoria Chilena,,Biblioteca Nacional de Chile,,,pdf,,es,B,access_pass,WEB-CE-B06,Prosas profanas 1896、Cantos de vida y esperanza 1905 书目年份,remote_only,,https://www.memoriachilena.gob.cl/archivos2/pdfs/MC0011355.pdf
SRC-0183,B06-SRC-0183,Los monstruos del latinoamericanismo arielista: variaciones del apetito en la periferia neocolonial,Los monstruos del latinoamericanismo arielista,Biblioteca Virtual Miguel de Cervantes,,Biblioteca Virtual Miguel de Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B06,José Martí 1853–1895 与古巴思想语境；出生城市、职业和作品书目改由 SRC-0187 支撑,remote_only,,https://www.cervantesvirtual.com/obra-visor/los-monstruos-del-latinoamericanismo-arielista-variaciones-del-apetito-en-la-periferia-neocolonial/html/1cbb2714-8b3b-407a-adb0-42b16db79e0a_13.html
SRC-0184,B06-SRC-0184,José Martí. (A propósito de su Ismaelillo),José Martí. (A propósito de su Ismaelillo),Biblioteca Virtual Miguel de Cervantes,,Biblioteca Virtual Miguel de Cervantes,,,pdf,,es,B,access_limited,WEB-CE-B06,PDF 本轮解码失败；不作为正式事实证据,remote_only,,https://www.cervantesvirtual.com/descargaPdf/jose-marti-a-proposito-de-su-ismaelillo/
SRC-0185,B06-SRC-0185,Las letras hispanoamericanas en el siglo XIX,Las letras hispanoamericanas en el siglo XIX,Biblioteca Virtual Miguel de Cervantes,,Biblioteca Virtual Miguel de Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B06,Versos sencillos 与 Nuestra América 1891 年份,remote_only,,https://www.cervantesvirtual.com/obra-visor/las-letras-hispanoamericanas-en-el-siglo-xix--0/html/ff2fae94-82b1-11df-acc7-002185ce6064_5.html
SRC-0186,B06-SRC-0186,Nicaragua,Nicaragua,GeoNames,,GeoNames,,,web_page,,en,B,access_pass,WEB-CE-B06,尼加拉瓜国家身份、ISO 代码与国家边界节点,remote_only,,https://www.geonames.org/countries/NI/nicaragua.html
SRC-0187,B06-SRC-0187,Traductores hispanoamericanos — José Martí,José Martí,Biblioteca Virtual Miguel de Cervantes,,Biblioteca Virtual Miguel de Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B06,José Martí La Habana 1853–1895、诗人/作家/政治人物身份、Ismaelillo 1882、Versos sencillos 1891,remote_only,,https://www.cervantesvirtual.com/portales/traducciones_hispanoamericanas/traductores/
SRC-0188,B07-SRC-0188,Nicanor Parra (1914-2018),Nicanor Parra (1914-2018),Biblioteca Nacional de Chile / Memoria Chilena,,Biblioteca Nacional de Chile,,,web_page,,es,B,access_pass,WEB-CE-B07,Parra 生卒、出生地、诗人身份与 Poemas y antipoemas、Versos de salón 书目,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-3629.html
SRC-0189,B07-SRC-0189,Fichas bibliográficas I — Nicanor Parra,Fichas bibliográficas I — Nicanor Parra,Universidad de Chile,,Universidad de Chile,,,web_page,,es,B,access_pass,WEB-CE-B07,Parra 作品书目与 Discursos de sobremesa 1997 记录,remote_only,,https://www.nicanorparra.uchile.cl/bibliografia/bibliogr.html
SRC-0190,B07-SRC-0190,"Portada de Discursos de sobremesa, 1997",Discursos de sobremesa,Biblioteca Nacional de Chile / Memoria Chilena,,Biblioteca Nacional de Chile,1997,,web_page,174,es,B,access_pass,WEB-CE-B07,Discursos de sobremesa 题名、作者、出版地与 1997 年,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-71481.html
SRC-0191,B07-SRC-0191,"Alejandra Pizarnik, salvaje e indagadora","Alejandra Pizarnik, salvaje e indagadora",Argentina.gob.ar / Cultura,,Argentina.gob.ar,2021,,web_page,,es,B,access_pass,WEB-CE-B07,Pizarnik Avellaneda 1936、诗人身份与生平范围,remote_only,,https://www.cultura.gob.ar/alejandra-pizarnik-10448/
SRC-0192,B07-SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras,Bibliografía. Obras,Centro Virtual Cervantes,,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B07,Árbol de Diana 1962、Los trabajos y las noches 1965、Extracción de la piedra de locura 1968,remote_only,,https://cvc.cervantes.es/literatura/escritores/pizarnik/bibliografia/default.htm
SRC-0193,B07-SRC-0193,CVC. Alejandra Pizarnik. Obra,Obra de Alejandra Pizarnik,Centro Virtual Cervantes,,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B07,Pizarnik 作品形态与主要诗集/散文作品范围,remote_only,,https://cvc.cervantes.es/literatura/escritores/pizarnik/obra/
SRC-0194,B07-SRC-0194,Mario Benedetti — Biografía,Mario Benedetti — Biografía,Fundación Mario Benedetti,,Fundación Mario Benedetti,,,web_page,,es,B,access_pass,WEB-CE-B07,Benedetti 1920–2009、出生地、乌拉圭身份与作家/诗人身份,remote_only,,https://fundacionmariobenedetti.uy/mariobenedettibio/
SRC-0195,B07-SRC-0195,Su obra: 1959-1965,Su obra: 1959-1965,Fundación Mario Benedetti,,Fundación Mario Benedetti,,,web_page,,es,B,access_pass,WEB-CE-B07,Montevideanos 1959、La tregua 1960、Gracias por el fuego 1965 的题名、形态与首版,remote_only,,https://fundacionmariobenedetti.uy/obras-59-65/
SRC-0196,B07-SRC-0196,Obras y libros — Fundación Mario Benedetti,Obras y libros,Fundación Mario Benedetti,,Fundación Mario Benedetti,,,web_page,,es,B,access_pass,WEB-CE-B07,Montevideanos 书目、收录篇目与版本目录辅助核对,remote_only,,https://fundacionmariobenedetti.uy/obras-y-libros/
SRC-0197,B08-SRC-0197,BNP: Tayta Arguedas — José María Arguedas,José María Arguedas,Biblioteca Nacional del Perú,,Biblioteca Nacional del Perú,2024,,web_page,,es,B,access_pass,WEB-CE-B08,Arguedas 1911–1969、Andahuaylas、作家身份与生平背景,remote_only,,https://www.bnp.gob.pe/bnp-se-presenta-libro-tayta-arguedas-en-conmemoracion-de-los-113-anos-de-su-nacimiento/
SRC-0198,B08-SRC-0198,Un recorrido por la obra literaria de José María Arguedas,Un recorrido por la obra literaria de José María Arguedas,Casa de la Literatura Peruana,,Casa de la Literatura Peruana,2011,,web_page,,es,B,access_pass,WEB-CE-B08,Yawar fiesta 1941、Los ríos profundos 1958、Todas las sangres 1964 书目,remote_only,,https://www.casadelaliteratura.gob.pe/un-recorrido-por-la-obra-literaria-de-jose-maria-arguedas/
SRC-0199,B08-SRC-0199,José María Arguedas: puentes entre su vida y Los ríos profundos,José María Arguedas: puentes entre su vida y Los ríos profundos,Casa de la Literatura Peruana,,Casa de la Literatura Peruana,2023,,web_page,,es,B,access_pass,WEB-CE-B08,Arguedas 作者身份、Los ríos profundos 1958 与 Ernesto 故事简介,remote_only,,https://www.casadelaliteratura.gob.pe/jose-maria-arguedas-puentes-vida-los-rios-profundos/
SRC-0200,B08-SRC-0200,Sergio Pitol. Biografía,Sergio Pitol. Biografía,Instituto Cervantes,,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B08,Pitol 1933–2018、Puebla、墨西哥身份与三部小说年份,remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/biografias/sofia_sergio_pitol.htm
SRC-0201,B08-SRC-0201,CVC. Sergio Pitol. Bibliografía,CVC. Sergio Pitol. Bibliografía,Centro Virtual Cervantes,,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B08,El desfile del amor、Domar a la divina garza、La vida conyugal 书目与年份,remote_only,,https://cvc.cervantes.es/literatura/escritores/pitol/bibliografia.htm
SRC-0202,B08-SRC-0202,Cien años de Juan José Arreola,Cien años de Juan José Arreola,Fonoteca Nacional de México,,Secretaría de Cultura de México,2018,,web_page,,es,B,access_pass,WEB-CE-B08,Arreola 1918–2001、Ciudad Guzmán、Confabulario、Bestiario、La feria,remote_only,,https://fonotecanacional.cultura.gob.mx/index.php/escucha/secciones-especiales/semblanzas/juan-jose-arreola
SRC-0203,B08-SRC-0203,CVC. Juan José Arreola. Bibliografía,CVC. Juan José Arreola. Bibliografía,Centro Virtual Cervantes,,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B08,Confabulario、Bestiario、La feria 题名、形态与书目年份,remote_only,,https://cvc.cervantes.es/actcult/arreola/bibliografia/bibliografiabasica.htm
SRC-0204,B08-SRC-0204,CVC. Juan José Arreola. Cronología,CVC. Juan José Arreola. Cronología,Centro Virtual Cervantes,,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B08,Arreola 生平阶段与 Confabulario、Bestiario 作品线索,remote_only,,https://cvc.cervantes.es/actcult/arreola/cronologia/
SRC-0205,B09-SRC-0205,Elena Poniatowska — Ficha Voz Viva,Elena Poniatowska — Ficha Voz Viva,Voz Viva UNAM,,UNAM Voz Viva,,,pdf,,es,B,access_pass,WEB-CE-B09,Poniatowska 1932、作品目录与作者身份,remote_only,,https://vozviva.unam.mx/retrieve/01a737f9-fe5a-4d37-8551-23ae28fe3e48/Poniatowska_Elena_Ficha_VOZVIVA.docx.pdf
SRC-0206,B09-SRC-0206,"Elenísima Literaria, contadora de vidas: Elena Poniatowska","Elenísima Literaria, contadora de vidas: Elena Poniatowska",Coordinación para la Igualdad de Género UNAM,,UNAM,2022,,web_page,,es,B,access_pass,WEB-CE-B09,Hasta no verte Jesús mío 1969、La noche de Tlatelolco 1971、Tinísima 1992,remote_only,,https://coordinaciongenero.unam.mx/2022/05/elenisima-literaria-contadora-de-vidas-elena-poniatowska/
SRC-0207,B09-SRC-0207,Elena Poniatowska. Biografía,Elena Poniatowska. Biografía,Instituto Cervantes,,Instituto Cervantes,2015,,web_page,,es,B,access_pass,WEB-CE-B09,Poniatowska 1932、墨西哥国籍、La noche de Tlatelolco 1971、Tinísima 1991,remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/creadores/poniatowska_elena.htm
SRC-0208,B09-SRC-0208,José Emilio Pacheco. Cronología de obras,José Emilio Pacheco. Cronología de obras,Instituto Cervantes,,Instituto Cervantes,2015,,web_page,,es,B,access_pass,WEB-CE-B09,Pacheco 三部作品书目年份,remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/creadores/jose_emilio_pacheco_cronologia.htm
SRC-0209,B09-SRC-0209,José Emilio Pacheco — El Colegio Nacional,José Emilio Pacheco — El Colegio Nacional,El Colegio Nacional,,El Colegio Nacional,,,web_page,,es,B,access_pass,WEB-CE-B09,Pacheco 1939–2014、墨西哥身份、作品形态与书目,remote_only,,https://colnal.mx/integrantes/jose-emilio-pacheco/
SRC-0210,B09-SRC-0210,José Emilio Pacheco — Literatura a la carta,José Emilio Pacheco — Literatura a la carta,CEPE-UNAM,,UNAM,2022,,web_page,,es,B,access_pass,WEB-CE-B09,Pacheco 作者身份与三部作品目录,remote_only,,https://literaturaalacarta.cepe.unam.mx/autor.php?id_autor=45
SRC-0211,B09-SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena,Roberto Bolaño (1953-2003) — Memoria Chilena,Biblioteca Nacional de Chile,,Memoria Chilena,,,web_page,,es,B,access_pass,WEB-CE-B09,Bolaño 1953–2003、Santiago、智利身份与作品年份,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-3688.html
SRC-0212,B09-SRC-0212,Los detectives salvajes — Memoria Chilena,Los detectives salvajes — Memoria Chilena,Biblioteca Nacional de Chile,,Memoria Chilena,,,web_page,,es,B,access_pass,WEB-CE-B09,Los detectives salvajes 1998、小说与叙事空间页面,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-92533.html
SRC-0213,B09-SRC-0213,Archivo 2005: 2666 — Memoria Chilena,Archivo 2005: 2666 — Memoria Chilena,Biblioteca Nacional de Chile,,Memoria Chilena,2005,,web_page,,es,B,access_pass,WEB-CE-B09,2666 身后出版与2005档案记录,remote_only,,https://www.memoriachilena.gob.cl/602/w3-propertyvalue-158513.html
SRC-0214,B10-SRC-0214,Nace Eduardo Galeano — Uruguay Educa,Nace Eduardo Galeano,Uruguay Educa,,Administración Nacional de Educación Pública,,,web_page,,es,B,access_pass,WEB-CE-B10,"Galeano biography and chronology: 1971, 1982, 1989",remote_only,,https://uruguayeduca.anep.edu.uy/efemerides/nace-eduardo-galeano
SRC-0215,B10-SRC-0215,"Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción","Eduardo Galeano: uruguayo de nacimiento, latinoamericano por opción",Ministerio de Cultura de la Nación Argentina,,Ministerio de Cultura de la Nación Argentina,,,web_page,,es,B,access_pass,WEB-CE-B10,"Galeano birth/death, Uruguay identity and highlighted works",remote_only,,https://www.cultura.gob.ar/eduardo-galeano-uruguayo-de-nacimiento-latinoamericano-por-opcion-11057/
SRC-0216,B10-SRC-0216,Catálogo en línea — Biblioteca del Poder Legislativo del Uruguay,Catálogo en línea,Biblioteca del Poder Legislativo del Uruguay,,Biblioteca del Poder Legislativo del Uruguay,,,web_catalog,,es,B,access_pass,WEB-CE-B10,El libro de los abrazos and Memoria del fuego catalog records,remote_only,,https://pmb.parlamento.gub.uy/pmb/opac_css/index.php?id=315&l_typdoc=&lvl=author_see&nb_per_page_custom=25&nbr_lignes=100&page=3
SRC-0217,B10-SRC-0217,Ricardo Piglia — obra y biografía,Ricardo Piglia,Ricardo Piglia,,Piglia digital archive,,,web_page,,es,B,access_pass,WEB-CE-B10,"Piglia biography and works: Respiración artificial, Plata quemada, Blanco nocturno",remote_only,,https://piglia.pubpub.org/
SRC-0218,B10-SRC-0218,Now open for research: the papers of Ricardo Piglia,Now open for research: the papers of Ricardo Piglia,Princeton University Library,,Princeton University Library,2018,,web_page,,en,B,access_pass,WEB-CE-B10,Piglia Argentine identity and celebrated works,remote_only,,https://library.princeton.edu/about/library-news/2018/now-open-research-papers-ricardo-piglia-distinguished-latin-american
SRC-0219,B10-SRC-0219,La Plata: Una geografía literaria,La Plata: Una geografía literaria,Universidad Nacional de La Plata,,Universidad Nacional de La Plata,,,pdf,,es,A,access_pass,WEB-CE-B10,Piglia biography and novel bibliography with years,remote_only,,https://www.memoria.fahce.unlp.edu.ar/libros/pm.895/pm.895.pdf
SRC-0220,B10-SRC-0220,23 de febrero de 1949: nace César Aira — Biblioteca Nacional,23 de febrero de 1949: nace César Aira,Biblioteca Nacional Mariano Moreno,,Biblioteca Nacional Mariano Moreno,2026,,web_page,,es,B,access_pass,WEB-CE-B10,"Aira birth, Coronel Pringles and poetics",remote_only,,https://www.bn.gov.ar/noticias/23-de-febrero-de-1949-nace-cesar-aira
SRC-0221,B10-SRC-0221,César Aira — Fundación Konex,César Aira,Fundación Konex,,Fundación Konex,,,web_page,,es,B,access_pass,WEB-CE-B10,Aira identity and works catalogue,remote_only,,https://www.fundacionkonex.org/b2344-cesar-aira
SRC-0222,B10-SRC-0222,"Orientalismo, globalización e imaginarios transpacíficos en la novela latinoamericana actual","Orientalismo, globalización e imaginarios transpacíficos en la novela latinoamericana actual",Héctor Hoyos,,Pontificia Universidad Javeriana,2013,,pdf,,es,A,access_pass,WEB-CE-B10,Una novela china title and 1987 publication year,remote_only,,https://dialnet.unirioja.es/descarga/articulo/5228514.pdf
SRC-0223,B10-SRC-0223,La trayectoria temprana de César Aira en textos de publicaciones periódicas,La trayectoria temprana de César Aira en textos de publicaciones periódicas,María Belén Riveiro,,Universidad Nacional de La Plata,2018,,pdf,,es,A,access_pass,WEB-CE-B10,Ema la cautiva first publication in 1981,remote_only,,https://www.memoria.fahce.unlp.edu.ar/trab_eventos/ev.11711/ev.11711.pdf
SRC-0224,B10-SRC-0224,La figura del gran autor o Carlos Fuentes devenido monstruosidad genética en El congreso de literatura de César Aira,La figura del gran autor,Enrique Schmukler,,Universidad Técnica de Manabí,2017,,pdf,,es,A,access_pass,WEB-CE-B10,"El congreso de literatura 1997, first edition context and narrative setting",remote_only,,https://dialnet.unirioja.es/descarga/articulo/7047139.pdf
SRC-0225,B11-SRC-0225,28 de diciembre de 1932: nace Manuel Puig — Biblioteca Nacional,28 de diciembre de 1932: nace Manuel Puig,Biblioteca Nacional Mariano Moreno,,Biblioteca Nacional Mariano Moreno,,,web_page,,es,B,access_pass,WEB-CE-B11,"Puig identity, 1932–1990, and 1968/1969/1976 works",remote_only,,https://www.bn.gov.ar/noticias/28-de-diciembre-de-1932-nace-manuel-puig
SRC-0226,B11-SRC-0226,"Documentos con el autor Puig, Manuel — Catálogo Bibliográfico","Documentos con el autor Puig, Manuel",Dirección General de Bibliotecas de la Ciudad de Buenos Aires,,Gobierno de la Ciudad de Buenos Aires,,,web_catalog,,es,B,access_pass,WEB-CE-B11,Puig author identity and library records for the three selected titles,remote_only,,https://catalogobibliotecas.buenosaires.gob.ar/pergamo/opac.php?a=bsqAutor&n=Puig%2C+Manuel
SRC-0227,B11-SRC-0227,Silvina Ocampo: el viaje olvidado — Educ.ar,Silvina Ocampo: el viaje olvidado,Ministerio de Educación de la Nación Argentina,,Educ.ar,,,web_page,,es,B,access_pass,WEB-CE-B11,"Ocampo identity, bibliography, and 1937/1959/1961 dates",remote_only,,https://www.educ.ar/recursos/109330/silvina-ocampo-el-viaje-olvidado
SRC-0228,B11-SRC-0228,Fantástica y misteriosa Silvina — Cultura,Fantástica y misteriosa Silvina,Ministerio de Cultura de la Nación Argentina,,Cultura Argentina,,,web_page,,es,B,access_pass,WEB-CE-B11,"Ocampo identity, life dates, and selected story collections",remote_only,,https://www.cultura.gob.ar/silvina-ocampo-10848/
SRC-0229,B11-SRC-0229,26 de abril de 1900: nace Roberto Arlt — Biblioteca Nacional,26 de abril de 1900: nace Roberto Arlt,Biblioteca Nacional Mariano Moreno,,Biblioteca Nacional Mariano Moreno,,,web_page,,es,B,access_pass,WEB-CE-B11,"Arlt identity, 1900–1942, and 1926/1929/1931 novels",remote_only,,https://www.bn.gov.ar/noticias/26-de-abril-de-1900-nace-roberto-arlt
SRC-0230,B11-SRC-0230,Roberto Arlt — Biblioteca del Congreso de la Nación,Roberto Arlt,Biblioteca del Congreso de la Nación Argentina,,Biblioteca del Congreso de la Nación,,,web_page,,es,B,access_pass,WEB-CE-B11,"Arlt identity, publication chronology, and novel sequence",remote_only,,https://bcn.gob.ar/roberto-arlt
SRC-0231,B12-SRC-0231,Perdiendo velocidad — Historias x leer,Perdiendo velocidad,Ministerio de Educación de la Nación Argentina,,Ministerio de Educación de la Nación,,,web_pdf,,es,B,access_pass,WEB-CE-B12,Argentina Ministry PDF records ©2014 Distancia de rescate; Schweblin 1978; cuentista/novelista; Pájaros en la boca and Siete casas vacías,remote_only,,https://www.argentina.gob.ar/sites/default/files/2022/11/p700-_perdiendo_velocidad_micro.pdf
SRC-0232,B12-SRC-0232,Samanta Schweblin — Penguin Random House author profile,Samanta Schweblin,Penguin Random House,,Penguin Random House,,,web_page,,en,B,access_pass,WEB-CE-B12,"Publisher profile identifies Buenos Aires origin and lists Pájaros en la boca, Siete casas vacías / Seven Empty Houses, and Distancia de rescate",remote_only,,https://www.penguinrandomhouse.com/authors/2128471/samanta-schweblin/
