card_id,origin_card_id,subject_id,card_type,title_zh,author_label,original_title,country_or_region,language,period_bucket,genre_or_form,input_layer,source_minimum_status,issue_code,content_markdown
V1-CARD-0064,,V1-ENT-0170,author,米格尔·安赫尔·阿斯图里亚斯,米格尔·安赫尔·阿斯图里亚斯,Miguel Ángel Asturias,危地马拉,es,1899–1974,,WEB-CE-B02,meets,NONE,"### 米格尔·安赫尔·阿斯图里亚斯

- 对象类型：`author`｜原文名：Miguel Ángel Asturias｜国家/地区：危地马拉｜来源批次：WEB-CE-B02
- 本批只公开来源支持的基础生平和作品书目；文学运动、影响与强主题判断留作后续审计。"
V1-CARD-0065,,V1-ENT-0173,work,《总统先生》,米格尔·安赫尔·阿斯图里亚斯,El Señor Presidente,危地马拉,es,1946,,WEB-CE-B02,meets,NONE,"### 《总统先生》

- 对象类型：`work`｜作者：米格尔·安赫尔·阿斯图里亚斯｜原文题名：El Señor Presidente｜国家/地区：危地马拉
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0066,,V1-ENT-0174,work,《玉米人》,米格尔·安赫尔·阿斯图里亚斯,Hombres de maíz,危地马拉,es,1949,,WEB-CE-B02,meets,NONE,"### 《玉米人》

- 对象类型：`work`｜作者：米格尔·安赫尔·阿斯图里亚斯｜原文题名：Hombres de maíz｜国家/地区：危地马拉
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0067,,V1-ENT-0175,collection,《危地马拉传说》,米格尔·安赫尔·阿斯图里亚斯,Leyendas de Guatemala,危地马拉,es,1930,短篇/传说汇编,WEB-CE-B02,meets,NONE,"### 《危地马拉传说》

- 对象类型：`collection`｜作者：米格尔·安赫尔·阿斯图里亚斯｜原文题名：Leyendas de Guatemala｜国家/地区：危地马拉
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0068,,V1-ENT-0171,author,伊莎贝尔·阿连德,伊莎贝尔·阿连德,Isabel Allende,智利,es,1942,,WEB-CE-B02,meets,NONE,"### 伊莎贝尔·阿连德

- 对象类型：`author`｜原文名：Isabel Allende｜国家/地区：智利｜来源批次：WEB-CE-B02
- 本批只公开来源支持的基础生平和作品书目；文学运动、影响与强主题判断留作后续审计。"
V1-CARD-0069,,V1-ENT-0176,work,《幽灵之家》,伊莎贝尔·阿连德,La casa de los espíritus,智利,es,1982,,WEB-CE-B02,meets,NONE,"### 《幽灵之家》

- 对象类型：`work`｜作者：伊莎贝尔·阿连德｜原文题名：La casa de los espíritus｜国家/地区：智利
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0070,,V1-ENT-0177,work,《爱情与阴影》,伊莎贝尔·阿连德,De amor y de sombras,智利,es,1984,,WEB-CE-B02,meets,NONE,"### 《爱情与阴影》

- 对象类型：`work`｜作者：伊莎贝尔·阿连德｜原文题名：De amor y de sombras｜国家/地区：智利
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0071,,V1-ENT-0178,work,《伊娃·露娜》,伊莎贝尔·阿连德,Eva Luna,智利,es,1987,,WEB-CE-B02,meets,NONE,"### 《伊娃·露娜》

- 对象类型：`work`｜作者：伊莎贝尔·阿连德｜原文题名：Eva Luna｜国家/地区：智利
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0072,,V1-ENT-0172,author,若热·亚马多,若热·亚马多,Jorge Amado,巴西,pt,1912–2001,,WEB-CE-B02,meets,NONE,"### 若热·亚马多

- 对象类型：`author`｜原文名：Jorge Amado｜国家/地区：巴西｜来源批次：WEB-CE-B02
- 本批只公开来源支持的基础生平和作品书目；文学运动、影响与强主题判断留作后续审计。"
V1-CARD-0073,,V1-ENT-0179,work,《弗洛尔和她的两个丈夫》,若热·亚马多,Dona Flor e seus dois maridos,巴西,pt,1966,,WEB-CE-B02,meets,NONE,"### 《弗洛尔和她的两个丈夫》

- 对象类型：`work`｜作者：若热·亚马多｜原文题名：Dona Flor e seus dois maridos｜国家/地区：巴西
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0074,,V1-ENT-0180,work,《加布里埃拉》,若热·亚马多,"Gabriela, cravo e canela",巴西,pt,1958,,WEB-CE-B02,meets,NONE,"### 《加布里埃拉》

- 对象类型：`work`｜作者：若热·亚马多｜原文题名：Gabriela, cravo e canela｜国家/地区：巴西
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0075,,V1-ENT-0181,work,《沙滩船长》,若热·亚马多,Capitães da Areia,巴西,pt,1937,,WEB-CE-B02,meets,NONE,"### 《沙滩船长》

- 对象类型：`work`｜作者：若热·亚马多｜原文题名：Capitães da Areia｜国家/地区：巴西
- 本批记录首版年份、实体层和可回溯书目说明；中文译本版本学字段不作为本批门槛。"
V1-CARD-0076,,V1-ENT-0184,author,胡安·卡洛斯·奥内蒂,胡安·卡洛斯·奥内蒂,Juan Carlos Onetti,乌拉圭,es,1909–1994,,WEB-CE-B03,meets,NONE,### 胡安·卡洛斯·奥内蒂｜Juan Carlos Onetti — 本批只公开来源支持的基础生平、作品书目与 Santa María 文学空间线索；强文学史判断留待后续审计。
V1-CARD-0077,,V1-ENT-0187,work,《短暂的一生》,胡安·卡洛斯·奥内蒂,La vida breve,乌拉圭,es,1950,小说,WEB-CE-B03,meets,NONE,### 《短暂的一生》｜La vida breve — 本批记录首版年份与 CVC 时间线中的 Santa María 线索；中文译本版本学字段不作为门槛。
V1-CARD-0078,,V1-ENT-0188,work,《造船厂》,胡安·卡洛斯·奥内蒂,El astillero,乌拉圭,es,1961,小说,WEB-CE-B03,meets,NONE,### 《造船厂》｜El astillero — 本批记录首版年份与可回溯书目说明，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0079,,V1-ENT-0189,work,《告别》,胡安·卡洛斯·奥内蒂,Los adioses,乌拉圭,es,1954,中篇小说 / novela corta,WEB-CE-B03,meets,NONE,### 《告别》｜Los adioses — 本批记录首版年份与可回溯书目说明，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0080,,V1-ENT-0185,author,何塞·多诺索,何塞·多诺索,José Donoso,智利,es,1924–1996,,WEB-CE-B03,meets,NONE,### 何塞·多诺索｜José Donoso — 本批只公开来源支持的基础生平与三部作品书目；主题、影响与文学地位判断留待后续审计。
V1-CARD-0081,,V1-ENT-0190,work,《污秽的夜鸟》,何塞·多诺索,El obsceno pájaro de la noche,智利,es,1970,小说,WEB-CE-B03,meets,NONE,### 《污秽的夜鸟》｜El obsceno pájaro de la noche — 本批记录出版年份、原文题名与来源入口，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0082,,V1-ENT-0191,work,《无尽的地方》,何塞·多诺索,El lugar sin límites,智利,es,1966,小说,WEB-CE-B03,meets,NONE,### 《无尽的地方》｜El lugar sin límites — 本批记录出版年份、原文题名与来源入口，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0083,,V1-ENT-0192,work,《加冕》,何塞·多诺索,Coronación,智利,es,1957,小说,WEB-CE-B03,meets,NONE,### 《加冕》｜Coronación — 本批记录出版年份、原文题名与来源入口，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0084,,V1-ENT-0186,author,埃内斯托·萨瓦托,埃内斯托·萨瓦托,Ernesto Sábato,阿根廷,es,1911–2011,,WEB-CE-B03,meets,NONE,### 埃内斯托·萨瓦托｜Ernesto Sabato — 本批只公开来源支持的基础生平、职业与三部小说书目；文学史判断留待后续审计。
V1-CARD-0085,,V1-ENT-0193,work,《隧道》,埃内斯托·萨瓦托,El túnel,阿根廷,es,1948,小说,WEB-CE-B03,meets,NONE,### 《隧道》｜El túnel — 本批记录首版年份与可回溯书目说明，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0086,,V1-ENT-0194,work,《英雄与坟墓》,埃内斯托·萨瓦托,Sobre héroes y tumbas,阿根廷,es,1961,小说,WEB-CE-B03,meets,NONE,### 《英雄与坟墓》｜Sobre héroes y tumbas — 本批记录首版年份与可回溯书目说明，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0087,,V1-ENT-0195,work,《毁灭者亚巴顿》,埃内斯托·萨瓦托,Abaddón el exterminador,阿根廷,es,1974,小说,WEB-CE-B03,meets,NONE,### 《毁灭者亚巴顿》｜Abaddón el exterminador — 本批记录首版年份与可回溯书目说明，不扩写未被来源直接支持的情节或文学地位。
V1-CARD-0088,,V1-ENT-0198,author,阿道夫·比奥伊·卡萨雷斯,阿道夫·比奥伊·卡萨雷斯,Adolfo Bioy Casares,阿根廷,es,1914–1999,,WEB-CE-B04,meets,NONE,### 阿道夫·比奥伊·卡萨雷斯｜Adolfo Bioy Casares — 本批只公开来源支持的生平、作品书目与幻想叙事线索；强文学史判断留待审计。
V1-CARD-0089,,V1-ENT-0201,work,《莫雷尔的发明》,阿道夫·比奥伊·卡萨雷斯,La invención de Morel,阿根廷,es,1940,小说,WEB-CE-B04,meets,NONE,### 《莫雷尔的发明》｜La invención de Morel — 本批记录首版年份与作品书目；中文译本版本学字段不作为门槛。
V1-CARD-0090,,V1-ENT-0202,work,《逃亡计划》,阿道夫·比奥伊·卡萨雷斯,Plan de evasión,阿根廷,es,1945,小说,WEB-CE-B04,meets,NONE,### 《逃亡计划》｜Plan de evasión — 本批记录首版年份与机构来源的书目说明；不扩写未直接支持的主题。
V1-CARD-0091,,V1-ENT-0203,work,《英雄的梦》,阿道夫·比奥伊·卡萨雷斯,El sueño de los héroes,阿根廷,es,1954,小说,WEB-CE-B04,meets,NONE,### 《英雄的梦》｜El sueño de los héroes — 本批记录首版年份与作品书目；文学地位判断留待策展审计。
V1-CARD-0092,,V1-ENT-0199,author,奥古斯托·罗亚·巴斯托斯,奥古斯托·罗亚·巴斯托斯,Augusto Roa Bastos,巴拉圭,es,1917–2005,,WEB-CE-B04,meets,NONE,### 奥古斯托·罗亚·巴斯托斯｜Augusto Roa Bastos — 本批只公开来源支持的生平、巴拉圭身份与作品书目；解释性关系留待审计。
V1-CARD-0093,,V1-ENT-0204,work,《人子》,奥古斯托·罗亚·巴斯托斯,Hijo de hombre,巴拉圭,es,1960,小说,WEB-CE-B04,meets,NONE,### 《人子》｜Hijo de hombre — 本批记录首版年份与书目事实；不把评论性三部曲概括写成正式关系。
V1-CARD-0094,,V1-ENT-0205,work,《我，最高统帅》,奥古斯托·罗亚·巴斯托斯,Yo el Supremo,巴拉圭,es,1974,小说,WEB-CE-B04,meets,NONE,### 《我，最高统帅》｜Yo el Supremo — 本批记录首版年份与作品书目；不扩写强文学史判断。
V1-CARD-0095,,V1-ENT-0206,work,《检察官》,奥古斯托·罗亚·巴斯托斯,El fiscal,巴拉圭,es,1993,小说,WEB-CE-B04,meets,NONE,### 《检察官》｜El fiscal — 本批记录首版年份与作品书目；三部作品的解释性关联留作 HOLD/策展线索。
V1-CARD-0096,,V1-ENT-0200,author,奥拉西奥·基罗加,奥拉西奥·基罗加,Horacio Quiroga,乌拉圭,es,1878–1937,,WEB-CE-B04,meets,NONE,### 奥拉西奥·基罗加｜Horacio Quiroga — 本批只公开来源支持的生平、乌拉圭身份与作品书目；不推导影响关系。
V1-CARD-0097,,V1-ENT-0207,collection,《爱情、疯狂和死亡的故事》,奥拉西奥·基罗加,Cuentos de amor de locura y de muerte,乌拉圭,es,1917,短篇小说集 / collection,WEB-CE-B04,meets,NONE,### 《爱情、疯狂和死亡的故事》｜Cuentos de amor de locura y de muerte — 本批记录短篇集题名与首版年份；不扩写高强度主题。
V1-CARD-0098,,V1-ENT-0208,collection,《丛林故事》,奥拉西奥·基罗加,Cuentos de la selva,乌拉圭,es,1918,短篇小说集 / collection,WEB-CE-B04,meets,NONE,### 《丛林故事》｜Cuentos de la selva — 本批记录作品书目与首版年份；文学地位判断留待策展审计。
V1-CARD-0099,,V1-ENT-0209,collection,《流放者》,奥拉西奥·基罗加,Los desterrados,乌拉圭,es,1926,短篇小说集 / collection,WEB-CE-B04,meets,NONE,### 《流放者》｜Los desterrados — 本批记录短篇集题名与首版年份；不把评价性表述写成 Research fact。
V1-CARD-0100,,V1-ENT-0211,author,马查多·德·阿西斯,马查多·德·阿西斯,Machado de Assis,巴西,pt,1839–1908,,WEB-CE-B05,meets,NONE,### 马查多·德·阿西斯｜Machado de Assis — 本批只公开来源支持的生平与三部作品书目；文学史评价留待后续审计。
V1-CARD-0101,,V1-ENT-0214,work,《布拉斯·库巴斯死后的回忆》,马查多·德·阿西斯,Memórias Póstumas de Brás Cubas,巴西,pt,1881,小说,WEB-CE-B05,meets,NONE,### 《布拉斯·库巴斯死后的回忆》｜Memórias Póstumas de Brás Cubas — 本批记录原文题名、小说形态与 1881 书目年份；中文译本版本学字段不作为门槛。
V1-CARD-0102,,V1-ENT-0215,work,《金卡斯·博尔巴》,马查多·德·阿西斯,Quincas Borba,巴西,pt,1891,小说,WEB-CE-B05,meets,NONE,### 《金卡斯·博尔巴》｜Quincas Borba — 本批记录原文题名、小说形态与 1891 书目年份；不扩写未被来源直接支持的主题。
V1-CARD-0103,,V1-ENT-0216,work,《堂卡斯穆罗》,马查多·德·阿西斯,Dom Casmurro,巴西,pt,1899,小说,WEB-CE-B05,meets,NONE,### 《堂卡斯穆罗》｜Dom Casmurro — 本批记录原文题名、小说形态与 1899 书目年份；文学地位判断留待后续策展审计。
V1-CARD-0104,,V1-ENT-0212,author,若昂·吉马朗埃斯·罗萨,若昂·吉马朗埃斯·罗萨,João Guimarães Rosa,巴西,pt,1908–1967,,WEB-CE-B05,meets,NONE,### 若昂·吉马朗埃斯·罗萨｜João Guimarães Rosa — 本批只公开来源支持的生平与三部作品书目；不把评价性语言写入 Research fact。
V1-CARD-0105,,V1-ENT-0217,work,《广阔腹地：条条小径》,若昂·吉马朗埃斯·罗萨,Grande Sertão: Veredas,巴西,pt,1956,长篇小说,WEB-CE-B05,meets,NONE,### 《广阔腹地：条条小径》｜Grande Sertão: Veredas — 本批记录长篇小说形态与 1956 书目年份；不把评论性评价升级为正式事实。
V1-CARD-0106,,V1-ENT-0218,collection,《萨加拉纳》,若昂·吉马朗埃斯·罗萨,Sagarana,巴西,pt,1946,短篇小说集,WEB-CE-B05,meets,NONE,### 《萨加拉纳》｜Sagarana — 本批记录短篇小说集形态与 1946 书目年份；中文展示名保留为读者入口。
V1-CARD-0107,,V1-ENT-0219,collection,《第一故事》,若昂·吉马朗埃斯·罗萨,Primeiras Estórias,巴西,pt,1962,短篇小说集,WEB-CE-B05,meets,NONE,### 《第一故事》｜Primeiras Estórias — 本批记录短篇小说集形态与 1962 书目年份；不扩写主题或影响关系。
V1-CARD-0108,,V1-ENT-0213,author,格拉西利亚诺·拉莫斯,格拉西利亚诺·拉莫斯,Graciliano Ramos,巴西,pt,1892–1953,,WEB-CE-B05,meets,NONE,### 格拉西利亚诺·拉莫斯｜Graciliano Ramos — 本批只公开来源支持的生平与三部作品书目；不同页面的评价性语言不进入 Research fact。
V1-CARD-0109,,V1-ENT-0220,work,《枯竭的生命》,格拉西利亚诺·拉莫斯,Vidas Secas,巴西,pt,1938,长篇小说,WEB-CE-B05,meets,NONE,### 《枯竭的生命》｜Vidas Secas — 本批记录长篇小说形态、1938 书目年份与公共文化页面入口；不把概括性评价写成事实。
V1-CARD-0110,,V1-ENT-0221,work,《圣贝尔纳多》,格拉西利亚诺·拉莫斯,São Bernardo,巴西,pt,1934,长篇小说,WEB-CE-B05,meets,NONE,### 《圣贝尔纳多》｜São Bernardo — 本批记录长篇小说形态与 1934 书目年份；情节和文学地位留待后续来源审阅。
V1-CARD-0111,,V1-ENT-0222,work,《苦闷》,格拉西利亚诺·拉莫斯,Angústia,巴西,pt,1936,长篇小说,WEB-CE-B05,meets,NONE,### 《苦闷》｜Angústia — 本批记录长篇小说形态与 1936 书目年份；不把评论性心理分析写入 Research fact.
V1-CARD-0112,,V1-ENT-0223,author,塞萨尔·巴列霍,塞萨尔·巴列霍,César Vallejo,秘鲁,es,1892–1938,诗歌,WEB-CE-B06,meets,NONE,### 塞萨尔·巴列霍｜César Vallejo — 本批只公开来源支持的生平与三部诗歌书目；年份冲突保留在研究层。
V1-CARD-0113,,V1-ENT-0224,author,鲁文·达里奥,鲁文·达里奥,Rubén Darío,尼加拉瓜,es,1867–1916,诗歌与散文,WEB-CE-B06,meets,NONE,### 鲁文·达里奥｜Rubén Darío — 本批以尼加拉瓜作者身份和三部原文诗歌书目建立入口；现代主义定位不扩写为关系。
V1-CARD-0114,,V1-ENT-0225,author,何塞·马蒂,何塞·马蒂,José Martí,古巴,es,1853–1895,诗歌与散文,WEB-CE-B06,meets,NONE,### 何塞·马蒂｜José Martí — 本批以古巴作者身份、诗集与《我们的美洲》书目建立入口；政治思想解释留待后续审计。
V1-CARD-0115,,V1-ENT-0226,collection,《黑色使者》,塞萨尔·巴列霍,Los heraldos negros,秘鲁,es,1918/1919,诗集,WEB-CE-B06,meets,DISPUTED-YEAR,### 《黑色使者》｜Los heraldos negros — 机构页面列作 1918 首版，同时说明实际印行时间存在 1919 记载；本批保留争议。
V1-CARD-0116,,V1-ENT-0227,collection,《特里尔塞》,塞萨尔·巴列霍,Trilce,秘鲁,es,1922,诗集,WEB-CE-B06,meets,NONE,### 《特里尔塞》｜Trilce — Casa de la Literatura 资料列出 1922 年首版；中文展示名不作译本版本学声明。
V1-CARD-0117,,V1-ENT-0228,collection,《人类的诗篇》,塞萨尔·巴列霍,Poemas humanos,秘鲁,es,1939,诗集,WEB-CE-B06,meets,NONE,### 《人类的诗篇》｜Poemas humanos — 机构资料列入 Vallejo 的 1939 诗歌出版序列；本批不添加主题或影响判断。
V1-CARD-0118,,V1-ENT-0229,collection,《蓝……》,鲁文·达里奥,Azul...,尼加拉瓜,es,1888,诗歌与散文集,WEB-CE-B06,meets,NONE,### 《蓝……》｜Azul... — Memoria Chilena 资料记录 1888 年在瓦尔帕莱索出版；作品形态按原始书目保留。
V1-CARD-0119,,V1-ENT-0230,collection,《世俗的颂歌》,鲁文·达里奥,Prosas profanas,尼加拉瓜,es,1896,诗集,WEB-CE-B06,meets,NONE,### 《世俗的颂歌》｜Prosas profanas — 机构书目记录 1896 年；本批只建立原文、年份和诗集入口。
V1-CARD-0120,,V1-ENT-0231,collection,《生命与希望之歌》,鲁文·达里奥,Cantos de vida y esperanza,尼加拉瓜,es,1905,诗集,WEB-CE-B06,meets,NONE,### 《生命与希望之歌》｜Cantos de vida y esperanza — 机构书目记录 1905 年；不把现代主义评价写成 accepted fact。
V1-CARD-0121,,V1-ENT-0232,collection,《伊斯梅利约》,何塞·马蒂,Ismaelillo,古巴,es,1882,诗集,WEB-CE-B06,meets,NONE,### 《伊斯梅利约》｜Ismaelillo — Cervantes Virtual 资料记录 1882 年出版；中文展示名服务读者识别。
V1-CARD-0122,,V1-ENT-0233,collection,《纯朴的诗》,何塞·马蒂,Versos sencillos,古巴,es,1891,诗集,WEB-CE-B06,meets,NONE,### 《纯朴的诗》｜Versos sencillos — Cervantes Virtual 年表记录 1891 年；作品保持 collection 层级。
V1-CARD-0123,,V1-ENT-0234,work,《我们的美洲》,何塞·马蒂,Nuestra América,古巴,es,1891,随笔,WEB-CE-B06,meets,NONE,### 《我们的美洲》｜Nuestra América — 机构年表记录 1891 年文本；本批记录 essay 书目，不扩写政治影响关系。
V1-CARD-0124,,V1-ENT-0236,author,尼卡诺尔·帕拉,尼卡诺尔·帕拉,Nicanor Parra,智利,es,1914–2018,诗歌,WEB-CE-B07,meets,NONE,### 尼卡诺尔·帕拉｜Nicanor Parra — 本批以机构来源确认的生平与三部书目建立智利诗歌入口。
V1-CARD-0125,,V1-ENT-0237,author,阿莱杭德拉·皮扎尼克,阿莱杭德拉·皮扎尼克,Alejandra Pizarnik,阿根廷,es,1936–1972,诗歌,WEB-CE-B07,meets,NONE,### 阿莱杭德拉·皮扎尼克｜Alejandra Pizarnik — 本批以作者资料与 CVC 书目建立三部诗集入口。
V1-CARD-0126,,V1-ENT-0238,author,马里奥·贝内德蒂,马里奥·贝内德蒂,Mario Benedetti,乌拉圭,es,1920–2009,小说与短篇,WEB-CE-B07,meets,NONE,### 马里奥·贝内德蒂｜Mario Benedetti — 本批以基金会传记和作品目录建立乌拉圭小说/短篇入口。
V1-CARD-0127,,V1-ENT-0239,collection,《诗歌与反诗歌》,尼卡诺尔·帕拉,Poemas y antipoemas,智利,es,1954,诗集,WEB-CE-B07,meets,NONE,### 《诗歌与反诗歌》｜Poemas y antipoemas — Memoria Chilena 与智利大学书目记录 1954 年题名。
V1-CARD-0128,,V1-ENT-0240,collection,《沙龙篇》,尼卡诺尔·帕拉,Versos de salón,智利,es,1962,诗集,WEB-CE-B07,meets,NONE,### 《沙龙篇》｜Versos de salón — 机构作者专题和书目页记录 1962 年题名。
V1-CARD-0129,,V1-ENT-0241,collection,《饭后演讲》,尼卡诺尔·帕拉,Discursos de sobremesa,智利,es,1997,诗歌/演讲体合集,WEB-CE-B07,meets,NONE,### 《饭后演讲》｜Discursos de sobremesa — 书目页记录 1997 年出版与作者信息。
V1-CARD-0130,,V1-ENT-0242,collection,《狄安娜之树》,阿莱杭德拉·皮扎尼克,Árbol de Diana,阿根廷,es,1962,诗集,WEB-CE-B07,meets,NONE,### 《狄安娜之树》｜Árbol de Diana — CVC 书目页记录 1962 年题名。
V1-CARD-0131,,V1-ENT-0243,collection,《作品与夜晚》,阿莱杭德拉·皮扎尼克,Los trabajos y las noches,阿根廷,es,1965,诗集,WEB-CE-B07,meets,NONE,### 《作品与夜晚》｜Los trabajos y las noches — CVC 书目页记录 1965 年题名。
V1-CARD-0132,,V1-ENT-0244,collection,《取出疯石》,阿莱杭德拉·皮扎尼克,Extracción de la piedra de locura,阿根廷,es,1968,诗集,WEB-CE-B07,meets,NONE,### 《取出疯石》｜Extracción de la piedra de locura — CVC 书目与作品页共同支持题名和 1968 年。
V1-CARD-0133,,V1-ENT-0245,work,《休战》,马里奥·贝内德蒂,La tregua,乌拉圭,es,1960,小说,WEB-CE-B07,meets,NONE,### 《休战》｜La tregua — Fundación Mario Benedetti 记录 1960 年首版和小说形态。
V1-CARD-0134,,V1-ENT-0246,work,《谢谢你的火》,马里奥·贝内德蒂,Gracias por el fuego,乌拉圭,es,1965,小说,WEB-CE-B07,meets,NONE,### 《谢谢你的火》｜Gracias por el fuego — Fundación Mario Benedetti 记录 1965 年首版。
V1-CARD-0135,,V1-ENT-0247,collection,《蒙得维的亚人》,马里奥·贝内德蒂,Montevideanos,乌拉圭,es,1959,短篇小说集,WEB-CE-B07,meets,NONE,### 《蒙得维的亚人》｜Montevideanos — Fundación Mario Benedetti 记录 1959 年首版与收录篇目。
V1-CARD-0136,,V1-ENT-0248,author,何塞·玛丽亚·阿格达斯,何塞·玛丽亚·阿格达斯,José María Arguedas,秘鲁,es,1911–1969,小说与人类学,WEB-CE-B08,meets,NONE,### 何塞·玛丽亚·阿格达斯｜José María Arguedas — 以 BNP 与 Casa de la Literatura 资料建立秘鲁安第斯小说入口。
V1-CARD-0137,,V1-ENT-0249,author,塞尔希奥·皮托尔,塞尔希奥·皮托尔,Sergio Pitol,墨西哥,es,1933–2018,小说,WEB-CE-B08,meets,NONE,### 塞尔希奥·皮托尔｜Sergio Pitol — 以 Instituto Cervantes 传记与书目建立墨西哥小说入口。
V1-CARD-0138,,V1-ENT-0250,author,胡安·何塞·阿雷奥拉,胡安·何塞·阿雷奥拉,Juan José Arreola,墨西哥,es,1918–2001,短篇与小说,WEB-CE-B08,meets,NONE,### 胡安·何塞·阿雷奥拉｜Juan José Arreola — 以 Fonoteca Nacional 与 CVC 资料区分作品集和小说。
V1-CARD-0139,,V1-ENT-0251,work,《血的节日》,何塞·玛丽亚·阿格达斯,Yawar fiesta,秘鲁,es,1941,小说,WEB-CE-B08,meets,NONE,### 《血的节日》｜Yawar fiesta — Casa de la Literatura 记录 1941 年书目。
V1-CARD-0140,,V1-ENT-0252,work,《深沉的河流》,何塞·玛丽亚·阿格达斯,Los ríos profundos,秘鲁,es,1958,小说,WEB-CE-B08,meets,NONE,### 《深沉的河流》｜Los ríos profundos — 机构书目与作品导读共同支持 1958 年和小说形态。
V1-CARD-0141,,V1-ENT-0253,work,《所有的血》,何塞·玛丽亚·阿格达斯,Todas las sangres,秘鲁,es,1964,小说,WEB-CE-B08,meets,NONE,### 《所有的血》｜Todas las sangres — Casa de la Literatura 记录 1964 年书目。
V1-CARD-0142,,V1-ENT-0254,work,《爱情游行》,塞尔希奥·皮托尔,El desfile del amor,墨西哥,es,1984,小说,WEB-CE-B08,meets,NONE,### 《爱情游行》｜El desfile del amor — Instituto Cervantes 传记与书目记录 1984 年小说。
V1-CARD-0143,,V1-ENT-0255,work,《驯服神圣苍鹭》,塞尔希奥·皮托尔,Domar a la divina garza,墨西哥,es,1988,小说,WEB-CE-B08,meets,NONE,### 《驯服神圣苍鹭》｜Domar a la divina garza — 机构传记与书目记录 1988 年小说。
V1-CARD-0144,,V1-ENT-0256,work,《婚姻生活》,塞尔希奥·皮托尔,La vida conyugal,墨西哥,es,1991,小说,WEB-CE-B08,meets,NONE,### 《婚姻生活》｜La vida conyugal — Instituto Cervantes 记录 1991 年小说。
V1-CARD-0145,,V1-ENT-0257,collection,《孔法布拉里奥》,胡安·何塞·阿雷奥拉,Confabulario,墨西哥,es,1952,短篇作品集,WEB-CE-B08,meets,NONE,### 《孔法布拉里奥》｜Confabulario — CVC 与 Fonoteca 资料支持作品集层级和书目。
V1-CARD-0146,,V1-ENT-0258,collection,《动物集》,胡安·何塞·阿雷奥拉,Bestiario,墨西哥,es,1972,作品集,WEB-CE-B08,meets,NONE,### 《动物集》｜Bestiario — Arreola 的同名作品保留作者锚点，与 Cortázar 实体分开。
V1-CARD-0147,,V1-ENT-0259,work,《集市》,胡安·何塞·阿雷奥拉,La feria,墨西哥,es,1963,小说,WEB-CE-B08,meets,NONE,### 《集市》｜La feria — CVC 书目和 Fonoteca 资料支持 1963 年小说。
V1-CARD-0148,,V1-ENT-0260,author,埃莱娜·波尼亚托夫斯卡,埃莱娜·波尼亚托夫斯卡,Elena Poniatowska,墨西哥,es,1932–,小说与纪实写作,WEB-CE-B09,meets,NONE,### 埃莱娜·波尼亚托夫斯卡｜Elena Poniatowska — 以 UNAM 资料建立墨西哥公共写作入口。
V1-CARD-0149,,V1-ENT-0261,author,何塞·埃米利奥·帕切科,何塞·埃米利奥·帕切科,José Emilio Pacheco,墨西哥,es,1939–2014,小说、诗歌与散文,WEB-CE-B09,meets,NONE,### 何塞·埃米利奥·帕切科｜José Emilio Pacheco — 以 Cervantes、Colegio Nacional 与 CEPE 资料建立墨西哥书目入口。
V1-CARD-0150,,V1-ENT-0262,author,罗贝托·波拉尼奥,罗贝托·波拉尼奥,Roberto Bolaño,智利,es,1953–2003,小说与诗歌,WEB-CE-B09,meets,NONE,### 罗贝托·波拉尼奥｜Roberto Bolaño — 以 Memoria Chilena 资料连接智利作者与三部小说。
V1-CARD-0151,,V1-ENT-0263,work,《特拉特洛尔科之夜》,埃莱娜·波尼亚托夫斯卡,La noche de Tlatelolco,墨西哥,es,1971,纪实写作,WEB-CE-B09,meets,NONE,### 《特拉特洛尔科之夜》｜La noche de Tlatelolco — UNAM 资料记录 1971 年作品与事件书写。
V1-CARD-0152,,V1-ENT-0264,work,《直到见到你，我的赫苏斯》,埃莱娜·波尼亚托夫斯卡,Hasta no verte Jesús mío,墨西哥,es,1969,小说,WEB-CE-B09,meets,NONE,### 《直到见到你，我的赫苏斯》｜Hasta no verte Jesús mío — UNAM 资料记录 1969 年作品。
