fact_id,origin_material_id,card_id,subject_id,fact_field,value_text,material_class,origin_id,confidence,admission_status,usage_note
V1-FCT-0506,WEB-CE-B05,V1-CARD-0107,V1-ENT-0219,bibliographic_note,SRC-0169 直接列出 Primeiras Estórias；本批仅作书目事实。,bibliographic,SRC-0169,high,candidate_for_staging_review,来源支持原文题名、形态与年份，不据此推导主题、影响或文学地位。
V1-FCT-0507,WEB-CE-B05,V1-CARD-0108,V1-ENT-0213,birth_year,1892,fact,SRC-0174,high,candidate_for_staging_review,机构来源直接标注作者出生年份。
V1-FCT-0508,WEB-CE-B05,V1-CARD-0108,V1-ENT-0213,death_year,1953,fact,SRC-0174,high,candidate_for_staging_review,机构来源直接标注作者逝世年份。
V1-FCT-0509,WEB-CE-B05,V1-CARD-0108,V1-ENT-0213,country_or_region,巴西,fact,SRC-0174,high,candidate_for_staging_review,机构或官方文化页面支持作者与巴西的国家关联。
V1-FCT-0510,WEB-CE-B05,V1-CARD-0108,V1-ENT-0213,birth_place,"库埃布朗古（Quebrangulo, Alagoas）",fact,SRC-0174,medium,candidate_for_staging_review,保留来源直接给出的出生地；不将其自动当作作品场景。
V1-FCT-0511,WEB-CE-B05,V1-CARD-0108,V1-ENT-0213,career_note,作家（小说家）,fact,SRC-0174,medium,candidate_for_staging_review,仅保留来源对职业身份的直接描述，不推导文学史地位。
V1-FCT-0512,WEB-CE-B05,V1-CARD-0109,V1-ENT-0220,entity_layer,work,metadata,SRC-0172,high,candidate_for_staging_review,机构作品书目确定实体形态；collection 仅用于短篇小说集。
V1-FCT-0513,WEB-CE-B05,V1-CARD-0109,V1-ENT-0220,first_publication_year,1938,bibliographic,SRC-0172,high,candidate_for_staging_review,机构书目或公共文化页面直接列出该作品的首版年份。
V1-FCT-0514,WEB-CE-B05,V1-CARD-0109,V1-ENT-0220,bibliographic_note,SRC-0173 直接列出 Vidas Secas；本批仅作书目事实。,bibliographic,SRC-0173,high,candidate_for_staging_review,来源支持原文题名、形态与年份，不据此推导主题、影响或文学地位。
V1-FCT-0515,WEB-CE-B05,V1-CARD-0110,V1-ENT-0221,entity_layer,work,metadata,SRC-0172,high,candidate_for_staging_review,机构作品书目确定实体形态；collection 仅用于短篇小说集。
V1-FCT-0516,WEB-CE-B05,V1-CARD-0110,V1-ENT-0221,first_publication_year,1934,bibliographic,SRC-0173,high,candidate_for_staging_review,机构书目或公共文化页面直接列出该作品的首版年份。
V1-FCT-0517,WEB-CE-B05,V1-CARD-0110,V1-ENT-0221,bibliographic_note,SRC-0173 直接列出 São Bernardo；本批仅作书目事实。,bibliographic,SRC-0173,high,candidate_for_staging_review,来源支持原文题名、形态与年份，不据此推导主题、影响或文学地位。
V1-FCT-0518,WEB-CE-B05,V1-CARD-0111,V1-ENT-0222,entity_layer,work,metadata,SRC-0172,high,candidate_for_staging_review,机构作品书目确定实体形态；collection 仅用于短篇小说集。
V1-FCT-0519,WEB-CE-B05,V1-CARD-0111,V1-ENT-0222,first_publication_year,1936,bibliographic,SRC-0173,high,candidate_for_staging_review,机构书目或公共文化页面直接列出该作品的首版年份。
V1-FCT-0520,WEB-CE-B05,V1-CARD-0111,V1-ENT-0222,bibliographic_note,SRC-0173 直接列出 Angústia；本批仅作书目事实。,bibliographic,SRC-0173,high,candidate_for_staging_review,来源支持原文题名、形态与年份，不据此推导主题、影响或文学地位。
V1-FCT-0521,WEB-CE-B06,V1-CARD-0112,V1-ENT-0223,birth_year,1892,fact,SRC-0177,high,candidate_for_staging_review,机构来源直接标注作者出生年份。
V1-FCT-0522,WEB-CE-B06,V1-CARD-0112,V1-ENT-0223,death_year,1938,fact,SRC-0177,high,candidate_for_staging_review,机构来源直接标注作者逝世年份。
V1-FCT-0523,WEB-CE-B06,V1-CARD-0112,V1-ENT-0223,country_or_region,秘鲁,fact,SRC-0177,high,candidate_for_staging_review,来源支持作者与国家关联。
V1-FCT-0524,WEB-CE-B06,V1-CARD-0112,V1-ENT-0223,birth_place,圣地亚哥·德·丘科（Santiago de Chuco）,fact,SRC-0177,medium,candidate_for_staging_review,保留来源直接给出的出生地；不自动转换为作品场景。
V1-FCT-0525,WEB-CE-B06,V1-CARD-0112,V1-ENT-0223,career_note,诗人,fact,SRC-0177,medium,candidate_for_staging_review,来源直接称 Vallejo 为诗人；不扩展作家或文学史身份。
V1-FCT-0526,WEB-CE-B06,V1-CARD-0113,V1-ENT-0224,birth_year,1867,fact,SRC-0180,high,candidate_for_staging_review,机构来源直接标注作者出生年份。
V1-FCT-0527,WEB-CE-B06,V1-CARD-0113,V1-ENT-0224,death_year,1916,fact,SRC-0180,high,candidate_for_staging_review,机构来源直接标注作者逝世年份。
V1-FCT-0528,WEB-CE-B06,V1-CARD-0113,V1-ENT-0224,country_or_region,尼加拉瓜,fact,SRC-0181,high,candidate_for_staging_review,来源支持作者与国家关联。
V1-FCT-0529,WEB-CE-B06,V1-CARD-0113,V1-ENT-0224,birth_place,梅塔帕（Metapa）,fact,SRC-0181,medium,candidate_for_staging_review,保留来源直接给出的出生地；不自动转换为作品场景。
V1-FCT-0530,WEB-CE-B06,V1-CARD-0113,V1-ENT-0224,career_note,诗人,fact,SRC-0181,medium,candidate_for_staging_review,来源直接支持诗人身份；不扩展记者或文学史身份。
V1-FCT-0531,WEB-CE-B06,V1-CARD-0114,V1-ENT-0225,birth_year,1853,fact,SRC-0183,high,candidate_for_staging_review,机构来源直接标注作者出生年份。
V1-FCT-0532,WEB-CE-B06,V1-CARD-0114,V1-ENT-0225,death_year,1895,fact,SRC-0183,high,candidate_for_staging_review,机构来源直接标注作者逝世年份。
V1-FCT-0533,WEB-CE-B06,V1-CARD-0114,V1-ENT-0225,country_or_region,古巴,fact,SRC-0183,high,candidate_for_staging_review,来源支持作者与国家关联。
V1-FCT-0534,WEB-CE-B06,V1-CARD-0114,V1-ENT-0225,birth_place,哈瓦那（La Habana）,fact,SRC-0187,medium,candidate_for_staging_review,保留来源直接给出的出生地；不自动转换为作品场景。
V1-FCT-0535,WEB-CE-B06,V1-CARD-0114,V1-ENT-0225,career_note,诗人、作家、政治人物,fact,SRC-0187,medium,candidate_for_staging_review,来源直接列出诗人、作家、政治人物；不扩展其他职业或文学史身份。
V1-FCT-0536,WEB-CE-B06,V1-CARD-0115,V1-ENT-0226,entity_layer,collection,metadata,SRC-0178,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0537,WEB-CE-B06,V1-CARD-0115,V1-ENT-0226,first_publication_year,1918/1919,bibliographic,SRC-0178,medium,candidate_for_staging_review,该页面将 Los heraldos negros 列作 1918 原始版本，并另注实际印行为 1919；保留日期冲突并进入 V1-GAP-0015。
V1-FCT-0538,WEB-CE-B06,V1-CARD-0115,V1-ENT-0226,bibliographic_note,该页面将 Los heraldos negros 列作 1918 原始版本，并另注实际印行为 1919；保留日期冲突并进入 V1-GAP-0015。,bibliographic,SRC-0178,medium,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0539,WEB-CE-B06,V1-CARD-0116,V1-ENT-0227,entity_layer,collection,metadata,SRC-0178,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0540,WEB-CE-B06,V1-CARD-0116,V1-ENT-0227,first_publication_year,1922,bibliographic,SRC-0178,high,candidate_for_staging_review,机构页面列出 Trilce（1922）首版；本批只作书目事实。
V1-FCT-0541,WEB-CE-B06,V1-CARD-0116,V1-ENT-0227,bibliographic_note,机构页面列出 Trilce（1922）首版；本批只作书目事实。,bibliographic,SRC-0178,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0542,WEB-CE-B06,V1-CARD-0117,V1-ENT-0228,entity_layer,collection,metadata,SRC-0178,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0543,WEB-CE-B06,V1-CARD-0117,V1-ENT-0228,first_publication_year,1939,bibliographic,SRC-0178,high,candidate_for_staging_review,机构页面列出 Poemas humanos（1939）出版序列；本批只作书目事实。
V1-FCT-0544,WEB-CE-B06,V1-CARD-0117,V1-ENT-0228,bibliographic_note,机构页面列出 Poemas humanos（1939）出版序列；本批只作书目事实。,bibliographic,SRC-0178,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0545,WEB-CE-B06,V1-CARD-0118,V1-ENT-0229,entity_layer,collection,metadata,SRC-0181,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0546,WEB-CE-B06,V1-CARD-0118,V1-ENT-0229,first_publication_year,1888,bibliographic,SRC-0181,high,candidate_for_staging_review,Memoria Chilena 直接记录 Azul... 于 1888 年在 Valparaíso 出版；本批不扩展影响判断。
V1-FCT-0547,WEB-CE-B06,V1-CARD-0118,V1-ENT-0229,bibliographic_note,Memoria Chilena 直接记录 Azul... 于 1888 年在 Valparaíso 出版；本批不扩展影响判断。,bibliographic,SRC-0181,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0548,WEB-CE-B06,V1-CARD-0119,V1-ENT-0230,entity_layer,collection,metadata,SRC-0182,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0549,WEB-CE-B06,V1-CARD-0119,V1-ENT-0230,first_publication_year,1896,bibliographic,SRC-0182,high,candidate_for_staging_review,机构文献列出 Prosas profanas（1896）；本批只作诗集书目。
V1-FCT-0550,WEB-CE-B06,V1-CARD-0119,V1-ENT-0230,bibliographic_note,机构文献列出 Prosas profanas（1896）；本批只作诗集书目。,bibliographic,SRC-0182,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0551,WEB-CE-B06,V1-CARD-0120,V1-ENT-0231,entity_layer,collection,metadata,SRC-0182,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0552,WEB-CE-B06,V1-CARD-0120,V1-ENT-0231,first_publication_year,1905,bibliographic,SRC-0182,high,candidate_for_staging_review,机构文献列出 Cantos de vida y esperanza（1905）；本批只作诗集书目。
V1-FCT-0553,WEB-CE-B06,V1-CARD-0120,V1-ENT-0231,bibliographic_note,机构文献列出 Cantos de vida y esperanza（1905）；本批只作诗集书目。,bibliographic,SRC-0182,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0554,WEB-CE-B06,V1-CARD-0121,V1-ENT-0232,entity_layer,collection,metadata,SRC-0187,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0555,WEB-CE-B06,V1-CARD-0121,V1-ENT-0232,first_publication_year,1882,bibliographic,SRC-0187,high,candidate_for_staging_review,Cervantes Virtual 研究直接记录 Ismaelillo（1882）；本批只作诗集书目。
V1-FCT-0556,WEB-CE-B06,V1-CARD-0121,V1-ENT-0232,bibliographic_note,Cervantes Virtual 作者页直接记录 Ismaelillo（1882）；本批只作诗集书目。,bibliographic,SRC-0187,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0557,WEB-CE-B06,V1-CARD-0122,V1-ENT-0233,entity_layer,collection,metadata,SRC-0185,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0558,WEB-CE-B06,V1-CARD-0122,V1-ENT-0233,first_publication_year,1891,bibliographic,SRC-0185,high,candidate_for_staging_review,Cervantes Virtual 年表列出 Versos sencillos（1891）；本批只作诗集书目。
V1-FCT-0559,WEB-CE-B06,V1-CARD-0122,V1-ENT-0233,bibliographic_note,Cervantes Virtual 年表列出 Versos sencillos（1891）；本批只作诗集书目。,bibliographic,SRC-0185,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0560,WEB-CE-B06,V1-CARD-0123,V1-ENT-0234,entity_layer,work,metadata,SRC-0185,high,candidate_for_staging_review,作品层级与来源书目形态保持一致。
V1-FCT-0561,WEB-CE-B06,V1-CARD-0123,V1-ENT-0234,first_publication_year,1891,bibliographic,SRC-0185,high,candidate_for_staging_review,Cervantes Virtual 年表列出 Nuestra América（1891）；本批按 essay work 层级记录。
V1-FCT-0562,WEB-CE-B06,V1-CARD-0123,V1-ENT-0234,bibliographic_note,Cervantes Virtual 年表列出 Nuestra América（1891）；本批按 essay work 层级记录。,bibliographic,SRC-0185,high,candidate_for_staging_review,来源支持原文题名、形态与年份；不据此推导主题、影响或文学地位。
V1-FCT-0563,WEB-CE-B07,V1-CARD-0124,V1-ENT-0236,birth_year,1914,fact,SRC-0188,high,candidate_for_staging_review,Memoria Chilena chronology directly records Parra birth year.
V1-FCT-0564,WEB-CE-B07,V1-CARD-0124,V1-ENT-0236,death_year,2018,fact,SRC-0188,high,candidate_for_staging_review,Source title and author record identify 1914-2018.
V1-FCT-0565,WEB-CE-B07,V1-CARD-0124,V1-ENT-0236,country_or_region,智利,fact,SRC-0188,high,candidate_for_staging_review,Memoria Chilena author subject is Chilean literature.
V1-FCT-0566,WEB-CE-B07,V1-CARD-0124,V1-ENT-0236,birth_place,圣法比安·德·阿利科（San Fabián de Alico）,fact,SRC-0188,high,candidate_for_staging_review,Chronology directly names San Fabián de Alico.
V1-FCT-0567,WEB-CE-B07,V1-CARD-0124,V1-ENT-0236,career_note,诗人,fact,SRC-0188,high,candidate_for_staging_review,Memoria Chilena directly calls Parra a poet.
V1-FCT-0568,WEB-CE-B07,V1-CARD-0125,V1-ENT-0237,birth_year,1936,fact,SRC-0191,high,candidate_for_staging_review,Argentina Cultura directly records Pizarnik birth year.
V1-FCT-0569,WEB-CE-B07,V1-CARD-0125,V1-ENT-0237,death_year,1972,fact,SRC-0191,high,candidate_for_staging_review,Argentina Cultura directly records death date and year.
V1-FCT-0570,WEB-CE-B07,V1-CARD-0125,V1-ENT-0237,country_or_region,阿根廷,fact,SRC-0191,high,candidate_for_staging_review,Official Argentine culture page identifies the author in Argentina.
V1-FCT-0571,WEB-CE-B07,V1-CARD-0125,V1-ENT-0237,birth_place,阿韦亚内达（Avellaneda）,fact,SRC-0191,high,candidate_for_staging_review,Official page names the Hospital Fiorito in Avellaneda.
V1-FCT-0572,WEB-CE-B07,V1-CARD-0125,V1-ENT-0237,career_note,诗人,fact,SRC-0191,high,candidate_for_staging_review,Official culture article calls Pizarnik a poet.
V1-FCT-0573,WEB-CE-B07,V1-CARD-0126,V1-ENT-0238,birth_year,1920,fact,SRC-0194,high,candidate_for_staging_review,Foundation biography records 14 September 1920.
V1-FCT-0574,WEB-CE-B07,V1-CARD-0126,V1-ENT-0238,death_year,2009,fact,SRC-0194,high,candidate_for_staging_review,Foundation biography records death in Montevideo in 2009.
V1-FCT-0575,WEB-CE-B07,V1-CARD-0126,V1-ENT-0238,country_or_region,乌拉圭,fact,SRC-0194,high,candidate_for_staging_review,Foundation identifies Benedetti as an Uruguayan author.
V1-FCT-0576,WEB-CE-B07,V1-CARD-0126,V1-ENT-0238,birth_place,帕索德洛斯托罗斯（Paso de los Toros）,fact,SRC-0194,high,candidate_for_staging_review,Foundation biography directly names Paso de los Toros.
V1-FCT-0577,WEB-CE-B07,V1-CARD-0126,V1-ENT-0238,career_note,作家、诗人,fact,SRC-0194,medium,candidate_for_staging_review,Foundation biography and work overview identify literary authorship and poetry.
V1-FCT-0578,WEB-CE-B07,V1-CARD-0127,V1-ENT-0239,entity_layer,collection,metadata,SRC-0188,high,candidate_for_staging_review,Poetry book is represented as a collection.
V1-FCT-0579,WEB-CE-B07,V1-CARD-0127,V1-ENT-0239,first_publication_year,1954,bibliographic,SRC-0188,high,candidate_for_staging_review,Memoria Chilena directly records publication in 1954.
V1-FCT-0580,WEB-CE-B07,V1-CARD-0127,V1-ENT-0239,bibliographic_note,SRC-0188 与 SRC-0189 直接列出 Poemas y antipoemas；本批不从题名推导文学史判断。,bibliographic,SRC-0189,high,candidate_for_staging_review,Sources support title and bibliographic identity only.
V1-FCT-0581,WEB-CE-B07,V1-CARD-0128,V1-ENT-0240,entity_layer,collection,metadata,SRC-0188,high,candidate_for_staging_review,Poetry book is represented as a collection.
V1-FCT-0582,WEB-CE-B07,V1-CARD-0128,V1-ENT-0240,first_publication_year,1962,bibliographic,SRC-0188,high,candidate_for_staging_review,Memoria Chilena author page lists Versos de salón (1962).
V1-FCT-0583,WEB-CE-B07,V1-CARD-0128,V1-ENT-0240,bibliographic_note,SRC-0188 与 SRC-0189 直接列出 Versos de salón；本批不扩写反诗理论。,bibliographic,SRC-0189,high,candidate_for_staging_review,Sources support title and bibliographic identity only.
V1-FCT-0584,WEB-CE-B07,V1-CARD-0129,V1-ENT-0241,entity_layer,collection,metadata,SRC-0189,high,candidate_for_staging_review,Bibliographic collection of speeches retained as collection layer.
V1-FCT-0585,WEB-CE-B07,V1-CARD-0129,V1-ENT-0241,first_publication_year,1997,bibliographic,SRC-0190,high,candidate_for_staging_review,Memoria Chilena record directly gives 1997.
V1-FCT-0586,WEB-CE-B07,V1-CARD-0129,V1-ENT-0241,bibliographic_note,SRC-0189 与 SRC-0190 直接列出 Discursos de sobremesa；中文展示名仅作 common_title。,bibliographic,SRC-0190,high,candidate_for_staging_review,"Sources support title, form and year only."
V1-FCT-0587,WEB-CE-B07,V1-CARD-0130,V1-ENT-0242,entity_layer,collection,metadata,SRC-0192,high,candidate_for_staging_review,Poetry book is represented as a collection.
V1-FCT-0588,WEB-CE-B07,V1-CARD-0130,V1-ENT-0242,first_publication_year,1962,bibliographic,SRC-0192,high,candidate_for_staging_review,CVC bibliography directly gives Árbol de Diana 1962.
V1-FCT-0589,WEB-CE-B07,V1-CARD-0130,V1-ENT-0242,bibliographic_note,CVC 书目直接列出 Árbol de Diana；本批不把作品页描述升级为主题事实。,bibliographic,SRC-0192,high,candidate_for_staging_review,Source supports title and year.
V1-FCT-0590,WEB-CE-B07,V1-CARD-0131,V1-ENT-0243,entity_layer,collection,metadata,SRC-0192,high,candidate_for_staging_review,Poetry book is represented as a collection.
V1-FCT-0591,WEB-CE-B07,V1-CARD-0131,V1-ENT-0243,first_publication_year,1965,bibliographic,SRC-0192,high,candidate_for_staging_review,CVC bibliography directly gives Los trabajos y las noches 1965.
V1-FCT-0592,WEB-CE-B07,V1-CARD-0131,V1-ENT-0243,bibliographic_note,CVC 书目直接列出 Los trabajos y las noches；本批不添加主题结论。,bibliographic,SRC-0192,high,candidate_for_staging_review,Source supports title and year.
V1-FCT-0593,WEB-CE-B07,V1-CARD-0132,V1-ENT-0244,entity_layer,collection,metadata,SRC-0193,high,candidate_for_staging_review,Poetry book is represented as a collection.
V1-FCT-0594,WEB-CE-B07,V1-CARD-0132,V1-ENT-0244,first_publication_year,1968,bibliographic,SRC-0192,high,candidate_for_staging_review,CVC bibliography directly gives Extracción de la piedra de locura 1968.
V1-FCT-0595,WEB-CE-B07,V1-CARD-0132,V1-ENT-0244,bibliographic_note,CVC 书目与作品页均列出 Extracción de la piedra de locura；本批仅作书目事实。,bibliographic,SRC-0193,high,candidate_for_staging_review,"Sources support title, form and year."
V1-FCT-0596,WEB-CE-B07,V1-CARD-0133,V1-ENT-0245,entity_layer,work,metadata,SRC-0195,high,candidate_for_staging_review,Foundation identifies La tregua as a novel.
V1-FCT-0597,WEB-CE-B07,V1-CARD-0133,V1-ENT-0245,first_publication_year,1960,bibliographic,SRC-0195,high,candidate_for_staging_review,Foundation records first edition in 1960.
V1-FCT-0598,WEB-CE-B07,V1-CARD-0133,V1-ENT-0245,bibliographic_note,Fundación Mario Benedetti 直接列出 La tregua 的题名、小说形态和首版信息。,bibliographic,SRC-0195,high,candidate_for_staging_review,"Source supports title, form and year only."
V1-FCT-0599,WEB-CE-B07,V1-CARD-0134,V1-ENT-0246,entity_layer,work,metadata,SRC-0195,high,candidate_for_staging_review,Foundation identifies Gracias por el fuego as a novel.
V1-FCT-0600,WEB-CE-B07,V1-CARD-0134,V1-ENT-0246,first_publication_year,1965,bibliographic,SRC-0195,high,candidate_for_staging_review,Foundation records first edition in May 1965.
V1-FCT-0601,WEB-CE-B07,V1-CARD-0134,V1-ENT-0246,bibliographic_note,Fundación Mario Benedetti 直接列出 Gracias por el fuego 的题名、小说形态和首版信息。,bibliographic,SRC-0195,high,candidate_for_staging_review,"Source supports title, form and year only."
V1-FCT-0602,WEB-CE-B07,V1-CARD-0135,V1-ENT-0247,entity_layer,collection,metadata,SRC-0195,high,candidate_for_staging_review,Foundation identifies Montevideanos as a cuentos collection.
V1-FCT-0603,WEB-CE-B07,V1-CARD-0135,V1-ENT-0247,first_publication_year,1959,bibliographic,SRC-0195,high,candidate_for_staging_review,Foundation records Alfa first edition in 1959.
V1-FCT-0604,WEB-CE-B07,V1-CARD-0135,V1-ENT-0247,bibliographic_note,SRC-0195 与 SRC-0196 直接列出 Montevideanos 题名、短篇形态和收录篇目。,bibliographic,SRC-0196,high,candidate_for_staging_review,"Sources support title, form and year only"
V1-FCT-0605,WEB-CE-B08,V1-CARD-0136,V1-ENT-0248,birth_year,1911,fact,SRC-0197,high,candidate_for_staging_review,BNP directly records Arguedas birth year.
V1-FCT-0606,WEB-CE-B08,V1-CARD-0136,V1-ENT-0248,death_year,1969,fact,SRC-0197,high,candidate_for_staging_review,BNP directly records death year.
V1-FCT-0607,WEB-CE-B08,V1-CARD-0136,V1-ENT-0248,country_or_region,秘鲁,fact,SRC-0199,high,candidate_for_staging_review,Casa de la Literatura identifies Arguedas as Peruvian.
V1-FCT-0608,WEB-CE-B08,V1-CARD-0136,V1-ENT-0248,birth_place,安达韦拉斯（Andahuaylas）,fact,SRC-0197,high,candidate_for_staging_review,BNP names Andahuaylas as birthplace.
V1-FCT-0609,WEB-CE-B08,V1-CARD-0136,V1-ENT-0248,career_note,作家、人类学家、诗人、教师,fact,SRC-0199,high,candidate_for_staging_review,Casa de la Literatura directly lists these roles.
V1-FCT-0610,WEB-CE-B08,V1-CARD-0137,V1-ENT-0249,birth_year,1933,fact,SRC-0200,high,candidate_for_staging_review,Instituto Cervantes biography records 1933.
V1-FCT-0611,WEB-CE-B08,V1-CARD-0137,V1-ENT-0249,death_year,2018,fact,SRC-0200,high,candidate_for_staging_review,Instituto Cervantes biography records 2018.
V1-FCT-0612,WEB-CE-B08,V1-CARD-0137,V1-ENT-0249,country_or_region,墨西哥,fact,SRC-0200,high,candidate_for_staging_review,Biography identifies Pitol as Mexican.
V1-FCT-0613,WEB-CE-B08,V1-CARD-0137,V1-ENT-0249,birth_place,普埃布拉（Puebla）,fact,SRC-0200,high,candidate_for_staging_review,Biography names Puebla.
V1-FCT-0614,WEB-CE-B08,V1-CARD-0137,V1-ENT-0249,career_note,小说家、散文家、翻译家,fact,SRC-0200,high,candidate_for_staging_review,"Instituto Cervantes directly calls Pitol narrator, essayist and translator."
V1-FCT-0615,WEB-CE-B08,V1-CARD-0138,V1-ENT-0250,birth_year,1918,fact,SRC-0202,high,candidate_for_staging_review,Fonoteca Nacional records 1918.
V1-FCT-0616,WEB-CE-B08,V1-CARD-0138,V1-ENT-0250,death_year,2001,fact,SRC-0202,high,candidate_for_staging_review,Fonoteca Nacional records 2001.
V1-FCT-0617,WEB-CE-B08,V1-CARD-0138,V1-ENT-0250,country_or_region,墨西哥,fact,SRC-0202,high,candidate_for_staging_review,Fonoteca Nacional identifies Arreola as Mexican.
V1-FCT-0618,WEB-CE-B08,V1-CARD-0138,V1-ENT-0250,birth_place,萨波特兰大（Zapotlán el Grande/Ciudad Guzmán）,fact,SRC-0202,high,candidate_for_staging_review,"Fonoteca Nacional names Ciudad Guzmán, Jalisco."
V1-FCT-0619,WEB-CE-B08,V1-CARD-0138,V1-ENT-0250,career_note,作家、叙事家、文化工作者,fact,SRC-0202,medium,candidate_for_staging_review,Fonoteca Nacional describes writing and public cultural work.
V1-FCT-0620,WEB-CE-B08,V1-CARD-0139,V1-ENT-0251,entity_layer,work,metadata,SRC-0198,high,candidate_for_staging_review,Casa de la Literatura presents Yawar fiesta as a narrative novel entry.
V1-FCT-0621,WEB-CE-B08,V1-CARD-0139,V1-ENT-0251,first_publication_year,1941,bibliographic,SRC-0198,high,candidate_for_staging_review,Institutional chronology records 1941.
V1-FCT-0622,WEB-CE-B08,V1-CARD-0139,V1-ENT-0251,bibliographic_note,Casa de la Literatura 直接列出 Yawar fiesta 题名与 1941 年书目；本批不扩展主题判断。,bibliographic,SRC-0198,high,candidate_for_staging_review,"Source supports title, form and year only."
V1-FCT-0623,WEB-CE-B08,V1-CARD-0140,V1-ENT-0252,entity_layer,work,metadata,SRC-0199,high,candidate_for_staging_review,Casa de la Literatura describes Los ríos profundos as a novel.
V1-FCT-0624,WEB-CE-B08,V1-CARD-0140,V1-ENT-0252,first_publication_year,1958,bibliographic,SRC-0198,high,candidate_for_staging_review,Institutional chronology records 1958.
V1-FCT-0625,WEB-CE-B08,V1-CARD-0140,V1-ENT-0252,bibliographic_note,SRC-0198 与 SRC-0199 直接支持 Los ríos profundos 的题名、小说形态和 1958 年；故事导读不升级为 Research fact。,bibliographic,SRC-0199,high,candidate_for_staging_review,"Sources support title, form, year and low-spoiler premise."
V1-FCT-0626,WEB-CE-B08,V1-CARD-0141,V1-ENT-0253,entity_layer,work,metadata,SRC-0198,high,candidate_for_staging_review,Casa de la Literatura places Todas las sangres in the narrative chronology.
V1-FCT-0627,WEB-CE-B08,V1-CARD-0141,V1-ENT-0253,first_publication_year,1964,bibliographic,SRC-0198,high,candidate_for_staging_review,Institutional chronology records 1964.
V1-FCT-0628,WEB-CE-B08,V1-CARD-0141,V1-ENT-0253,bibliographic_note,Casa de la Literatura 直接列出 Todas las sangres 题名与 1964 年书目。,bibliographic,SRC-0198,high,candidate_for_staging_review,"Source supports title, form and year only."
V1-FCT-0629,WEB-CE-B08,V1-CARD-0142,V1-ENT-0254,entity_layer,work,metadata,SRC-0200,high,candidate_for_staging_review,Instituto Cervantes identifies El desfile del amor among Pitol novels.
V1-FCT-0630,WEB-CE-B08,V1-CARD-0142,V1-ENT-0254,first_publication_year,1984,bibliographic,SRC-0200,high,candidate_for_staging_review,Biography gives 1984.
V1-FCT-0631,WEB-CE-B08,V1-CARD-0142,V1-ENT-0254,bibliographic_note,SRC-0200 与 SRC-0201 直接列出 El desfile del amor 题名、小说形态和 1984 年。,bibliographic,SRC-0201,high,candidate_for_staging_review,"Sources support title, form and year only."
V1-FCT-0632,WEB-CE-B08,V1-CARD-0143,V1-ENT-0255,entity_layer,work,metadata,SRC-0200,high,candidate_for_staging_review,Instituto Cervantes identifies Domar a la divina garza among Pitol novels.
V1-FCT-0633,WEB-CE-B08,V1-CARD-0143,V1-ENT-0255,first_publication_year,1988,bibliographic,SRC-0200,high,candidate_for_staging_review,Biography gives 1988.
V1-FCT-0634,WEB-CE-B08,V1-CARD-0143,V1-ENT-0255,bibliographic_note,SRC-0200 与 SRC-0201 直接列出 Domar a la divina garza 题名、小说形态和 1988 年。,bibliographic,SRC-0201,high,candidate_for_staging_review,"Sources support title, form and year only."
V1-FCT-0635,WEB-CE-B08,V1-CARD-0144,V1-ENT-0256,entity_layer,work,metadata,SRC-0200,high,candidate_for_staging_review,Instituto Cervantes identifies La vida conyugal among Pitol novels.
V1-FCT-0636,WEB-CE-B08,V1-CARD-0144,V1-ENT-0256,first_publication_year,1991,bibliographic,SRC-0200,high,candidate_for_staging_review,Biography gives 1991.
V1-FCT-0637,WEB-CE-B08,V1-CARD-0144,V1-ENT-0256,bibliographic_note,SRC-0200 与 SRC-0201 直接列出 La vida conyugal 题名、小说形态和 1991 年。,bibliographic,SRC-0201,high,candidate_for_staging_review,"Sources support title, form and year only."
